p,q,r,output
PersonX discontinues going to the bar with friends,PersonX's friends feel his absence,oEffect,1
PersonX discontinues going to the bar with friends,PersonX's friends do not miss him,oEffect,1
PersonX discontinues going to the bar with friends,unhappy,oReact,1
PersonX discontinues going to the bar with friends,confused,oReact,1
PersonX discontinues going to the bar with friends,happy for PersonX,oReact,1
PersonX discontinues going to the bar with friends,sad,oReact,1
PersonX discontinues going to the bar with friends,self-controlled,xAttr,1
PersonX discontinues going to the bar with friends,disciplined,xAttr,1
PersonX discontinues going to the bar with friends,sober,xAttr,1
PersonX discontinues going to the bar with friends,cautious,xAttr,1
PersonX discontinues going to the bar with friends,loses friends,xEffect,1
PersonX discontinues going to the bar with friends,gets scolded by friends,xEffect,1
PersonX discontinues going to the bar with friends,PersonX saves money spent on bar drinks,xEffect,1
PersonX discontinues going to the bar with friends,PersonX spends more time alone,xEffect,1
PersonX discontinues going to the bar with friends,to stay home,xIntent,1
PersonX discontinues going to the bar with friends,to stop drinking,xIntent,1
PersonX discontinues going to the bar with friends,to be sober,xIntent,1
PersonX discontinues going to the bar with friends,to not spend money,xIntent,1
PersonX discontinues going to the bar with friends,satisfied,xReact,1
PersonX discontinues going to the bar with friends,complete,xReact,1
PersonX discontinues going to the bar with friends,frugal,xReact,1
PersonX discontinues going to the bar with friends,restrained,xReact,1
PersonX discontinues going to the bar with friends,ask friends to do something else,xWant,1
PersonX discontinues going to the bar with friends,meet up after the bar,xWant,1
PersonX discontinues going to the bar with friends,stay home,xWant,1
PersonX discontinues going to the bar with friends,sobriety,xWant,1
PersonX discontinues going to the bar with friends,to be responsible,xWant,1
PersonX under no circumstances meets a girl,contrary,xAttr,1
PersonX under no circumstances meets a girl,logical,xAttr,1
PersonX under no circumstances meets a girl,determined,xAttr,1
PersonX under no circumstances meets a girl,stubborn,xAttr,1
PersonX under no circumstances meets a girl,gets made fun of,xEffect,1
PersonX under no circumstances meets a girl,gets criticized,xEffect,1
PersonX under no circumstances meets a girl,is a loner,xNeed,1
PersonX under no circumstances meets a girl,works to much,xNeed,1
PersonX under no circumstances meets a girl,is gay,xNeed,1
PersonX under no circumstances meets a girl,lonely,xReact,1
PersonX under no circumstances meets a girl,rejected,xReact,1
PersonX under no circumstances meets a girl,inferior,xReact,1
PersonX under no circumstances meets a girl,self-hatred,xReact,1
PersonX under no circumstances meets a girl,work less hours to have a social life,xWant,1
PersonX under no circumstances meets a girl,be more accepting of people,xWant,1
PersonX under no circumstances meets a girl,meet an alternative life partner,xWant,1
PersonX under no circumstances meets a girl,to meet a girl,xWant,1
PersonX under no circumstances meets a girl,to make their own,xWant,1
PersonX seldomly touches PersonY's cheek,unattractive,oReact,1
PersonX seldomly touches PersonY's cheek,ignored,oReact,1
PersonX seldomly touches PersonY's cheek,unclean,oReact,1
PersonX seldomly touches PersonY's cheek,cherished,oReact,1
PersonX seldomly touches PersonY's cheek,PersonX to pay attention to them,oWant,1
PersonX seldomly touches PersonY's cheek,PersonX to know they are in the room,oWant,1
PersonX seldomly touches PersonY's cheek,to confront personx,oWant,1
PersonX seldomly touches PersonY's cheek,to take the house and kids,oWant,1
PersonX seldomly touches PersonY's cheek,nice,xAttr,1
PersonX seldomly touches PersonY's cheek,joy,xAttr,1
PersonX seldomly touches PersonY's cheek,cold,xAttr,1
PersonX seldomly touches PersonY's cheek,unexpressive,xAttr,1
PersonX seldomly touches PersonY's cheek,unfeeling,xAttr,1
PersonX seldomly touches PersonY's cheek,causes more problems,xEffect,1
PersonX seldomly touches PersonY's cheek,gets frustrated,xEffect,1
PersonX seldomly touches PersonY's cheek,to avoid infection,xIntent,1
PersonX seldomly touches PersonY's cheek,to avoid infecting,xIntent,1
PersonX seldomly touches PersonY's cheek,unattracted to Y,xReact,1
PersonX seldomly touches PersonY's cheek,repelled by y,xReact,1
PersonX seldomly touches PersonY's cheek,health conscious,xReact,1
PersonX seldomly touches PersonY's cheek,careful,xReact,1
PersonX seldomly touches PersonY's cheek,to be a little more understanding,xWant,1
PersonX seldomly touches PersonY's cheek,to try being more romantic,xWant,1
PersonX seldomly touches PersonY's cheek,to leave persony,xWant,1
PersonX seldomly touches PersonY's cheek,to divorce persony,xWant,1
PersonX refuses to go beyond the scope,stubborn,xAttr,1
PersonX refuses to go beyond the scope,willful,xAttr,1
PersonX refuses to go beyond the scope,Lazy,xAttr,1
PersonX refuses to go beyond the scope,Slow,xAttr,1
PersonX refuses to go beyond the scope,fails a test,xEffect,1
PersonX refuses to go beyond the scope,becomes a coward,xEffect,1
PersonX refuses to go beyond the scope,gets fired,xEffect,1
PersonX refuses to go beyond the scope,gets blacklisted,xEffect,1
PersonX refuses to go beyond the scope,to be left alone,xIntent,1
PersonX refuses to go beyond the scope,to be where they are,xIntent,1
PersonX refuses to go beyond the scope,not have motivation in life,xNeed,1
PersonX refuses to go beyond the scope,have a focus on something other than acheivment,xNeed,1
PersonX refuses to go beyond the scope,upset,xReact,1
PersonX refuses to go beyond the scope,annoyed,xReact,1
PersonX refuses to go beyond the scope,bothered,xReact,1
PersonX refuses to go beyond the scope,content,xReact,1
PersonX refuses to go beyond the scope,complete,xReact,1
PersonX refuses to go beyond the scope,to spend all day playing video games,xWant,1
PersonX refuses to go beyond the scope,work a dead end job,xWant,1
PersonX hardly asks PersonY to accompany,confront PersonX,oEffect,1
PersonX hardly asks PersonY to accompany,question PersonX,oEffect,1
PersonX hardly asks PersonY to accompany,Rejected,oReact,1
PersonX hardly asks PersonY to accompany,Disregarded,oReact,1
PersonX hardly asks PersonY to accompany,Introverted,xAttr,1
PersonX hardly asks PersonY to accompany,Careless,xAttr,1
PersonX hardly asks PersonY to accompany,boring,xAttr,1
PersonX hardly asks PersonY to accompany,lonely,xAttr,1
PersonX hardly asks PersonY to accompany,explain self to PersonY,xEffect,1
PersonX hardly asks PersonY to accompany,avoid PersonY,xEffect,1
PersonX hardly asks PersonY to accompany,is broken up with,xEffect,1
PersonX hardly asks PersonY to accompany,loses a friend,xEffect,1
PersonX hardly asks PersonY to accompany,To be alone,xIntent,1
PersonX hardly asks PersonY to accompany,To ask another friend to accompany,xIntent,1
PersonX hardly asks PersonY to accompany,be friends with person y,xNeed,1
PersonX hardly asks PersonY to accompany,find person y annoying,xNeed,1
PersonX hardly asks PersonY to accompany,Happy with themselves,xReact,1
PersonX hardly asks PersonY to accompany,Overjoyed with their decision,xReact,1
PersonX hardly asks PersonY to accompany,self sufficient,xReact,1
PersonX hardly asks PersonY to accompany,satisfied,xReact,1
PersonX hardly asks PersonY to accompany,to go by themselves,xWant,1
PersonX hardly asks PersonY to accompany,to not go,xWant,1
PersonX hardly asks PersonY to accompany,avoid person y,xWant,1
PersonX hardly asks PersonY to accompany,go to events without person y,xWant,1
PersonX is never with PersonY's friends,slighted by PersonX's absence,oReact,1
PersonX is never with PersonY's friends,just fine hanging out with their own friends,oReact,1
PersonX is never with PersonY's friends,unpopular,xAttr,1
PersonX is never with PersonY's friends,unsociable,xAttr,1
PersonX is never with PersonY's friends,lonely,xAttr,1
PersonX is never with PersonY's friends,standoffish,xAttr,1
PersonX is never with PersonY's friends,cruel,xAttr,1
PersonX is never with PersonY's friends,to hang out with his own friends,xIntent,1
PersonX is never with PersonY's friends,doesn't like PersonY's friends,xIntent,1
PersonX is never with PersonY's friends,lonely,xReact,1
PersonX is never with PersonY's friends,alone,xReact,1
PersonX is never with PersonY's friends,content,xReact,1
PersonX is never with PersonY's friends,happy,xReact,1
PersonX is never with PersonY's friends,to go away,xWant,1
PersonX is never with PersonY's friends,to leave friends,xWant,1
PersonX is never with PersonY's friends,their own friends,xWant,1
PersonX is never with PersonY's friends,to avoid them,xWant,1
PersonX stops getting a new job,uninvolved,xAttr,1
PersonX stops getting a new job,unaccepting,xAttr,1
PersonX stops getting a new job,employed,xAttr,1
PersonX stops getting a new job,satisfied,xAttr,1
PersonX stops getting a new job,loses money,xEffect,1
PersonX stops getting a new job,gets kicked out of home,xEffect,1
PersonX stops getting a new job,goes broke,xEffect,1
PersonX stops getting a new job,gets evicted,xEffect,1
PersonX stops getting a new job,to reassess his life,xIntent,1
PersonX stops getting a new job,to travel abroad,xIntent,1
PersonX stops getting a new job,to stay,xIntent,1
PersonX stops getting a new job,to finish what he  started,xIntent,1
PersonX stops getting a new job,to look for new jobs,xNeed,1
PersonX stops getting a new job,to interview around,xNeed,1
PersonX stops getting a new job,to apply to new jobs,xNeed,1
PersonX stops getting a new job,adventerous,xReact,1
PersonX stops getting a new job,defeated,xReact,1
PersonX stops getting a new job,contented,xReact,1
PersonX stops getting a new job,excited,xReact,1
PersonX stops getting a new job,to stay unemployed,xWant,1
PersonX stops getting a new job,to be lazy,xWant,1
PersonX stops getting a new job,to keep looking,xWant,1
PersonX stops getting a new job,to focus on their current job,xWant,1
PersonX stops getting a new job,to update their resume,xWant,1
PersonX stops getting a new job,to apply to other positions,xWant,1
PersonX stops taking away from PersonY,has more,oEffect,1
PersonX stops taking away from PersonY,does not lose anything else,oEffect,1
PersonX stops taking away from PersonY,personY gets more things,oEffect,1
PersonX stops taking away from PersonY,PersonY is better off,oEffect,1
PersonX stops taking away from PersonY,surprised,oReact,1
PersonX stops taking away from PersonY,thankful,oReact,1
PersonX stops taking away from PersonY,impressed,oReact,1
PersonX stops taking away from PersonY,to forgive PersonX,oWant,1
PersonX stops taking away from PersonY,to get their stuff back from PersonX,oWant,1
PersonX stops taking away from PersonY,RUN,xAttr,1
PersonX stops taking away from PersonY,OUT,xAttr,1
PersonX stops taking away from PersonY,regretful,xAttr,1
PersonX stops taking away from PersonY,sorry,xAttr,1
PersonX stops taking away from PersonY,is thanked,xEffect,1
PersonX stops taking away from PersonY,becomes friends with PersonY,xEffect,1
PersonX stops taking away from PersonY,to be honest,xIntent,1
PersonX stops taking away from PersonY,for everyone to have their fair share,xIntent,1
PersonX stops taking away from PersonY,feel guilty about taking from PersonY,xNeed,1
PersonX stops taking away from PersonY,to apologize to PersonY,xNeed,1
PersonX stops taking away from PersonY,selfless,xReact,1
PersonX stops taking away from PersonY,kind,xReact,1
PersonX stops taking away from PersonY,equitable,xReact,1
PersonX stops taking away from PersonY,honorable,xReact,1
PersonX stops taking away from PersonY,to replace what they took from PersonY,xWant,1
PersonX stops taking away from PersonY,to try to rebuild friendship with PersonY,xWant,1
PersonX is seldomly sitting next to PersonY,meets new people too,oEffect,1
PersonX is seldomly sitting next to PersonY,has new found individuality,oEffect,1
PersonX is seldomly sitting next to PersonY,plan for meet a person,oReact,1
PersonX is seldomly sitting next to PersonY,independent,xAttr,1
PersonX is seldomly sitting next to PersonY,stoic,xAttr,1
PersonX is seldomly sitting next to PersonY,nice,xAttr,1
PersonX is seldomly sitting next to PersonY,next to other people,xEffect,1
PersonX is seldomly sitting next to PersonY,makes other friends,xEffect,1
PersonX is seldomly sitting next to PersonY,gets lonely,xEffect,1
PersonX is seldomly sitting next to PersonY,is bored,xEffect,1
PersonX is seldomly sitting next to PersonY,plan for meet a person,xIntent,1
PersonX is seldomly sitting next to PersonY,ride a bus with person y everyday,xNeed,1
PersonX is seldomly sitting next to PersonY,just be aquantinces with person y,xNeed,1
PersonX is seldomly sitting next to PersonY,to placed,xReact,1
PersonX is seldomly sitting next to PersonY,to work,xReact,1
PersonX is seldomly sitting next to PersonY,lonely,xReact,1
PersonX is seldomly sitting next to PersonY,aolne,xReact,1
PersonX is seldomly sitting next to PersonY,get to know person y better,xWant,1
PersonX is seldomly sitting next to PersonY,befriend person y,xWant,1
PersonX in no way brings PersonY to the hospital,dies at home,oEffect,1
PersonX in no way brings PersonY to the hospital,gets further injured,oEffect,1
PersonX in no way brings PersonY to the hospital,they have to find another ride,oEffect,1
PersonX in no way brings PersonY to the hospital,they have to drive themselves,oEffect,1
PersonX in no way brings PersonY to the hospital,shocked,oReact,1
PersonX in no way brings PersonY to the hospital,discarded,oReact,1
PersonX in no way brings PersonY to the hospital,to call an ambulance,oWant,1
PersonX in no way brings PersonY to the hospital,to shout at PersonX,oWant,1
PersonX in no way brings PersonY to the hospital,to get a work,oWant,1
PersonX in no way brings PersonY to the hospital,selfish,xAttr,1
PersonX in no way brings PersonY to the hospital,lazy,xAttr,1
PersonX in no way brings PersonY to the hospital,unsafe,xAttr,1
PersonX in no way brings PersonY to the hospital,mean,xAttr,1
PersonX in no way brings PersonY to the hospital,gets scolded,xEffect,1
PersonX in no way brings PersonY to the hospital,is not helped in the future,xEffect,1
PersonX in no way brings PersonY to the hospital,To call an ambulance,xIntent,1
PersonX in no way brings PersonY to the hospital,To avoid a hassle,xIntent,1
PersonX in no way brings PersonY to the hospital,to not care about PersonY's health,xNeed,1
PersonX in no way brings PersonY to the hospital,think PersonY is faking it,xNeed,1
PersonX in no way brings PersonY to the hospital,to get a work,xNeed,1
PersonX in no way brings PersonY to the hospital,happy,xReact,1
PersonX in no way brings PersonY to the hospital,helpful,xReact,1
PersonX in no way brings PersonY to the hospital,Indifferent,xReact,1
PersonX in no way brings PersonY to the hospital,apathetic,xReact,1
PersonX in no way brings PersonY to the hospital,to tell PersonY to calm down,xWant,1
PersonX in no way brings PersonY to the hospital,call PersonY a hypochondriac,xWant,1
PersonX in no way brings PersonY to the hospital,to go to the hospital,xWant,1
PersonX in no way brings PersonY to the hospital,to go,xWant,1
PersonX is under no circumstances playing hide and seek,angry,oReact,1
PersonX is under no circumstances playing hide and seek,critical,oReact,1
PersonX is under no circumstances playing hide and seek,disappointed,oReact,1
PersonX is under no circumstances playing hide and seek,dejected,oReact,1
PersonX is under no circumstances playing hide and seek,to ask PersonX to play,oWant,1
PersonX is under no circumstances playing hide and seek,to play another game with PersonX,oWant,1
PersonX is under no circumstances playing hide and seek,not playful,xAttr,1
PersonX is under no circumstances playing hide and seek,boring,xAttr,1
PersonX is under no circumstances playing hide and seek,dignified,xAttr,1
PersonX is under no circumstances playing hide and seek,standoffish,xAttr,1
PersonX is under no circumstances playing hide and seek,unfriendly,xAttr,1
PersonX is under no circumstances playing hide and seek,stays in the open,xEffect,1
PersonX is under no circumstances playing hide and seek,runs around,xEffect,1
PersonX is under no circumstances playing hide and seek,to be an adult,xIntent,1
PersonX is under no circumstances playing hide and seek,to avoid looking like a child,xIntent,1
PersonX is under no circumstances playing hide and seek,to not be part of a game,xIntent,1
PersonX is under no circumstances playing hide and seek,to relax,xIntent,1
PersonX is under no circumstances playing hide and seek,to have a reason to be busy for example work,xNeed,1
PersonX is under no circumstances playing hide and seek,to not believe in playing childish games,xNeed,1
PersonX is under no circumstances playing hide and seek,aloof,xReact,1
PersonX is under no circumstances playing hide and seek,superior,xReact,1
PersonX is under no circumstances playing hide and seek,calm,xReact,1
PersonX is under no circumstances playing hide and seek,content,xReact,1
PersonX is under no circumstances playing hide and seek,go back inside and work,xWant,1
PersonX is under no circumstances playing hide and seek,occupy child with video games,xWant,1
PersonX is under no circumstances playing hide and seek,to play a different game,xWant,1
PersonX is under no circumstances playing hide and seek,to rest,xWant,1
PersonX fails to have PersonX's hand out,forgetful,xAttr,1
PersonX fails to have PersonX's hand out,mishap,xAttr,1
PersonX fails to have PersonX's hand out,good,xAttr,1
PersonX fails to have PersonX's hand out,great,xAttr,1
PersonX fails to have PersonX's hand out,gains independence,xEffect,1
PersonX fails to have PersonX's hand out,gains status,xEffect,1
PersonX fails to have PersonX's hand out,be independent,xNeed,1
PersonX fails to have PersonX's hand out,take care of themselves,xNeed,1
PersonX fails to have PersonX's hand out,to have been wool gathering,xNeed,1
PersonX fails to have PersonX's hand out,to have been unobservant,xNeed,1
PersonX fails to have PersonX's hand out,kind,xReact,1
PersonX fails to have PersonX's hand out,welcoming,xReact,1
PersonX fails to have PersonX's hand out,worried,xReact,1
PersonX fails to have PersonX's hand out,regretful,xReact,1
PersonX fails to have PersonX's hand out,get a good job,xWant,1
PersonX fails to have PersonX's hand out,avoid charity,xWant,1
PersonX fails to have PersonX's hand out,stick hand out quickly,xWant,1
PersonX fails to have PersonX's hand out,apologize,xWant,1
PersonX not by any means defends PersonY,bleeds,oEffect,1
PersonX not by any means defends PersonY,screams in pain,oEffect,1
PersonX not by any means defends PersonY,grateful,oReact,1
PersonX not by any means defends PersonY,included,oReact,1
PersonX not by any means defends PersonY,cared for,oReact,1
PersonX not by any means defends PersonY,betrayed by PersonX,oReact,1
PersonX not by any means defends PersonY,eager for any assistance,oReact,1
PersonX not by any means defends PersonY,give thanks,oWant,1
PersonX not by any means defends PersonY,make ammends,oWant,1
PersonX not by any means defends PersonY,wants person x to defend them,oWant,1
PersonX not by any means defends PersonY,to get mad a person x,oWant,1
PersonX not by any means defends PersonY,not brave,xAttr,1
PersonX not by any means defends PersonY,not courageous,xAttr,1
PersonX not by any means defends PersonY,non-protective,xAttr,1
PersonX not by any means defends PersonY,unaligned,xAttr,1
PersonX not by any means defends PersonY,looked at in digust,xEffect,1
PersonX not by any means defends PersonY,looked down on,xEffect,1
PersonX not by any means defends PersonY,to be strong,xIntent,1
PersonX not by any means defends PersonY,to show care,xIntent,1
PersonX not by any means defends PersonY,PersonY to fail,xIntent,1
PersonX not by any means defends PersonY,PersonY to stand on their own two feet,xIntent,1
PersonX not by any means defends PersonY,be aware of what personY is accused of,xNeed,1
PersonX not by any means defends PersonY,form a defense,xNeed,1
PersonX not by any means defends PersonY,brave,xReact,1
PersonX not by any means defends PersonY,strong,xReact,1
PersonX not by any means defends PersonY,proud,xReact,1
PersonX not by any means defends PersonY,vengeful,xReact,1
PersonX not by any means defends PersonY,confident in PersonY,xReact,1
PersonX not by any means defends PersonY,charge personY for the defense,xWant,1
PersonX not by any means defends PersonY,get personY out of jail,xWant,1
PersonX not by any means defends PersonY,Person Y to pay,xWant,1
PersonX not by any means defends PersonY,wants nothing to do with person y,xWant,1
PersonX barely jumps down PersonY's throat,surprised,oReact,1
PersonX barely jumps down PersonY's throat,pleased,oReact,1
PersonX barely jumps down PersonY's throat,to show their gratitude,oWant,1
PersonX barely jumps down PersonY's throat,to yell back,oWant,1
PersonX barely jumps down PersonY's throat,yell at person x,oWant,1
PersonX barely jumps down PersonY's throat,avoid person x,oWant,1
PersonX barely jumps down PersonY's throat,patient,xAttr,1
PersonX barely jumps down PersonY's throat,understanding,xAttr,1
PersonX barely jumps down PersonY's throat,timid,xAttr,1
PersonX barely jumps down PersonY's throat,kind,xAttr,1
PersonX barely jumps down PersonY's throat,reserved,xAttr,1
PersonX barely jumps down PersonY's throat,gets cautious,xEffect,1
PersonX barely jumps down PersonY's throat,walks away,xEffect,1
PersonX barely jumps down PersonY's throat,to control their temper,xIntent,1
PersonX barely jumps down PersonY's throat,to be less reactive,xIntent,1
PersonX barely jumps down PersonY's throat,to have known person y,xNeed,1
PersonX barely jumps down PersonY's throat,to have gotten into it with person y,xNeed,1
PersonX barely jumps down PersonY's throat,kind,xReact,1
PersonX barely jumps down PersonY's throat,caring,xReact,1
PersonX barely jumps down PersonY's throat,restricted,xReact,1
PersonX barely jumps down PersonY's throat,stifled,xReact,1
PersonX barely jumps down PersonY's throat,to apologize,xWant,1
PersonX barely jumps down PersonY's throat,to show why they did what they did,xWant,1
PersonX barely jumps down PersonY's throat,appoligize to person y,xWant,1
PersonX barely jumps down PersonY's throat,avoid person y,xWant,1
PersonX asks PersonY few questions,becomes anxious,oEffect,1
PersonX asks PersonY few questions,is self conscious,oEffect,1
PersonX asks PersonY few questions,paid attention to,oReact,1
PersonX asks PersonY few questions,important,oReact,1
PersonX asks PersonY few questions,happy,oReact,1
PersonX asks PersonY few questions,excited,oReact,1
PersonX asks PersonY few questions,answer questions,oWant,1
PersonX asks PersonY few questions,be understood,oWant,1
PersonX asks PersonY few questions,diligent,xAttr,1
PersonX asks PersonY few questions,patient,xAttr,1
PersonX asks PersonY few questions,kind,xAttr,1
PersonX asks PersonY few questions,nice,xAttr,1
PersonX asks PersonY few questions,Questioned in return by personY,xEffect,1
PersonX asks PersonY few questions,Does not get the job,xEffect,1
PersonX asks PersonY few questions,to know the truth,xIntent,1
PersonX asks PersonY few questions,to get to know them better,xIntent,1
PersonX asks PersonY few questions,to get to know persony,xIntent,1
PersonX asks PersonY few questions,to befriend persony,xIntent,1
PersonX asks PersonY few questions,have questions,xNeed,1
PersonX asks PersonY few questions,contact personY,xNeed,1
PersonX asks PersonY few questions,to formulate the questions,xNeed,1
PersonX asks PersonY few questions,to have motivation to know,xNeed,1
PersonX asks PersonY few questions,satisfied,xReact,1
PersonX asks PersonY few questions,informed,xReact,1
PersonX asks PersonY few questions,shy,xReact,1
PersonX asks PersonY few questions,nervous,xReact,1
PersonX asks PersonY few questions,get answers,xWant,1
PersonX asks PersonY few questions,ask more questions,xWant,1
PersonX asks PersonY few questions,to say thank you,xWant,1
PersonX asks PersonY few questions,to ask follow up questions,xWant,1
PersonX is not at all hanging out with friends,worries,oEffect,1
PersonX is not at all hanging out with friends,cries,oEffect,1
PersonX is not at all hanging out with friends,worried,oReact,1
PersonX is not at all hanging out with friends,lonely,oReact,1
PersonX is not at all hanging out with friends,make plans for later,oWant,1
PersonX is not at all hanging out with friends,see personX another time,oWant,1
PersonX is not at all hanging out with friends,lonely,xAttr,1
PersonX is not at all hanging out with friends,depressed,xAttr,1
PersonX is not at all hanging out with friends,friendless,xAttr,1
PersonX is not at all hanging out with friends,anti-social,xAttr,1
PersonX is not at all hanging out with friends,receives criticism,xEffect,1
PersonX is not at all hanging out with friends,gets complained,xEffect,1
PersonX is not at all hanging out with friends,to study,xIntent,1
PersonX is not at all hanging out with friends,to be alone,xIntent,1
PersonX is not at all hanging out with friends,to be antisocial,xIntent,1
PersonX is not at all hanging out with friends,decide to spend time alone,xNeed,1
PersonX is not at all hanging out with friends,avoid invitations to go out,xNeed,1
PersonX is not at all hanging out with friends,relaxed,xReact,1
PersonX is not at all hanging out with friends,calm,xReact,1
PersonX is not at all hanging out with friends,lonely,xReact,1
PersonX is not at all hanging out with friends,antisocial,xReact,1
PersonX is not at all hanging out with friends,to go home,xWant,1
PersonX is not at all hanging out with friends,to relax on their own,xWant,1
PersonX is not at all hanging out with friends,make plans for later,xWant,1
PersonX is not at all hanging out with friends,have other plans,xWant,1
PersonX barely ever invites PersonY to a party,becomes resentful toward person x,oEffect,1
PersonX barely ever invites PersonY to a party,scream out,oEffect,1
PersonX barely ever invites PersonY to a party,suffers depression,oEffect,1
PersonX barely ever invites PersonY to a party,cries inside,oEffect,1
PersonX barely ever invites PersonY to a party,excluded,oReact,1
PersonX barely ever invites PersonY to a party,rejected,oReact,1
PersonX barely ever invites PersonY to a party,alienated,oReact,1
PersonX barely ever invites PersonY to a party,to make it up to personx,oWant,1
PersonX barely ever invites PersonY to a party,find a new friencd,oWant,1
PersonX barely ever invites PersonY to a party,wise,xAttr,1
PersonX barely ever invites PersonY to a party,tactful,xAttr,1
PersonX barely ever invites PersonY to a party,disinterested,xAttr,1
PersonX barely ever invites PersonY to a party,bored,xAttr,1
PersonX barely ever invites PersonY to a party,Becomes distant,xEffect,1
PersonX barely ever invites PersonY to a party,becomes a homebody,xEffect,1
PersonX barely ever invites PersonY to a party,"to throw small, intimate events",xIntent,1
PersonX barely ever invites PersonY to a party,to willfully exclude PersonY,xIntent,1
PersonX barely ever invites PersonY to a party,to invite someone else,xIntent,1
PersonX barely ever invites PersonY to a party,to avoid person y,xIntent,1
PersonX barely ever invites PersonY to a party,caring,xReact,1
PersonX barely ever invites PersonY to a party,vengeful,xReact,1
PersonX barely ever invites PersonY to a party,discerning,xReact,1
PersonX barely ever invites PersonY to a party,careful,xReact,1
PersonX barely ever invites PersonY to a party,to not be in charge of invitations,xWant,1
PersonX barely ever invites PersonY to a party,to avoid parties,xWant,1
PersonX barely ever invites PersonY to a party,to ruin their relationship,xWant,1
PersonX barely ever invites PersonY to a party,find new friends,xWant,1
PersonX is on no condition playing tennis,unathletic,xAttr,1
PersonX is on no condition playing tennis,boring,xAttr,1
PersonX is on no condition playing tennis,lazy,xAttr,1
PersonX is on no condition playing tennis,rests,xEffect,1
PersonX is on no condition playing tennis,stays home,xEffect,1
PersonX is on no condition playing tennis,to get a plan,xIntent,1
PersonX is on no condition playing tennis,to slack off on tennis training,xNeed,1
PersonX is on no condition playing tennis,to slack off on exercising,xNeed,1
PersonX is on no condition playing tennis,weak,xReact,1
PersonX is on no condition playing tennis,run down,xReact,1
PersonX is on no condition playing tennis,to get a plan,xReact,1
PersonX is on no condition playing tennis,rest their body,xWant,1
PersonX is on no condition playing tennis,play a different sport,xWant,1
PersonX is on no condition playing tennis,to train for games,xWant,1
PersonX is on no condition playing tennis,to be in shape to play,xWant,1
PersonX hardly takes PersonY's money,relieved,oReact,1
PersonX hardly takes PersonY's money,calm,oReact,1
PersonX hardly takes PersonY's money,thankful,oReact,1
PersonX hardly takes PersonY's money,appreciative,oReact,1
PersonX hardly takes PersonY's money,to make up for lost time,oWant,1
PersonX hardly takes PersonY's money,to hugeach other,oWant,1
PersonX hardly takes PersonY's money,Responsible,xAttr,1
PersonX hardly takes PersonY's money,Cautious,xAttr,1
PersonX hardly takes PersonY's money,respectful,xAttr,1
PersonX hardly takes PersonY's money,careful,xAttr,1
PersonX hardly takes PersonY's money,gets thanked,xEffect,1
PersonX hardly takes PersonY's money,goes broke,xEffect,1
PersonX hardly takes PersonY's money,not to be indebted,xIntent,1
PersonX hardly takes PersonY's money,to pay their own way,xIntent,1
PersonX hardly takes PersonY's money,to be independent,xIntent,1
PersonX hardly takes PersonY's money,PersonY to spend the money,xIntent,1
PersonX hardly takes PersonY's money,to see PersonY,xNeed,1
PersonX hardly takes PersonY's money,to call PersonY,xNeed,1
PersonX hardly takes PersonY's money,proud,xReact,1
PersonX hardly takes PersonY's money,self-sufficient,xReact,1
PersonX hardly takes PersonY's money,responsible,xReact,1
PersonX hardly takes PersonY's money,mature,xReact,1
PersonX hardly takes PersonY's money,to be independent,xWant,1
PersonX hardly takes PersonY's money,to pay themselves,xWant,1
PersonX hardly takes PersonY's money,to treat PersonY,xWant,1
PersonX hardly takes PersonY's money,to buy PersonY a gift,xWant,1
PersonX no longer ensures PersonY's survival,gets attacked by a bear,oEffect,1
PersonX no longer ensures PersonY's survival,gets eaten by a bear,oEffect,1
PersonX no longer ensures PersonY's survival,left alone,oEffect,1
PersonX no longer ensures PersonY's survival,dies,oEffect,1
PersonX no longer ensures PersonY's survival,upset,oReact,1
PersonX no longer ensures PersonY's survival,terrified,oReact,1
PersonX no longer ensures PersonY's survival,depressed,oReact,1
PersonX no longer ensures PersonY's survival,survive on their own,oWant,1
PersonX no longer ensures PersonY's survival,get help from someone else,oWant,1
PersonX no longer ensures PersonY's survival,to be protected further,oWant,1
PersonX no longer ensures PersonY's survival,the affection of personX again,oWant,1
PersonX no longer ensures PersonY's survival,to survive,oWant,1
PersonX no longer ensures PersonY's survival,selfish,xAttr,1
PersonX no longer ensures PersonY's survival,careless,xAttr,1
PersonX no longer ensures PersonY's survival,uncaring,xAttr,1
PersonX no longer ensures PersonY's survival,unhelpful,xAttr,1
PersonX no longer ensures PersonY's survival,gets guilt tripped,xEffect,1
PersonX no longer ensures PersonY's survival,gets called a coward,xEffect,1
PersonX no longer ensures PersonY's survival,investigated,xEffect,1
PersonX no longer ensures PersonY's survival,goes to jails,xEffect,1
PersonX no longer ensures PersonY's survival,persony to be independent,xIntent,1
PersonX no longer ensures PersonY's survival,persony to be on their own,xIntent,1
PersonX no longer ensures PersonY's survival,to ensure their own survival,xIntent,1
PersonX no longer ensures PersonY's survival,to betray Y,xIntent,1
PersonX no longer ensures PersonY's survival,ensure personY's survival,xNeed,1
PersonX no longer ensures PersonY's survival,decide to stop ensuring survival,xNeed,1
PersonX no longer ensures PersonY's survival,to give up on personY,xNeed,1
PersonX no longer ensures PersonY's survival,to eat all the food themselves,xNeed,1
