p,q,r,output
PersonX does not find a date,unsuccessful,xAttr,1
PersonX does not find a date,look for a date,xNeed,1
PersonX does not find a date,plan to go to an event,xNeed,1
PersonX does not find a date,get invited to a fancy event,xNeed,1
PersonX does not find a date,be alone,xNeed,1
PersonX does not find a date,lonely,xReact,1
PersonX does not find a date,disappointed,xReact,1
PersonX does not find a date,sad,xReact,1
PersonX does not find a date,frustrated,xReact,1
PersonX does not find a date,go to the event alone,xWant,1
PersonX does not find a date,ask a friend,xWant,1
PersonX does not find a date,cancel going to the event,xWant,1
PersonX does not find a date,go by himself and find someone there,xWant,1
PersonX does not lock PersonY's keys in PersonX's car,sighs in relief,oEffect,1
PersonX does not lock PersonY's keys in PersonX's car,smiles,oEffect,1
PersonX does not lock PersonY's keys in PersonX's car,thankful,oReact,1
PersonX does not lock PersonY's keys in PersonX's car,appreciative,oReact,1
PersonX does not lock PersonY's keys in PersonX's car,glad they can get into car later,oReact,1
PersonX does not lock PersonY's keys in PersonX's car,happy that the car owner can get things out of car,oReact,1
PersonX does not lock PersonY's keys in PersonX's car,careful,xAttr,1
PersonX does not lock PersonY's keys in PersonX's car,alert,xAttr,1
PersonX does not lock PersonY's keys in PersonX's car,thoughtful,xAttr,1
PersonX does not lock PersonY's keys in PersonX's car,PersonY to have their keys,xIntent,1
PersonX does not lock PersonY's keys in PersonX's car,to be conscientious,xIntent,1
PersonX does not lock PersonY's keys in PersonX's car,remember to remove from ignition,xIntent,1
PersonX does not lock PersonY's keys in PersonX's car,use car later to drive,xIntent,1
PersonX does not lock PersonY's keys in PersonX's car,capable,xReact,1
PersonX does not lock PersonY's keys in PersonX's car,diligent,xReact,1
PersonX does not lock PersonY's keys in PersonX's car,responsible,xReact,1
PersonX does not lock PersonY's keys in PersonX's car,relieved,xReact,1
PersonX does not lock PersonY's keys in PersonX's car,to give person Y key,xWant,1
PersonX does not lock PersonY's keys in PersonX's car,to close the car door,xWant,1
PersonX does not lock PersonY's keys in PersonX's car,to be careful,xWant,1
PersonX does not lock PersonY's keys in PersonX's car,find the keys,xWant,1
PersonX does not make room for PersonY,disrespected,oReact,1
PersonX does not make room for PersonY,excluded,oReact,1
PersonX does not make room for PersonY,a place to sit,oWant,1
PersonX does not make room for PersonY,to get in the vehicle,oWant,1
PersonX does not make room for PersonY,selfish,xAttr,1
PersonX does not make room for PersonY,inconsiderate,xAttr,1
PersonX does not make room for PersonY,mean,xAttr,1
PersonX does not make room for PersonY,rude,xAttr,1
PersonX does not make room for PersonY,Scolded by personY,xEffect,1
PersonX does not make room for PersonY,Kicked out of the car,xEffect,1
PersonX does not make room for PersonY,avoid personY,xIntent,1
PersonX does not make room for PersonY,send a message,xIntent,1
PersonX does not make room for PersonY,annoyed,xReact,1
PersonX does not make room for PersonY,free,xReact,1
PersonX does not make room for PersonY,guilty,xReact,1
PersonX does not make room for PersonY,in control,xReact,1
PersonX does not make room for PersonY,to have space,xWant,1
PersonX does not make room for PersonY,to be able to move their legs,xWant,1
PersonX does not make room for PersonY,to stay alone,xWant,1
PersonX does not make room for PersonY,to stay with somebody else,xWant,1
PersonX does not call PersonY soon,offended,oReact,1
PersonX does not call PersonY soon,sad,oReact,1
PersonX does not call PersonY soon,concerned,oReact,1
PersonX does not call PersonY soon,angry,oReact,1
PersonX does not call PersonY soon,hurt,oReact,1
PersonX does not call PersonY soon,forgetful,xAttr,1
PersonX does not call PersonY soon,ungrateful,xAttr,1
PersonX does not call PersonY soon,disinterested,xAttr,1
PersonX does not call PersonY soon,to avoid them,xIntent,1
PersonX does not call PersonY soon,to make them squirm,xIntent,1
PersonX does not call PersonY soon,to take their time,xIntent,1
PersonX does not call PersonY soon,get other things done,xIntent,1
PersonX does not call PersonY soon,take phone to call,xNeed,1
PersonX does not call PersonY soon,plant to tack,xNeed,1
PersonX does not call PersonY soon,pleased,xReact,1
PersonX does not call PersonY soon,proud,xReact,1
PersonX does not call PersonY soon,unconcerned,xReact,1
PersonX does not call PersonY soon,disinterested,xReact,1
PersonX does not call PersonY soon,to call Person Z,xWant,1
PersonX does not call PersonY soon,sit on the couch,xWant,1
PersonX does not call PersonY soon,change the mind play games,xWant,1
PersonX does not call PersonY soon,played games,xWant,1
PersonX does not tell PersonX's boyfriend,PersonX's boyfriend is deprived of the truth,oEffect,1
PersonX does not tell PersonX's boyfriend,PersonX's boyfriend is suspicious,oEffect,1
PersonX does not tell PersonX's boyfriend,to find out the truth,oWant,1
PersonX does not tell PersonX's boyfriend,to let X tell them the story of what happened,oWant,1
PersonX does not tell PersonX's boyfriend,secretive,xAttr,1
PersonX does not tell PersonX's boyfriend,private,xAttr,1
PersonX does not tell PersonX's boyfriend,worried,xAttr,1
PersonX does not tell PersonX's boyfriend,PersonX withholds information,xEffect,1
PersonX does not tell PersonX's boyfriend,PersonX is careful when speaking,xEffect,1
PersonX does not tell PersonX's boyfriend,to keep a secret,xIntent,1
PersonX does not tell PersonX's boyfriend,to surprise the boyfriend,xIntent,1
PersonX does not tell PersonX's boyfriend,to do something wrong,xNeed,1
PersonX does not tell PersonX's boyfriend,to act in a way that would be embarrassing if the boyfriend found out,xNeed,1
PersonX does not tell PersonX's boyfriend,go to meeting,xNeed,1
PersonX does not tell PersonX's boyfriend,stay at the hotel,xNeed,1
PersonX does not tell PersonX's boyfriend,slightly guilty,xReact,1
PersonX does not tell PersonX's boyfriend,anticipation over the coming surprise,xReact,1
PersonX does not tell PersonX's boyfriend,good,xReact,1
PersonX does not tell PersonX's boyfriend,happy,xReact,1
PersonX does not tell PersonX's boyfriend,"to change the subject, talk about something else",xWant,1
PersonX does not tell PersonX's boyfriend,to cover up any wrongdoing,xWant,1
PersonX does not tell PersonX's boyfriend,ask sorry for mistake,xWant,1
PersonX does not tell PersonX's boyfriend,convince the boyfriend,xWant,1
PersonX does not lay behind PersonY,sad,oReact,1
PersonX does not lay behind PersonY,abandoned,oReact,1
PersonX does not lay behind PersonY,to sleep by themselves,oWant,1
PersonX does not lay behind PersonY,to sleep on their own schedule,oWant,1
PersonX does not lay behind PersonY,mean,xAttr,1
PersonX does not lay behind PersonY,boring,xAttr,1
PersonX does not lay behind PersonY,unaffectionate,xAttr,1
PersonX does not lay behind PersonY,overheated,xAttr,1
PersonX does not lay behind PersonY,Forced to sleep alone,xEffect,1
PersonX does not lay behind PersonY,Overwhelmed by loneliness,xEffect,1
PersonX does not lay behind PersonY,to be alone,xIntent,1
PersonX does not lay behind PersonY,to give them space,xIntent,1
PersonX does not lay behind PersonY,to have a relationship with PersonY,xNeed,1
PersonX does not lay behind PersonY,to sleep in the same place as PersonY,xNeed,1
PersonX does not lay behind PersonY,empty,xReact,1
PersonX does not lay behind PersonY,alone,xReact,1
PersonX does not lay behind PersonY,content,xReact,1
PersonX does not lay behind PersonY,pleased,xReact,1
PersonX does not lay behind PersonY,to sleep alone,xWant,1
PersonX does not lay behind PersonY,to sleep at different times than PersonY,xWant,1
PersonX does not lay behind PersonY,be in front,xWant,1
PersonX does not lay behind PersonY,have distance,xWant,1
PersonX does not scream loudest,annoyed,oReact,1
PersonX does not scream loudest,angry,oReact,1
PersonX does not scream loudest,quiet,xAttr,1
PersonX does not scream loudest,silent,xAttr,1
PersonX does not scream loudest,kind,xAttr,1
PersonX does not scream loudest,bashful,xAttr,1
PersonX does not scream loudest,to avoid annoying others,xIntent,1
PersonX does not scream loudest,to be quiet,xIntent,1
PersonX does not scream loudest,to avoid being rude,xIntent,1
PersonX does not scream loudest,to not cause a scene,xIntent,1
PersonX does not scream loudest,embarrassed,xReact,1
PersonX does not scream loudest,shy,xReact,1
PersonX does not scream loudest,patient,xReact,1
PersonX does not scream loudest,cooperative,xReact,1
PersonX does not scream loudest,to keep the quite,xWant,1
PersonX does not scream loudest,to be peaceful,xWant,1
PersonX does not scream loudest,to listen to music,xWant,1
PersonX does not scream loudest,to sing softly,xWant,1
PersonX does not change PersonY's mind,accepted,oReact,1
PersonX does not change PersonY's mind,respected,oReact,1
PersonX does not change PersonY's mind,to try to understand,oWant,1
PersonX does not change PersonY's mind,listen to PersonX,oWant,1
PersonX does not change PersonY's mind,obstinate,xAttr,1
PersonX does not change PersonY's mind,rigid,xAttr,1
PersonX does not change PersonY's mind,decided,xAttr,1
PersonX does not change PersonY's mind,has to deal with PersonY thinking differently,xEffect,1
PersonX does not change PersonY's mind,wonder if they need to change their own mind,xEffect,1
PersonX does not change PersonY's mind,be accepting,xIntent,1
PersonX does not change PersonY's mind,keep an open mind,xIntent,1
PersonX does not change PersonY's mind,to convince PersonY of something,xNeed,1
PersonX does not change PersonY's mind,try to get PersonY to understand,xNeed,1
PersonX does not change PersonY's mind,to think about person y,xNeed,1
PersonX does not change PersonY's mind,talk to person y,xNeed,1
PersonX does not change PersonY's mind,generous,xReact,1
PersonX does not change PersonY's mind,unconvincing,xReact,1
PersonX does not change PersonY's mind,resolute,xReact,1
PersonX does not change PersonY's mind,unperturbed,xReact,1
PersonX does not change PersonY's mind,keep trying to convince PersonY,xWant,1
PersonX does not change PersonY's mind,be persistent,xWant,1
PersonX does not change PersonY's mind,to convey person x's thought,xWant,1
PersonX does not change PersonY's mind,to change person y's mind,xWant,1
PersonX does not take refuge in PersonY,to cry loudly,oWant,1
PersonX does not take refuge in PersonY,to yell at Person X,oWant,1
PersonX does not take refuge in PersonY,help personX,oWant,1
PersonX does not take refuge in PersonY,find someone else to help,oWant,1
PersonX does not take refuge in PersonY,alone,xAttr,1
PersonX does not take refuge in PersonY,sad,xAttr,1
PersonX does not take refuge in PersonY,free,xAttr,1
PersonX does not take refuge in PersonY,aware,xAttr,1
PersonX does not take refuge in PersonY,want to hide,xNeed,1
PersonX does not take refuge in PersonY,do something wrong,xNeed,1
PersonX does not take refuge in PersonY,be chased,xNeed,1
PersonX does not take refuge in PersonY,happy,xReact,1
PersonX does not take refuge in PersonY,good,xReact,1
PersonX does not take refuge in PersonY,alone,xReact,1
PersonX does not take refuge in PersonY,uncared for,xReact,1
PersonX does not take refuge in PersonY,to take care of PersonY,xWant,1
PersonX does not take refuge in PersonY,to take home,xWant,1
PersonX does not take refuge in PersonY,to find another place to seek refuge,xWant,1
PersonX does not take refuge in PersonY,talk to personY about it,xWant,1
PersonX does not sing and play,introverted,xAttr,1
PersonX does not sing and play,shy,xAttr,1
PersonX does not sing and play,anxious,xAttr,1
PersonX does not sing and play,serious,xAttr,1
PersonX does not sing and play,uninterested,xAttr,1
PersonX does not sing and play,Scolded by mother,xEffect,1
PersonX does not sing and play,Told to get outside,xEffect,1
PersonX does not sing and play,to be antisocial,xIntent,1
PersonX does not sing and play,to not embarrass himself,xIntent,1
PersonX does not sing and play,relieved to not be embarrassed,xReact,1
PersonX does not sing and play,bored,xReact,1
PersonX does not sing and play,Lame,xReact,1
PersonX does not sing and play,Weak,xReact,1
PersonX does not sing and play,to read,xWant,1
PersonX does not sing and play,to do work,xWant,1
PersonX does not sing and play,learn how to play,xWant,1
PersonX does not sing and play,sing in private,xWant,1
PersonX does not give PersonY the information,lacks confidence,oEffect,1
PersonX does not give PersonY the information,becomes stressed over task,oEffect,1
PersonX does not give PersonY the information,frowns,oEffect,1
PersonX does not give PersonY the information,argued with,oEffect,1
PersonX does not give PersonY the information,angry,oReact,1
PersonX does not give PersonY the information,hurt,oReact,1
PersonX does not give PersonY the information,frustrated,oReact,1
PersonX does not give PersonY the information,Confront personX,oWant,1
PersonX does not give PersonY the information,Ask personX why they are holding the information,oWant,1
PersonX does not give PersonY the information,to find another resource for infromation,oWant,1
PersonX does not give PersonY the information,to psuh personX again to give them information,oWant,1
PersonX does not give PersonY the information,trustworthy,xAttr,1
PersonX does not give PersonY the information,considerate,xAttr,1
PersonX does not give PersonY the information,reticent,xAttr,1
PersonX does not give PersonY the information,reluctant,xAttr,1
PersonX does not give PersonY the information,becomes emboldened,xEffect,1
PersonX does not give PersonY the information,walks confidently,xEffect,1
PersonX does not give PersonY the information,yelled at,xEffect,1
PersonX does not give PersonY the information,reprimanded,xEffect,1
PersonX does not give PersonY the information,they are mean,xIntent,1
PersonX does not give PersonY the information,they want them to learn on their own,xIntent,1
PersonX does not give PersonY the information,to be selfish,xIntent,1
PersonX does not give PersonY the information,to be evil,xIntent,1
PersonX does not give PersonY the information,Tell others not to share information with personY,xNeed,1
PersonX does not give PersonY the information,Avoid personY,xNeed,1
PersonX does not give PersonY the information,to be pivy to information that personY wants,xNeed,1
PersonX does not give PersonY the information,to be in a position of leverage over personY,xNeed,1
PersonX does not give PersonY the information,good,xReact,1
PersonX does not give PersonY the information,happy,xReact,1
PersonX does not give PersonY the information,evil,xReact,1
PersonX does not give PersonY the information,selfish,xReact,1
PersonX does not give PersonY the information,Keep a secret from personY,xWant,1
PersonX does not give PersonY the information,Tell personY the reason they are holding the information,xWant,1
PersonX does not give PersonY the information,to investigate why personY wanted information from them,xWant,1
PersonX does not get PersonY's stuff,retain wares,oEffect,1
PersonX does not get PersonY's stuff,save money by using old items,oEffect,1
PersonX does not get PersonY's stuff,confused,oReact,1
PersonX does not get PersonY's stuff,annoyed,oReact,1
PersonX does not get PersonY's stuff,absentminded,xAttr,1
PersonX does not get PersonY's stuff,neglectful,xAttr,1
PersonX does not get PersonY's stuff,forgetful,xAttr,1
PersonX does not get PersonY's stuff,uncaring,xAttr,1
PersonX does not get PersonY's stuff,have less materials,xEffect,1
PersonX does not get PersonY's stuff,spend money to purchase materials,xEffect,1
PersonX does not get PersonY's stuff,to be unhelpful,xIntent,1
PersonX does not get PersonY's stuff,to be difficult,xIntent,1
PersonX does not get PersonY's stuff,hurried,xReact,1
PersonX does not get PersonY's stuff,busy,xReact,1
PersonX does not get PersonY's stuff,pleased,xReact,1
PersonX does not get PersonY's stuff,proud,xReact,1
PersonX does not get PersonY's stuff,to loose them,xWant,1
PersonX does not get PersonY's stuff,to keep them safe,xWant,1
PersonX does not get PersonY's stuff,call y about it,xWant,1
PersonX does not get PersonY's stuff,reports to the police,xWant,1
PersonX does not sing happy birthday,sad,oReact,1
PersonX does not sing happy birthday,offended,oReact,1
PersonX does not sing happy birthday,dejected,oReact,1
PersonX does not sing happy birthday,rejected,oReact,1
PersonX does not sing happy birthday,spiteful,xAttr,1
PersonX does not sing happy birthday,unmusical,xAttr,1
PersonX does not sing happy birthday,withdrawn,xAttr,1
PersonX does not sing happy birthday,aloof,xAttr,1
PersonX does not sing happy birthday,shy,xAttr,1
PersonX does not sing happy birthday,timid,xAttr,1
PersonX does not sing happy birthday,seem cold,xEffect,1
PersonX does not sing happy birthday,seem unfeeling,xEffect,1
PersonX does not sing happy birthday,to not be embarrassed,xIntent,1
PersonX does not sing happy birthday,to not be noticed,xIntent,1
PersonX does not sing happy birthday,to be mean,xIntent,1
PersonX does not sing happy birthday,dislikes the person,xIntent,1
PersonX does not sing happy birthday,to be hateful,xIntent,1
PersonX does not sing happy birthday,to go to birthday party,xNeed,1
PersonX does not sing happy birthday,to not like singing,xNeed,1
PersonX does not sing happy birthday,be at a party,xNeed,1
PersonX does not sing happy birthday,celebrate a birthday,xNeed,1
PersonX does not sing happy birthday,content,xReact,1
PersonX does not sing happy birthday,pleased,xReact,1
PersonX does not sing happy birthday,unhappy,xReact,1
PersonX does not sing happy birthday,miserable,xReact,1
PersonX does not sing happy birthday,to continue being at party,xWant,1
PersonX does not sing happy birthday,to eat cake,xWant,1
PersonX does not sing happy birthday,congratulate someone,xWant,1
PersonX does not sing happy birthday,cheer for someone,xWant,1
PersonX does not sing happy birthday,blow out candles,xWant,1
PersonX does not have health issues,fortunate,xAttr,1
PersonX does not have health issues,normal,xAttr,1
PersonX does not have health issues,healthy,xAttr,1
PersonX does not have health issues,lucky,xAttr,1
PersonX does not have health issues,well-rested,xReact,1
PersonX does not have health issues,youthful,xReact,1
PersonX does not have health issues,satisfied,xReact,1
PersonX does not have health issues,healthy,xReact,1
PersonX does not have health issues,poweful,xReact,1
PersonX does not have health issues,free,xReact,1
PersonX does not have health issues,to start working out,xWant,1
PersonX does not have health issues,to go on holiday,xWant,1
PersonX does not have health issues,do exercise,xWant,1
PersonX does not have health issues,eat healthy,xWant,1
PersonX does not learn to knit,busy,xAttr,1
PersonX does not learn to knit,uninterested,xAttr,1
PersonX does not learn to knit,lazy,xAttr,1
PersonX does not learn to knit,uncaring,xAttr,1
PersonX does not learn to knit,remain unskilled,xEffect,1
PersonX does not learn to knit,remain clueless about knitting,xEffect,1
PersonX does not learn to knit,To avoid knitting,xIntent,1
PersonX does not learn to knit,"To sew, not knit",xIntent,1
PersonX does not learn to knit,because they are afraid of needles,xIntent,1
PersonX does not learn to knit,because they think it's too time consuming,xIntent,1
PersonX does not learn to knit,to arrange books on shelves,xNeed,1
PersonX does not learn to knit,to wash person x's car,xNeed,1
PersonX does not learn to knit,Happy that she can not knit,xReact,1
PersonX does not learn to knit,Unhappy that she can not knit,xReact,1
PersonX does not learn to knit,relieved to not work with needles,xReact,1
PersonX does not learn to knit,happy to have time to do other things,xReact,1
PersonX does not learn to knit,to attend knitting classes,xWant,1
PersonX does not learn to knit,to practice knitting everyday,xWant,1
PersonX does not learn to knit,to buy new socks,xWant,1
PersonX does not learn to knit,learn another hobby,xWant,1
PersonX does not tell PersonX's grandma,unaware,oReact,1
PersonX does not tell PersonX's grandma,confused,oReact,1
PersonX does not tell PersonX's grandma,uncertain,oReact,1
PersonX does not tell PersonX's grandma,to see what X is hiding,oWant,1
PersonX does not tell PersonX's grandma,to communicate openly with X in the future,oWant,1
PersonX does not tell PersonX's grandma,accept PersonX's apology,oWant,1
PersonX does not tell PersonX's grandma,scold PersonX,oWant,1
PersonX does not tell PersonX's grandma,mindful,xAttr,1
PersonX does not tell PersonX's grandma,careful,xAttr,1
PersonX does not tell PersonX's grandma,uninformative,xAttr,1
PersonX does not tell PersonX's grandma,uncaring,xAttr,1
PersonX does not tell PersonX's grandma,worries about the consequences of not telling their grandma,xEffect,1
PersonX does not tell PersonX's grandma,sighs and wonders if he should tell her,xEffect,1
PersonX does not tell PersonX's grandma,keep to themselves,xIntent,1
PersonX does not tell PersonX's grandma,be independent,xIntent,1
PersonX does not tell PersonX's grandma,to conceal something,xIntent,1
PersonX does not tell PersonX's grandma,to hide a truth,xIntent,1
PersonX does not tell PersonX's grandma,TO do something notable,xNeed,1
PersonX does not tell PersonX's grandma,to decide to avoid admitting it to grandma,xNeed,1
PersonX does not tell PersonX's grandma,guilty,xReact,1
PersonX does not tell PersonX's grandma,without love,xReact,1
PersonX does not tell PersonX's grandma,secretive,xReact,1
PersonX does not tell PersonX's grandma,worried,xReact,1
PersonX does not tell PersonX's grandma,to maintain secrecy and avoid telling,xWant,1
PersonX does not tell PersonX's grandma,"peace and quiet, avoiding confrontation",xWant,1
PersonX does not tell PersonX's grandma,apologize to grandma,xWant,1
PersonX does not tell PersonX's grandma,to make grandma happy,xWant,1
PersonX does not play professional baseball,untalented,xAttr,1
PersonX does not play professional baseball,untrained,xAttr,1
PersonX does not play professional baseball,unathletic,xAttr,1
PersonX does not play professional baseball,incapable,xAttr,1
PersonX does not play professional baseball,amateurish,xAttr,1
PersonX does not play professional baseball,learns another sport,xEffect,1
PersonX does not play professional baseball,becomes fat,xEffect,1
PersonX does not play professional baseball,to pursue other opportunities,xIntent,1
PersonX does not play professional baseball,to remain anonymous,xIntent,1
PersonX does not play professional baseball,to buy basketball,xNeed,1
PersonX does not play professional baseball,to have friend to play,xNeed,1
PersonX does not play professional baseball,regret,xReact,1
PersonX does not play professional baseball,self-assured,xReact,1
PersonX does not play professional baseball,nothing at all,xReact,1
PersonX does not play professional baseball,normal,xReact,1
PersonX does not play professional baseball,to go coaching,xWant,1
PersonX does not play professional baseball,to go Ground to lay,xWant,1
PersonX does not play professional baseball,play some sport,xWant,1
PersonX does not play professional baseball,get better at sports,xWant,1
PersonX does not quit that job,receive quality work,oEffect,1
PersonX does not quit that job,give high performance review,oEffect,1
PersonX does not quit that job,dedicated,xAttr,1
PersonX does not quit that job,thorough,xAttr,1
PersonX does not quit that job,determined,xAttr,1
PersonX does not quit that job,committed,xAttr,1
PersonX does not quit that job,get paid,xEffect,1
PersonX does not quit that job,get promotion,xEffect,1
PersonX does not quit that job,to have income,xIntent,1
PersonX does not quit that job,be responsible,xIntent,1
PersonX does not quit that job,stability,xIntent,1
PersonX does not quit that job,a paycheck,xIntent,1
PersonX does not quit that job,take the job,xNeed,1
PersonX does not quit that job,have trouble at work,xNeed,1
PersonX does not quit that job,responsible,xReact,1
PersonX does not quit that job,not poor,xReact,1
PersonX does not quit that job,successful,xReact,1
PersonX does not quit that job,relieved,xReact,1
PersonX does not quit that job,improve his work conditons,xWant,1
PersonX does not quit that job,meet with an HR representative,xWant,1
PersonX does not quit that job,to keep their benefits,xWant,1
PersonX does not quit that job,to work in the same industry,xWant,1
PersonX does not make PersonY's laugh,PersonY cries,oEffect,1
PersonX does not make PersonY's laugh,PersonY leaves,oEffect,1
PersonX does not make PersonY's laugh,not amused,oReact,1
PersonX does not make PersonY's laugh,bored,oReact,1
PersonX does not make PersonY's laugh,comfortable,oReact,1
PersonX does not make PersonY's laugh,thankful,oReact,1
PersonX does not make PersonY's laugh,to be amused,oWant,1
PersonX does not make PersonY's laugh,their load to be lightened,oWant,1
PersonX does not make PersonY's laugh,react to personX,oWant,1
PersonX does not make PersonY's laugh,tell them it was not that funny,oWant,1
PersonX does not make PersonY's laugh,lazy,xAttr,1
PersonX does not make PersonY's laugh,uncaring,xAttr,1
PersonX does not make PersonY's laugh,flimsy,xAttr,1
PersonX does not make PersonY's laugh,frozen,xAttr,1
PersonX does not make PersonY's laugh,thinks he/she is not funny,xEffect,1
PersonX does not make PersonY's laugh,tells another joke,xEffect,1
PersonX does not make PersonY's laugh,say something to personY,xNeed,1
PersonX does not make PersonY's laugh,do something funny,xNeed,1
PersonX does not make PersonY's laugh,embarrassed,xReact,1
PersonX does not make PersonY's laugh,unsuccessful,xReact,1
PersonX does not make PersonY's laugh,serious,xReact,1
PersonX does not make PersonY's laugh,responsible,xReact,1
PersonX does not make PersonY's laugh,to tickle them,xWant,1
PersonX does not make PersonY's laugh,to find new jokes,xWant,1
PersonX does not make PersonY's laugh,try something funny again,xWant,1
PersonX does not make PersonY's laugh,feel embarrassed,xWant,1
PersonX does not complete PersonX's mission,ineffective,xAttr,1
PersonX does not complete PersonX's mission,inept,xAttr,1
PersonX does not complete PersonX's mission,unmotivated,xAttr,1
PersonX does not complete PersonX's mission,indifferent,xAttr,1
PersonX does not complete PersonX's mission,gets reprimanded,xEffect,1
PersonX does not complete PersonX's mission,gets fired,xEffect,1
PersonX does not complete PersonX's mission,demoted,xEffect,1
PersonX does not complete PersonX's mission,fired,xEffect,1
PersonX does not complete PersonX's mission,have a task,xNeed,1
PersonX does not complete PersonX's mission,start the task,xNeed,1
PersonX does not complete PersonX's mission,to develop a mission,xNeed,1
PersonX does not complete PersonX's mission,start their mission or task,xNeed,1
PersonX does not complete PersonX's mission,upset,xReact,1
PersonX does not complete PersonX's mission,angry,xReact,1
PersonX does not complete PersonX's mission,frustrated,xReact,1
PersonX does not complete PersonX's mission,failed,xReact,1
PersonX does not complete PersonX's mission,ashamed,xReact,1
PersonX does not complete PersonX's mission,to continue,xWant,1
PersonX does not complete PersonX's mission,remain thorough,xWant,1
PersonX does not complete PersonX's mission,to explain why they failed,xWant,1
PersonX does not complete PersonX's mission,to try to complete the mission again,xWant,1
PersonX does not get ready for a date,gets stood up,oEffect,1
PersonX does not get ready for a date,cries,oEffect,1
PersonX does not get ready for a date,impatient,oReact,1
PersonX does not get ready for a date,annoyed,oReact,1
PersonX does not get ready for a date,date someone else,oWant,1
PersonX does not get ready for a date,go to PersonX's house,oWant,1
PersonX does not get ready for a date,to reschedule,oWant,1
PersonX does not get ready for a date,to have fun with someone else,oWant,1
PersonX does not get ready for a date,lazy,xAttr,1
PersonX does not get ready for a date,unmotivated,xAttr,1
PersonX does not get ready for a date,careless,xAttr,1
PersonX does not get ready for a date,forgetful,xAttr,1
PersonX does not get ready for a date,gets broken up with,xEffect,1
PersonX does not get ready for a date,becomes alone,xEffect,1
PersonX does not get ready for a date,Interrogated by date,xEffect,1
PersonX does not get ready for a date,Misses her ride,xEffect,1
PersonX does not get ready for a date,To sleep instead,xIntent,1
PersonX does not get ready for a date,To eat with mom,xIntent,1
PersonX does not get ready for a date,to put it off,xIntent,1
PersonX does not get ready for a date,to decide on an outfit,xIntent,1
PersonX does not get ready for a date,have a date set,xNeed,1
PersonX does not get ready for a date,be tired or lazy,xNeed,1
PersonX does not get ready for a date,to agree to go out,xNeed,1
PersonX does not get ready for a date,to decide to not go,xNeed,1
PersonX does not get ready for a date,cancels their plans,xNeed,1
PersonX does not get ready for a date,Refreshed,xReact,1
PersonX does not get ready for a date,Single,xReact,1
PersonX does not get ready for a date,hurried,xReact,1
PersonX does not get ready for a date,unprepared,xReact,1
PersonX does not get ready for a date,panicked,xReact,1
PersonX does not get ready for a date,cancel the date,xWant,1
PersonX does not get ready for a date,change the date to something convenient,xWant,1
PersonX does not get ready for a date,to stay at home tonight,xWant,1
PersonX does not get ready for a date,to watch tv,xWant,1
PersonX does not make love to PersonY,rejected,oReact,1
PersonX does not make love to PersonY,upset,oReact,1
PersonX does not make love to PersonY,to pleasure themselves,oWant,1
PersonX does not make love to PersonY,silent,xAttr,1
PersonX does not make love to PersonY,uninterested,xAttr,1
PersonX does not make love to PersonY,reserved,xAttr,1
PersonX does not make love to PersonY,timid,xAttr,1
PersonX does not make love to PersonY,will not experience pleasure,xEffect,1
PersonX does not make love to PersonY,will get some rest instead,xEffect,1
PersonX does not make love to PersonY,be conservative,xIntent,1
PersonX does not make love to PersonY,avoid a relationship,xIntent,1
PersonX does not make love to PersonY,responsible,xReact,1
PersonX does not make love to PersonY,regretful,xReact,1
PersonX does not make love to PersonY,alone,xReact,1
PersonX does not make love to PersonY,uninterested,xReact,1
PersonX does not make love to PersonY,to make love to somebody else,xWant,1
PersonX does not make love to PersonY,to cuddle,xWant,1
PersonX does not make love to PersonY,sleep,xWant,1
PersonX does not run a hand through PersonY's hair,Dirty,oReact,1
PersonX does not run a hand through PersonY's hair,Worried,oReact,1
PersonX does not run a hand through PersonY's hair,unloveable,oReact,1
PersonX does not run a hand through PersonY's hair,unappreciated,oReact,1
PersonX does not run a hand through PersonY's hair,to comb their hair,oWant,1
PersonX does not run a hand through PersonY's hair,to be alone,oWant,1
PersonX does not run a hand through PersonY's hair,timid,xAttr,1
PersonX does not run a hand through PersonY's hair,shy,xAttr,1
PersonX does not run a hand through PersonY's hair,reserved,xAttr,1
PersonX does not run a hand through PersonY's hair,To greasy,xIntent,1
PersonX does not run a hand through PersonY's hair,To dirty,xIntent,1
PersonX does not run a hand through PersonY's hair,to withhold their love,xIntent,1
PersonX does not run a hand through PersonY's hair,to avoid contact,xIntent,1
PersonX does not run a hand through PersonY's hair,go to the movies,xNeed,1
PersonX does not run a hand through PersonY's hair,invite Person Y over,xNeed,1
PersonX does not run a hand through PersonY's hair,Sorry,xReact,1
PersonX does not run a hand through PersonY's hair,Grossed out,xReact,1
PersonX does not run a hand through PersonY's hair,inhibited,xReact,1
PersonX does not run a hand through PersonY's hair,shy,xReact,1
PersonX does not run a hand through PersonY's hair,go home,xWant,1
PersonX does not run a hand through PersonY's hair,take them home,xWant,1
PersonX does not run a hand through PersonY's hair,to keep to themself,xWant,1
PersonX does not run a hand through PersonY's hair,to be alone,xWant,1
PersonX does not give PersonY evidence,yelled at,oEffect,1
PersonX does not give PersonY evidence,argued with,oEffect,1
PersonX does not give PersonY evidence,unimpressed,oReact,1
PersonX does not give PersonY evidence,like X doesn't know what they are talking about,oReact,1
PersonX does not give PersonY evidence,thwarted,oReact,1
PersonX does not give PersonY evidence,angry,oReact,1
