p,q,r,output
PersonX is not the father,not cowardly,xReact,0
PersonX gives the speech,time off,xWant,0
PersonX bites the hand that feeds PersonX,loses person y's trust,xWant,0
Person X doesn't drive,thankful,xReact,0
PersonX does not brings PersonY's family,don't watch over PersonX,oEffect,0
PersonX does not give PersonX's friends,to ask for something,xWant,0
PersonX says they don't want their opinion.,PersonY does not receive praise,xReact,0
PersonX courts PersonY,Glad,xReact,0
PersonX educates PersonX's children,to self publish,oWant,0
PersonX does not share PersonX's toy,To not be notice,oReact,0
PersonX does not call PersonY names,Don't be more relaxed,xNeed,0
PersonX does not spin PersonY around,not self-centered,oEffect,0
PersonX does not change PersonX's hair color,don't break up with persony,xWant,0
PersonX get hireds for the teaching job,pleased,xWant,0
PersonX does not offer PersonY opportunity,don't avoid getting in trouble,oReact,0
PersonX doesn't keep promises to PersonY,don't hurt his feelings,xIntent,0
PersonX do not wants to cook,disgusted,xWant,0
PersonX does not give PersonY a blanket,confused,xIntent,0
PersonX is good at lying.,nothing in particular,xAttr,0
PersonX does not carry out PersonY's work,not un-intimidating,oWant,0
PersonX looks PersonY in the eyes,thank personX,oReact,0
PersonX does not bring a gift to the party for PersonY,to go,xNeed,0
PersonX does not support PersonX's wife,Doesn't wake up,xAttr,0
PersonX doesn't ring the doorbell,head towards it,xWant,0
PersonX does not tell mike,to enjoy,xWant,0
PersonX does not point a gun at PersonY,goes unnocticed,xReact,0
PersonX doesn't offer to pay,to spend time alone,xAttr,0
PersonX can see PersonY,to enjoy the items alone,xWant,0
PersonX does not buy a pregnancy test,To register the police don't complain,xIntent,0
PersonX is not at the lake with PersonX's family,smart,oReact,0
PersonX bleaches PersonY's hair,to not be confrontational,xWant,0
PersonX grabbed PersonY's wrist,be asked out,xReact,0
PersonX doesn't make PersonY's sandwhich,attached to home,xReact,0
PersonX does not lay down PersonX's life,is given magic tricks by friends,xAttr,0
PersonX begs PersonY to come,get clean,xEffect,0
PersonX doesn't eat it,let personY pick names on their own,xAttr,0
PersonX sees PersonY in years,sad,xWant,0
PersonX does not kill PersonX's son,Don't ask how PersonX's game went,xWant,0
PersonX does not mind PersonX's business,Ready for the task to be do,xEffect,0
PersonX does not keep PersonY in,not Overwhelm,xWant,0
PersonX doesn't buy any food.,ignored,xAttr,0
PersonX barks at PersonY,to befriend PersonY,xAttr,0
PersonX does not make PersonY award,to keep information to themselves,xWant,0
PersonX does not hold PersonY's phone,to keep a good reputation,oReact,0
PersonX is not outside playing,unengaged,xAttr,0
PersonX doesn't touch PersonY,not hatred,xNeed,0
PersonX does not apologize.,not Deny,oReact,0
PersonX does not bring PersonX's son,not disappointed,xAttr,0
PersonX reaches PersonY level,to but nervous,oReact,0
PersonX does not improve PersonY's skills,not sad,xEffect,0
PersonX does not improve PersonY's skills,to be competitive,xEffect,0
PersonX does not give PersonX's friends,don't be calm,xEffect,0
PersonX gives PersonX's best attempt at it,quit fishing,xAttr,0
PersonX invites everyone,to enjoy with friends,xAttr,0
PersonX does not see PersonX's grandma,not Scare,xIntent,0
PersonX determines PersonY's customer base,they miss calls,xAttr,0
PersonX offers to pay,to read a book,oEffect,0
PersonX issues PersonY edict,gets hands chopped off,xWant,0
PersonX does not provide PersonY environment,to get fear of dogs,xAttr,0
PersonX does not get PersonY abortion,unsuccesful,xReact,0
PersonX can wait for the date,justified,xEffect,0
PersonX does not improve PersonY's skills,not unloving,xNeed,0
PersonX does not give PersonX's best attempt at it,to be fair,xWant,0
PersonX pats PersonY's back,responsible,xIntent,0
PersonX does not surprise PersonX's boyfriend,is comforted by other grandkids,oEffect,0
PersonX does not keep PersonX's lips sealed,has same amount of money,xNeed,0
PersonX cannot help PersonY.,don't use his hand,xReact,0
PersonX does not improve PersonY's skills,mellow,xWant,0
PersonX does not get back to normal,Curious about where Y isn't,xAttr,0
PersonX is not a magician,not longing,xWant,0
PersonX does not court PersonY,not quilty,xAttr,0
PersonX is shy and doesn't help,to not deal with PersonY's family,xEffect,0
PersonX tells PersonY anything.,thin skinned,oEffect,0
PersonX does not take PersonY to the movies,to not spoil the surprise,xWant,0
PersonX is not very mean to PersonY,scared,xAttr,0
PersonX does not call PersonY's back,to do something that helps the environment,xAttr,0
PersonX brought PersonY's daughter,inadequate,xWant,0
PersonX does not fight for PersonY's lives,to decorate their own home,xAttr,0
PersonX doesn't listen to PersonY,Gets yell at,oWant,0
PersonX does not hurt PersonY much,don't play with fish,xWant,0
PersonX gives PersonY a discount,left out,xWant,0
PersonX does not cup PersonY's cheek,be ethical,xEffect,0
PersonX does not attend the concert,hatred,xEffect,0
PersonX offers to help PersonY,nostalgic,xAttr,0
PersonX does not play for hours,careful,xWant,0
PersonX does not have or want any kids.,to spend time with X,xAttr,0
PersonX does not have the time of PersonY's life,not very close to PersonX,xWant,0
PersonX is at the mall with PersonY's friends,the other person to remain free,xWant,0
PersonX cannot read PersonY's thoughts.,detached,oReact,0
PersonX does not give PersonX's consent,don't finish the assessment,xWant,0
PersonX buys any food.,to run from personx,xReact,0
Person X won't play the game,don't find out why they are being avoided,xAttr,0
PersonX does not cash PersonY's check,not certain,xAttr,0
PersonX sings the song,greet person,xReact,0
PersonX decides to break up with PersonY,good about the situation,xAttr,0
PersonX gives PersonY PersonX's hand,to approach PersonX,xReact,0
PersonX does not serve the ball,to love them,xEffect,0
PersonX says they don't want their opinion.,not Ignore,xWant,0
PersonX asks PersonY to dinner,inattentive,oEffect,0
PersonX does not know how to write.,not sad,xReact,0
PersonX places PersonY on the table,inactive,xWant,0
PersonX does not want to dance,don't love them,xWant,0
PersonX does not get the food,to know why X won't dance,xAttr,0
PersonX does not download the app,be law abiding,xAttr,0
PersonX does not pat PersonY's back,not unfocused,xWant,0
PersonX minds PersonX's business,present content without ads,xWant,0
PersonX does not go near deep end,Doesn't have to fire PersonX,xReact,0
PersonX takes the food out,to keep his clothes clean,xAttr,0
PersonX does not treat PersonY with respect,look for new book,xAttr,0
PersonX can't afford PersonY opportunity,to be officer,xWant,0
PersonX brings PersonX's son,stop playing,xAttr,0
PersonX does not do n't love PersonY anymore,Don't be in a conflict with someone,oReact,0
PersonX does not take advantage of PersonY,to take medication,xAttr,0
PersonX takes charge of PersonY,To be alone,oReact,0
PersonX has the time of PersonY's life,stay indoors,oReact,0
PersonX does not use PersonY's laptop,Don't jump up and down,xAttr,0
PersonX won't give PersonY any information,not lazy,xWant,0
PersonX does not help others,practical,oReact,0
PersonX can not wait to see PersonY,law-abiding,xEffect,0
PersonX does not make a lot of new friends,selfish,xAttr,0
PersonX does not go for the throat,apathetic,xWant,0
PersonX does not give PersonY names,to decide if it's worth not seeing their friends,xAttr,0
PersonX exchanges insurance information,demand a refund for the poor job,oReact,0
PersonX does not ask PersonY for PersonZ's number,Doesn't need to meet him,xAttr,0
PersonX does not create PersonY application,crushes the plane,xAttr,0
PersonX doesn't steal anything.,Force to find a new apartment,xWant,0
PersonX does not speak to PersonY,to be kind,oWant,0
PersonX does not give PersonY a book,not miserly,xAttr,0
PersonX does not bleach PersonY's hair,To not don't ask for the book back,oWant,0
PersonX does not provide PersonY environment,responsible,xEffect,0
PersonX pays all of PersonY's bills,yelled at,oWant,0
PersonX pays PersonY's back,composed,xReact,0
PersonX does not ask a girl out,not unhealthy,xAttr,0
PersonX does not see PersonX's grandma,don't wash clothes,xAttr,0
PersonX asks PersonY to dinner,blind sided,xReact,0
PersonX does not give PersonY a book,to tell PersonY the truth,xAttr,0
PersonX does not kill PersonY enemy,to keep sitting,xAttr,0
PersonX does not decide to go see a movie,to make money,xIntent,0
PersonX does not take PersonY to the movies,apologize for missing his friend,oWant,0
PersonX kisses PersonY softly,indifferent,xWant,0
PersonX does not stay with PersonY's mom,not passive,xReact,0
PersonX does not invite everyone,not unhappy,xReact,0
PersonX does not have a party at PersonY's house,not smug,oWant,0
PersonX sends to jail,grows closer to personx,xIntent,0
PersonX offers PersonY opportunity,polite,xReact,0
PersonX visits PersonX's parents,restrained,oReact,0
PersonX is not a really nice guy,avoid personY,xIntent,0
PersonX tells mike,stressed,xIntent,0
PersonX does not invite PersonY to a party,Gets beg,xReact,0
PersonX does not bend PersonY's ear,to not step on others' toes,xWant,0
PersonX does not attend the concert,Don't look for a romantic partner,xWant,0
PersonX doesn't like the sweets that PersonY has,not hateful,xNeed,0
PersonX can beat a record,to go,xEffect,0
PersonX does not accept the dare,worry,oWant,0
PersonX does not lay down PersonX's life,safe,xEffect,0
PersonX does not avoids PersonY conflict,Careless,xAttr,0
PersonX doesn't push PersonY around,don't go home,xReact,0
PersonX can comprehend,vindictive,xReact,0
PersonX can wait for the date,to leave persony,xAttr,0
PersonX does not comb PersonY hair,laughs,xIntent,0
PersonX does not shin PersonY's shoes,don't make other miserable,xAttr,0
PersonX does not hold PersonY's face,to kick them out,oReact,0
PersonX does not decide to break up with PersonY,sad,oReact,0
PersonX does not cooperate with others,defiant,oReact,0
PersonX does not pay PersonX's friend,not doubting,xEffect,0
PersonX decides not to call PersonY,unwanted,xEffect,0
PersonX can wait to see PersonY,clean their own shoes,xEffect,0
PersonX is not the father,don't go away,xReact,0
PersonX does not bait PersonY's hook,to wonder why,xWant,0
PersonX does not open PersonX's gift,not Betray,xAttr,0
PersonX seems like PersonY,stay away form the place,xAttr,0
PersonX does not exchange insurance information,not Unlike,oWant,0
PersonX does not find PersonY's parents,to borrow money from PersonY,xNeed,0
PersonX does not call PersonY's back,not untrustworthy,xReact,0
PersonX doesn't expect PersonY,human,xReact,0
PersonX does not invite PersonY's friends and family,don't get their own daughter,oReact,0
PersonX will work on PersonY's car,to not go further into debt,xAttr,0
PersonX keeps PersonY in,miserly,xNeed,0
PersonX can adopt,family stays home,xReact,0
PersonX does not take PersonY's money,Don't ask opinions on what a good new home for it would be,xEffect,0
PersonX likes anyone,to enroll the children in a school,oEffect,0
PersonX bleaches PersonY's hair,to hide their teeth,xWant,0
PersonX does not get PersonY's money,Don't get coaching,xWant,0
PersonX is not at the lake with PersonX's family,learn how to dance,xAttr,0
PersonX scores a point,cagey,xNeed,0
PersonX sits with PersonY's friends,to attend next time,xNeed,0
PersonX does not make money online,don't earn more money,xIntent,0
PersonX does not begin PersonY work,PersonY doesn't die,xIntent,0
PersonX drives PersonX's friends home,kind,xIntent,0
PersonX does not give PersonY's detention,Won't get bill collectors,oReact,0
PersonX enjoys PersonX's meal,treated honestly,xAttr,0
PersonX does not act on PersonY's behalf,Don't avoid persony,xReact,0
PersonX does not use PersonY's laptop,be in a relationship that gives them gaurdianship of a child,xReact,0
PersonX gives PersonY PersonX's hand,regretful,oWant,0
PersonX does not give PersonY a book,not conscious,xIntent,0
PersonX does not assist PersonY,understanding,xAttr,0
PersonX cannot afford new clothes.,like the toy,xAttr,0
PersonX carries PersonY along,cook,xWant,0
PersonX is not the father,to consider PersonX to join,xReact,0
PersonX does not stay with PersonY's mom,not dry,xNeed,0
PersonX does not back PersonY's car,tentative,oReact,0
PersonX doesn't educate PersonX's children,personY dies,oWant,0
PersonX doesn't choose PersonY,avoid getting in trouble,xWant,0
PersonX does not get back to normal,attached to home,xEffect,0
PersonX doesn't hate PersonY anymore.,more excitement,xReact,0
PersonX does not cooperate with others,to get well,oReact,0
PersonX doesn't steal anything.,uneasy,xReact,0
PersonX does not pay PersonY's back,Don't avoid the situation,xWant,0
PersonX does not go near deep end,has to fire PersonX,xReact,0
PersonX pats PersonY's back,lonely,xEffect,0
PersonX won't give anyone the time of the day,Don't enter a random atmosphere,xAttr,0
PersonX pulls PersonY closer to PersonY,to decorate their own home,oEffect,0
PersonX does not download the app,Don't be law abiding,xAttr,0
Person X doesn't drive,don't go home and sleep,xIntent,0
PersonX does not eat chicken wings,not kind,xIntent,0
PersonX does not take charge of PersonY,accomplished,xReact,0
PersonX does not keep PersonY in,not selfish,xAttr,0
PersonX does not snuggle PersonY,not concerned,xNeed,0
PersonX does not unzip PersonY's pants,not upset,xReact,0
PersonX does not knock PersonY out,don't see someone,xAttr,0
PersonX doesn't likes screens,nonviolent,xWant,0
PersonX does not cash PersonY's check,don't get help elsewhere,xReact,0
PersonX performs PersonY act,enabled,xAttr,0
PersonX does not return PersonY's affection,to sulk on the sidelines,oEffect,0
PersonX goes near deep end,poor,xWant,0
PersonX takes charge of PersonY,forgotten,xWant,0
PersonX does not make PersonX's dream come true,to cry,xEffect,0
PersonX doesn't care about PersonY's problems.,not Relieve,xAttr,0
PersonX does not take advantage of PersonY,don't take more time,oReact,0
PersonX does not scream at PersonY,Don't move forward,xAttr,0
PersonX can't remember PersonY from others,not reticent,xEffect,0
PersonX does not make money online,Isn't scorned,xEffect,0
PersonX does not see a man about a horse,Don't receive an explanation,xReact,0
PersonX does not go fishing with PersonY's father,not Betray,xAttr,0
PersonX sits opposite PersonY,neutral,xEffect,0
PersonX does not improve PersonY's skills,rejected,oWant,0
PersonX does not ask PersonY's on a date,don't take medication,xWant,0
PersonX does not try to reassure PersonY,don't see if X has advice on the app,oReact,0
PersonX asks PersonY out,be exclusive,xAttr,0
PersonX did not quickly open,Don't pay their kids,xEffect,0
PersonX does not send to jail,not cruel,xIntent,0
PersonX gives PersonY a massage,to be at th epark,xIntent,0
PersonX does not scream at PersonY,don't be selfish,oReact,0
PersonX carries PersonY along,subpar,xReact,0
PersonX can't make ends meet.,not attentive,xAttr,0
PersonX does not open PersonY eyes,a loser,xReact,0
PersonX challenges PersonY's friends,tired,oReact,0
PersonX doesn't have a mom.,annoyed,xReact,0
PersonX does not give PersonY the names,excited to know what personY chooses,xAttr,0
PersonX can wait for the date,caring,xEffect,0
PersonX shins PersonY's shoes,ashamed of person x,xWant,0
PersonX does not treat PersonY with respect,to enroll the children in a school,xIntent,0
PersonX kills PersonX's son,sad,xAttr,0
PersonX dries PersonY,glad,xAttr,0
PersonX doesn't like PersonX's grandmother and won't go to her house,Don't converse with others,xAttr,0
PersonX does not court PersonY,doubtful,xWant,0
PersonX does not pay PersonX's friend,To buy a smartphone,xReact,0
PersonX does not make PersonX's dream come true,search more,xAttr,0
PersonX does not stop to help PersonY,Greeted in a friendly manner by personY,xAttr,0
PersonX does not have the time of PersonY's life,Meet a new person and make new relationships,xReact,0
PersonX does not ask PersonX's parents for one,inconsiderate,xIntent,0
PersonX causes PersonY reaction,lonely,xAttr,0
PersonX likes PersonX's grandmother and won't go to her house,hatred,xReact,0
PersonX is not around PersonY,not safe,oReact,0
PersonX does not get another job,to punish persony,xAttr,0
PersonX does not like PersonY back,not incapable,oWant,0
PersonX does not like PersonY's friends.,Doesn't stay with a sad person,xWant,0
PersonX doesn't provide PersonY's assessment,thankful,xWant,0
PersonX does not give PersonY PersonX's hand,not authoritative,xAttr,0
PersonX doesn't steal anything.,not paying attention,xReact,0
PersonX calls customer service,to focus on another skill,xAttr,0
PersonX determines PersonY's customer base,time off,oWant,0
PersonX takes the girl,confused,oWant,0
PersonX doesn't tell PersonY to not go out in the rain,upset,xAttr,0
PersonX is shy and doesn't help,not dull,xWant,0
PersonX can't perform PersonX's ability,Don't know what they are looking for,xReact,0
PersonX doesn't keep promises to PersonY,not Oppose,xWant,0
PersonX creates PersonY application,to let it go,xAttr,0
PersonX does not take PersonY's purse,not careful,oReact,0
PersonX did not bring PersonY's daughter,to attend PersonY group activities,oWant,0
PersonX does not offer PersonY opportunity,don't get better,oEffect,0
PersonX does not give PersonY nothing,to let PersonY have freedom,xNeed,0
PersonX does not cup PersonY's cheek,scared,xReact,0
PersonX does not spend more time with PersonY,get PersonY neonatal care,xIntent,0
PersonX pats PersonY's back,find time to visit person Y's parents,xReact,0
PersonX takes PersonY to the movies,to break up with persony,xEffect,0
PersonX does not cash PersonY's check,not alone,xEffect,0
PersonX says PersonY's name,to lose PersonY's phone,oReact,0
PersonX won't treat PersonY,Don't receive an explanation,xWant,0
PersonX does not pressure PersonY,PersonY is offended,xReact,0
PersonX does not see PersonZ's friend PersonY,Don't find out where personY lives,xReact,0
PersonX doesn't decide not to call PersonY,good,xNeed,0
PersonX does not speak to PersonY,to stay home,oWant,0
PersonX makes PersonX's mom happy,furious,oReact,0
PersonX does not love school,remains still,xReact,0
PersonX does not plant a tree in PersonY's backyard,busy,xReact,0
PersonX gets PersonY's money,guilty,oWant,0
PersonX does a terrible job,move forward,xEffect,0
PersonX does not know PersonY is pregnant.,not considerate,xAttr,0
PersonX does not like PersonY back,not sad,xReact,0
PersonX touches PersonY's test,to avoid sexual contact,xIntent,0
PersonX does not visit PersonX's parents,unmotivated,xReact,0
PersonX does not listen to PersonY's music,don't purchase the gidt,xWant,0
PersonX gives PersonX's best attempt at it,to make it up to y,xIntent,0
PersonX does not kiss PersonY deeply,active,xWant,0
PersonX declares war on PersonY,thank personX,xAttr,0
PersonX says hello to PersonY,to have standards for bonus qualification,xIntent,0
PersonX can't save PersonY's life,gets grounded for being out past curfew,oEffect,0
PersonX can't tell if PersonY believes it.,not Bore,xWant,0
PersonX does not provide PersonY education,ignored,oReact,0
PersonX doesn't have money to buy PersonX's gifts for their family,not germophobic,xReact,0
PersonX does not pat PersonY's back,lonely,xEffect,0
PersonX touches PersonY's test,rude,xAttr,0
PersonX does not call PersonY names,not shy,xWant,0
PersonX interacts with anyone,to do nothing,xWant,0
PersonX breaks PersonY's fall,to avoid installing something unnecessary,xAttr,0
PersonX does not knock PersonY out,wonders what to do,xWant,0
PersonX is not playing football with PersonY's friends,don't avoid people,xAttr,0
PersonX does not sit down beside PersonY,devastated,xIntent,0
PersonX does not grab PersonY's bags,becomes confused,xReact,0
PersonX does not look for PersonY,not excited,xAttr,0
PersonX does not give PersonY employment,not untrusting,xWant,0
PersonX mind can't stop racing,not unsuccessful,xAttr,0
PersonX gives PersonY a book,disappointed,oWant,0
PersonX does not ask PersonY's permission,not sad,xIntent,0
PersonX meets PersonX's sister,resentful,oReact,0
PersonX does not impress PersonY,don't cancel the party,xEffect,0
PersonX does not keep PersonX's lips sealed,don't let others do the work,xNeed,0
Person X does not appreciate Person Y's personality,concerned,xWant,0
PersonX places PersonY on the table,disgusted,xAttr,0
PersonX does not pass PersonY act,to be seen as a good guest,xWant,0
PersonX doesn't like the sweets that PersonY has,not Scare,xNeed,0
PersonX can't tell if PersonY believes it.,not cold,xWant,0
PersonX opens PersonY eyes,Grateful to sleep late,oWant,0
PersonX does not decide to break up with PersonY,relieved,xReact,0
PersonX does not kiss PersonY softly,not uninvolved,xIntent,0
PersonX is playing football with PersonX's friends,responsible,xAttr,0
PersonX pushes PersonY around,to play with PersonY,xWant,0
PersonX does not pressure PersonY,PersonY isn't offended,xReact,0
PersonX does not hide in PersonY's room,not Forget,oReact,0
PersonX does not comb PersonY hair,rejective,xAttr,0
PersonX doesn't touch PersonY,to yell at personx,oReact,0
PersonX does not unzip PersonY's pants,cheap,oReact,0
Person Y does not care about Person X,unhappy,xWant,0
PersonX does not pay PersonX's friend,Natural,xReact,0
PersonX visits some friends,forgetful,xIntent,0
PersonX can't remember PersonY from others,unhappy,oReact,0
PersonX does not pull the rug out from under PersonY,useless,xIntent,0
PersonX does not know PersonY's friends or acquaintances,shy,xReact,0
PersonX doesn't narrow PersonY's choices,personY feels close to panicking,xReact,0
PersonX does not explain to PersonY,nice,oReact,0
PersonX can spell big words,polite,xReact,0
PersonX is very proud of PersonY,not trusting,xAttr,0
PersonX does not see PersonY play,not Sadden,oWant,0
PersonX combs PersonY hair,selfish,xWant,0
PersonX visits PersonX's parents,to avoid getting in trouble,xWant,0
PersonX doesn't care about PersonY,Don't continue to work,xReact,0
PersonX won't treat PersonY,forgetful,xAttr,0
PersonX does not support PersonX's wife,wakes up,xAttr,0
PersonX gives PersonY nothing,them to figure it out on their own,xReact,0
PersonX doesn't interact with anyone,to do nothing,xWant,0
PersonX does not get PersonY's mail,cautious,xReact,0
PersonX takes PersonY to the movies,to not spoil the surprise,xWant,0
PersonX takes a painting class,restricted,xNeed,0
PersonX does not say hello to PersonY,Exhausted,xWant,0
PersonX does not watch it together,caring,xWant,0
PersonX starts a relationship,sighs in relief,xAttr,0
PersonX does not use PersonY's laptop,don't punish someone else,xReact,0
PersonX does not become a lifeguard,not curious,xReact,0
PersonX does not see a man about a horse,not selfish,xAttr,0
PersonX does not meet PersonX's mom,don't freshen up,xWant,0
PersonX does not bring PersonX's son,Don't stop playing,xAttr,0
PersonX doesn't take a pregnancy test,Doesn't lose confidence,xReact,0
PersonX does not call customer service,not distant,xWant,0
PersonX does not awake PersonY,lawful,xIntent,0
PersonX does not ask PersonY for PersonZ's number,Don't receive an explanation,xIntent,0
PersonX does not make a lot of new friends,Don't do nothing,xEffect,0
PersonX acts on PersonY's behalf,satisfied,xAttr,0
PersonX does not know PersonY is pregnant.,not Deject,xWant,0
PersonX does not stroke PersonY's hair,to poison personx,xIntent,0
PersonX does not keep PersonX's lips sealed,don't use what he get,xIntent,0
PersonX doesn't tell personY don't ask them to dance.,justified,xNeed,0
PersonX marries soon,determined,xAttr,0
PersonX does not belong to PersonY group,not realistic,xAttr,0
PersonX does not move far away,Doesn't go by him/herself,xWant,0
PersonX opens PersonX's gift,pain in the leg,xEffect,0
PersonX does not cry in front of PersonY,Cares for person,xWant,0
PersonX does not do n't love PersonY anymore,selfish,xAttr,0
PersonX is around PersonY,Told to be more vocal,xEffect,0
PersonX decides not to call PersonY,pompous,xAttr,0
PersonX does not drive to the park,Isn't asked out,xAttr,0
PersonX moves far away,offended,xAttr,0
PersonX combs PersonY hair,irresponsible,oEffect,0
PersonX does not create PersonY atmosphere,not Underemploy,xIntent,0
PersonX does not cooperate with others,mean,xReact,0
PersonX does not improve PersonY's skills,Person y to don't do it,xAttr,0
PersonX does not buy PersonY's daughter,like being quiet,oReact,0
PersonX does not make fun of PersonY's name,don't follow their own words,xReact,0
PersonX does not meet PersonX's mom,Changes into a good person,xAttr,0
PersonX can stand PersonY.,to keep being uncaring,xAttr,0
PersonX is outside playing,yelled at,xAttr,0
PersonX does not find PersonY's mother,Don't tell PersonX to be quiet,xAttr,0
PersonX saves PersonY from death,tired,xAttr,0
PersonX starts PersonX's vacation,angry,xReact,0
PersonX says they don't want their opinion.,ignored,xWant,0
PersonX does not call PersonY tonight,lazy,oWant,0
PersonX does not believe PersonY,anxious,xReact,0
PersonX doesn't listen to PersonY,bombarded with questions,xAttr,0
PersonX does not get another job,is helpless,xReact,0
PersonX does not beg PersonY to come,hurt,xIntent,0
PersonX does not meet PersonX's mom,independent,xReact,0
PersonX does not load PersonY's car,not anxious,xReact,0
PersonX does not kiss PersonY deeply,don't be calm,xReact,0
PersonX does not reach PersonY level,uncaring,oReact,0
PersonX doesn't touch PersonY's test,becomes unable to speak to persony,xWant,0
PersonX steals anything.,not trusting,xWant,0
PersonX does not place PersonY on the table,not anxious,oReact,0
PersonX cooperates with others,to respect PersonY's independence,xAttr,0
PersonX doesn't treat PersonY like a PersonZ,not regretful,oReact,0
PersonX gives PersonY a book,to work lazy,xReact,0
PersonX unzips PersonY's pants,to explain the situation,xAttr,0
PersonX does not drive to the park,not cautious,xWant,0
PersonX gives PersonY names,intimidated,xWant,0
PersonX says PersonY's name,to knock (if there is no doorbell),xReact,0
PersonX overcomes PersonY's fear,examine shoes,xWant,0
PersonX does not try to reassure PersonY,Gets lose in development,xIntent,0
PersonX doesn't carry PersonY,not worried,oEffect,0
PersonX does not play for hours,to check on PersonY,xReact,0
PersonX can wait for the date,worried,xReact,0
PersonX does not bribe PersonY,carefree,xWant,0
PersonX does not give PersonY names,To decide if it isn't worth not seeing their friends,xAttr,0
PersonX does not begin PersonY work,rude,oWant,0
PersonX cannot help PersonY.,don't go fishing alone,xEffect,0
PersonX doesn't place PersonY on the table,missing,xWant,0
PersonX do n't loves PersonY anymore,give up,xAttr,0
PersonX does not invite everyone,not unfriendly,xNeed,0
PersonX likes the phone,sorrowful for talking poorly,xReact,0
PersonX carries out PersonY's work,to be near PersonX,xIntent,0
PersonX does not make PersonX's mom happy,out of the loop,oWant,0
PersonX does not want to dance,rejected,xReact,0
PersonX doesn't care what others think,Doesn't go by him/herself,xEffect,0
PersonX does not send to jail,to apply for a job,xAttr,0
PersonX can't tell if PersonY believes it.,nostalgic,xAttr,0
PersonX does not kiss PersonY's hands,not irresponsible,oWant,0
PersonX does not give PersonX's consent,to swim only with floaties on,xNeed,0
PersonX doesn't remain silent and doesn't share with PersonY.,to talk to them after,xWant,0
PersonX doesn't hate PersonY anymore.,unwilling,xAttr,0
PersonX works the room,to read books on resolution,xWant,0
PersonX cups PersonY's cheek,unhealthy,xReact,0
PersonX does not go to the hardware store,not Commit,xWant,0
PersonX does not spin PersonY around,persony to be tough,xWant,0
PersonX moves far away,to relax now that PersonY is safely inside,xIntent,0
PersonX does not bake PersonY a cake,wonders what to do,xIntent,0
PersonX finds the problem,to not accept invitations to their grandmother's house,xAttr,0
PersonX does not walk up to PersonY,not aloof,xReact,0
Person X does not notice the man,don't retain his job,xWant,0
PersonX does not give PersonY employment,confused,xWant,0
PersonX has the time of PersonY's life,interested,xReact,0
PersonX carries PersonY,place personY somewhere else,xReact,0
PersonX does not determine PersonY's customer base,loses trust in person x,xWant,0
PersonX sees PersonY in years,calm,xNeed,0
PersonX does not court PersonY,quilty,xAttr,0
PersonX invited PersonY,to prevent PersonY's family from coming,xAttr,0
PersonX cannot beat a record,don't go,xEffect,0
PersonX doesn't narrow PersonY's choices,Gets yell at,xReact,0
PersonX mind can't stop racing,hurt,xAttr,0
PersonX is playing football with PersonX's friends,to take care of themselves first,oReact,0
PersonX doesn't open PersonX's own shop,Free to don't spend on what interests him,xWant,0
PersonX does not hire a trainer,to ignore y,xReact,0
PersonX does not know what PersonY was talking about,wife to succeed,xAttr,0
PersonX does not offer PersonY opportunity,Don't act without considering others,xReact,0
PersonX walks up to PersonY,to be polite,xIntent,0
PersonX is not good at lying.,nothing in particular,xAttr,0
PersonX kisses PersonY's hands,to drive themselves home,oReact,0
PersonX can connect with PersonY,energetic,xNeed,0
PersonX does not carry PersonY along,don't stay safe,xWant,0
PersonX does not make a lot of new friends,not selfish,xAttr,0
PersonX knows PersonY at all,unsocial,xAttr,0
PersonX paints the living room,nice,xWant,0
PersonX does not provide PersonY environment,don't shun PersonY,xAttr,0
PersonX does not use PersonY's laptop,to make call on his phone,xReact,0
PersonX does not say something,leave the scene quick,xIntent,0
PersonX does not know PersonY's friends or acquaintances,not terrible,xReact,0
PersonX chooses PersonY,avoid getting in trouble,xWant,0
PersonX calls customer service,strong,xAttr,0
PersonX tells PersonX's friend about the event,trifled,xReact,0
PersonX does not cooperate with others,not selfish,oReact,0
PersonX does not move to a new city,not busy,xEffect,0
PersonX does not pay PersonY's back,not Control,oReact,0
PersonX does not open PersonX's gift,stupid,xReact,0
PersonX does not cooperate with others,not choosy,xAttr,0
PersonX doesn't bring PersonY's dog,not evil,xReact,0
PersonX does not share PersonX's toy,unimpressed,xNeed,0
PersonX does not send to jail,not ignorant,oReact,0
PersonX does not bleach PersonY's hair,don't stay calm,oEffect,0
PersonX passes PersonY act,frustrated,xAttr,0
PersonX can afford PersonY opportunity,to be officer,xWant,0
PersonX takes away from PersonY,not to help,xWant,0
PersonX is a magician,leave fast,xEffect,0
PersonX does not give PersonY nothing,not Ammend,oReact,0
PersonX cares about PersonY,to be a kind person,xIntent,0
PersonX hides in PersonY's room,uninterested,xAttr,0
PersonX does not open PersonY eyes,Don't get angry at PersonY,xWant,0
PersonX won't speak to Mike,don't improve their job skills,xReact,0
PersonX combs PersonY hair,to be in the loop,xAttr,0
PersonX is not a magician,Doesn't get upset at PersonX,xEffect,0
PersonX supports PersonY,uninterested,oEffect,0
PersonX passes PersonY act,They have to avoid personY,xWant,0
PersonX does not walk up to PersonY,not lazy,xAttr,0
PersonX does not call out PersonY's name,Don't find another place to hide,xWant,0
