p,q,r,output
PersonX tries to comfort PersonY,is hugged by PersonX,oEffect,1
PersonX tries to comfort PersonY,PersonY is still very sad afterwards.,oEffect,1
PersonX tries to comfort PersonY,blows nose,oEffect,1
PersonX tries to comfort PersonY,wipes away tears,oEffect,1
PersonX tries to comfort PersonY,Gets comforted,oEffect,1
PersonX tries to comfort PersonY,grateful,oReact,1
PersonX tries to comfort PersonY,hug PersonX,oWant,1
PersonX tries to comfort PersonY,to thank them,oWant,1
PersonX tries to comfort PersonY,to thank Person X for being there.,oWant,1
PersonX tries to comfort PersonY,to cheer up,oWant,1
PersonX tries to comfort PersonY,someone to help them.,oWant,1
PersonX tries to comfort PersonY,cry,oWant,1
PersonX tries to comfort PersonY,Empathetic,xAttr,1
PersonX tries to comfort PersonY,concerned,xAttr,1
PersonX tries to comfort PersonY,nice,xAttr,1
PersonX tries to comfort PersonY,caring,xAttr,1
PersonX tries to comfort PersonY,loving,xAttr,1
PersonX tries to comfort PersonY,Consoling,xAttr,1
PersonX tries to comfort PersonY,is sad about PersonY's emotional state,xEffect,1
PersonX tries to comfort PersonY,hugs personY,xEffect,1
PersonX tries to comfort PersonY,feels bad for PersonY,xEffect,1
PersonX tries to comfort PersonY,hands PersonY some kleenex,xEffect,1
PersonX tries to comfort PersonY,to be conssoling,xIntent,1
PersonX tries to comfort PersonY,to see they need it,xNeed,1
PersonX tries to comfort PersonY,to think of what to say.,xNeed,1
PersonX tries to comfort PersonY,to hear why Person Y is upset.,xNeed,1
PersonX tries to comfort PersonY,be close to PersonY,xNeed,1
PersonX tries to comfort PersonY,talk to PersonY,xNeed,1
PersonX tries to comfort PersonY,to know how,xNeed,1
PersonX tries to comfort PersonY,helpful,xReact,1
PersonX tries to comfort PersonY,Person Y to feel better.,xWant,1
PersonX tries to comfort PersonY,hug PersonY,xWant,1
PersonX tries to comfort PersonY,to make sure they are alright,xWant,1
PersonX tries to comfort PersonY,give PersonY advice,xWant,1
PersonX tries to comfort PersonY,to smile with them,xWant,1
PersonX tries to comfort PersonY,to help Person Y figure out what to do.,xWant,1
PersonX burns PersonX's tongue,forgives X,oEffect,1
PersonX burns PersonX's tongue,throws fit,oEffect,1
PersonX burns PersonX's tongue,gets injured,oEffect,1
PersonX burns PersonX's tongue,gets mad,oEffect,1
PersonX burns PersonX's tongue,hurt,xAttr,1
PersonX burns PersonX's tongue,dumb,xAttr,1
PersonX burns PersonX's tongue,annoyed,xAttr,1
PersonX burns PersonX's tongue,not quick,xAttr,1
PersonX burns PersonX's tongue,loses friend,xEffect,1
PersonX burns PersonX's tongue,cries,xEffect,1
PersonX burns PersonX's tongue,can't eat,xEffect,1
PersonX burns PersonX's tongue,gets a sore,xEffect,1
PersonX burns PersonX's tongue,screams,xEffect,1
PersonX burns PersonX's tongue,punished,xEffect,1
PersonX burns PersonX's tongue,to hold hot object up to mouth,xNeed,1
PersonX burns PersonX's tongue,to eat something scalding hot,xNeed,1
PersonX burns PersonX's tongue,pain,xReact,1
PersonX burns PersonX's tongue,hungry,xReact,1
PersonX burns PersonX's tongue,tired,xReact,1
PersonX burns PersonX's tongue,anger,xReact,1
PersonX burns PersonX's tongue,that it looks really good,xReact,1
PersonX burns PersonX's tongue,to scream,xWant,1
PersonX burns PersonX's tongue,to get some medicine to heal it,xWant,1
PersonX burns PersonX's tongue,to roll around in pain,xWant,1
PersonX burns PersonX's tongue,to see it in the mirror,xWant,1
PersonX works even harder,ambitious,xAttr,1
PersonX works even harder,hardworking,xAttr,1
PersonX works even harder,motivated,xAttr,1
PersonX works even harder,driven,xAttr,1
PersonX works even harder,tenacious,xAttr,1
PersonX works even harder,diligent,xAttr,1
PersonX works even harder,gets tired,xEffect,1
PersonX works even harder,PersonX becomes obsessed,xEffect,1
PersonX works even harder,PersonX achieves their goal,xEffect,1
PersonX works even harder,achieves success,xEffect,1
PersonX works even harder,makes more mistakes,xEffect,1
PersonX works even harder,gains something,xEffect,1
PersonX works even harder,to get the job done,xIntent,1
PersonX works even harder,to be successful,xIntent,1
PersonX works even harder,to get a raise,xIntent,1
PersonX works even harder,to meet a deadline,xIntent,1
PersonX works even harder,to put in more efforts,xNeed,1
PersonX works even harder,to involve in it,xNeed,1
PersonX works even harder,exhausted,xReact,1
PersonX works even harder,proud,xReact,1
PersonX works even harder,accomplished,xReact,1
PersonX works even harder,to attain success,xWant,1
PersonX works even harder,to become successful,xWant,1
PersonX works even harder,to become the leader,xWant,1
PersonX works even harder,to become the best,xWant,1
PersonX starts a relationship,they fall in love with x,oEffect,1
PersonX starts a relationship,they take x on a date,oEffect,1
PersonX starts a relationship,caring,oReact,1
PersonX starts a relationship,loving,oReact,1
PersonX starts a relationship,excited,oReact,1
PersonX starts a relationship,happy,oReact,1
PersonX starts a relationship,go on dates,oWant,1
PersonX starts a relationship,to kiss person x,oWant,1
PersonX starts a relationship,to get married,oWant,1
PersonX starts a relationship,to have sex,oWant,1
PersonX starts a relationship,love,oWant,1
PersonX starts a relationship,happiness,oWant,1
PersonX starts a relationship,to hug person x,oWant,1
PersonX starts a relationship,interested,xAttr,1
PersonX starts a relationship,committed,xAttr,1
PersonX starts a relationship,nurturing,xAttr,1
PersonX starts a relationship,loving,xAttr,1
PersonX starts a relationship,hopeful,xAttr,1
PersonX starts a relationship,curious,xAttr,1
PersonX starts a relationship,they go on a date,xEffect,1
PersonX starts a relationship,eats dinner with other person,xEffect,1
PersonX starts a relationship,gets married,xEffect,1
PersonX starts a relationship,they fall in love,xEffect,1
PersonX starts a relationship,goes on a date with other person,xEffect,1
PersonX starts a relationship,gets enggaged,xEffect,1
PersonX starts a relationship,expresses feelings to other person,xEffect,1
PersonX starts a relationship,friendship,xIntent,1
PersonX starts a relationship,to share their time with someone,xIntent,1
PersonX starts a relationship,care,xIntent,1
PersonX starts a relationship,love,xIntent,1
PersonX starts a relationship,to be loved,xIntent,1
PersonX starts a relationship,to get to know the girl,xNeed,1
PersonX starts a relationship,meet someone,xNeed,1
PersonX starts a relationship,ask them,xNeed,1
PersonX starts a relationship,to meet a girl,xNeed,1
PersonX starts a relationship,go on a date,xNeed,1
PersonX starts a relationship,have chemistry with new person,xNeed,1
PersonX starts a relationship,kiss the person,xNeed,1
PersonX starts a relationship,to meet a new person,xNeed,1
PersonX starts a relationship,puppy love,xReact,1
PersonX starts a relationship,good,xReact,1
PersonX starts a relationship,nervous,xReact,1
PersonX starts a relationship,friendly,xReact,1
PersonX starts a relationship,excited,xReact,1
PersonX starts a relationship,happy,xReact,1
PersonX starts a relationship,to get married,xWant,1
PersonX starts a relationship,to go on a date,xWant,1
PersonX starts a relationship,be with someone,xWant,1
PersonX starts a relationship,to have sex,xWant,1
PersonX starts a relationship,to go on dates,xWant,1
PersonX starts a relationship,find love,xWant,1
PersonX starts a relationship,to celebrate,xWant,1
PersonX gains ___ in years,faith,oReact,1
PersonX gains ___ in years,ownership,oReact,1
PersonX gains ___ in years,partner with Person X.,oWant,1
PersonX gains ___ in years,help Person X.,oWant,1
PersonX gains ___ in years,to work with Person X.,oWant,1
PersonX gains ___ in years,be like Person X.,oWant,1
PersonX gains ___ in years,talented,xAttr,1
PersonX gains ___ in years,Noble,xAttr,1
PersonX gains ___ in years,Memorable,xAttr,1
PersonX gains ___ in years,competent,xAttr,1
PersonX gains ___ in years,is older,xEffect,1
PersonX gains ___ in years,has more authority,xEffect,1
PersonX gains ___ in years,to be known and well liked,xIntent,1
PersonX gains ___ in years,to eat,xNeed,1
PersonX gains ___ in years,not to exercise,xNeed,1
PersonX gains ___ in years,to make friends.,xNeed,1
PersonX gains ___ in years,to be consistent in demeanor and actions.,xNeed,1
PersonX gains ___ in years,admired,xReact,1
PersonX gains ___ in years,proud,xReact,1
PersonX gains ___ in years,accepted,xReact,1
PersonX gains ___ in years,to gain reputation.,xWant,1
PersonX gains ___ in years,to create relationships that will help him be successful.,xWant,1
PersonX gains ___ in years,to continue eating unhealthily,xWant,1
PersonX gains ___ in years,to lose weight,xWant,1
PersonX changes PersonY's plans,schedule has been changed,oEffect,1
PersonX changes PersonY's plans,Person Y finds someone else,oEffect,1
PersonX changes PersonY's plans,PersonY's plans are now the same as PersonX's,oEffect,1
PersonX changes PersonY's plans,Person Y makes other plans,oEffect,1
PersonX changes PersonY's plans,PersonY is at the behest of PersonX,oEffect,1
PersonX changes PersonY's plans,has to miss a lunch date,oEffect,1
PersonX changes PersonY's plans,upset their plans were changed.,oReact,1
PersonX changes PersonY's plans,do it their way,oWant,1
PersonX changes PersonY's plans,be left alone,oWant,1
PersonX changes PersonY's plans,to discuss,oWant,1
PersonX changes PersonY's plans,Argue to restore original plan,oWant,1
PersonX changes PersonY's plans,to strategize,oWant,1
PersonX changes PersonY's plans,Storm off,oWant,1
PersonX changes PersonY's plans,bossy,xAttr,1
PersonX changes PersonY's plans,stubborn,xAttr,1
PersonX changes PersonY's plans,flighty,xAttr,1
PersonX changes PersonY's plans,pushy,xAttr,1
PersonX changes PersonY's plans,indecisive,xAttr,1
PersonX changes PersonY's plans,assertive,xAttr,1
PersonX changes PersonY's plans,Person Y yells at them,xEffect,1
PersonX changes PersonY's plans,Person Y breaks up with them,xEffect,1
PersonX changes PersonY's plans,PersonX gets personY on board with his plans instead,xEffect,1
PersonX changes PersonY's plans,PersonX determines PersonY's plans,xEffect,1
PersonX changes PersonY's plans,he gets a complaint from persony,xEffect,1
PersonX changes PersonY's plans,he has to reschedule personY,xEffect,1
PersonX changes PersonY's plans,to be in control,xIntent,1
PersonX changes PersonY's plans,to review plans,xNeed,1
PersonX changes PersonY's plans,to talk to person y,xNeed,1
PersonX changes PersonY's plans,an idea,xNeed,1
PersonX changes PersonY's plans,Consider other person's reaction,xNeed,1
PersonX changes PersonY's plans,Have different set of plans,xNeed,1
PersonX changes PersonY's plans,a phone,xNeed,1
PersonX changes PersonY's plans,controlling,xReact,1
PersonX changes PersonY's plans,Invite other person,xWant,1
PersonX changes PersonY's plans,discuss the plan,xWant,1
PersonX changes PersonY's plans,to win,xWant,1
PersonX changes PersonY's plans,Justify his/her reasoning,xWant,1
PersonX changes PersonY's plans,to enact the plan,xWant,1
PersonX changes PersonY's plans,to get an advantage,xWant,1
PersonX is playing at the park,happy,oReact,1
PersonX is playing at the park,to drink some water.,oWant,1
PersonX is playing at the park,to listen to personX,oWant,1
PersonX is playing at the park,to take a shower.,oWant,1
PersonX is playing at the park,to congratulate him,oWant,1
PersonX is playing at the park,healthy,xAttr,1
PersonX is playing at the park,playful,xAttr,1
PersonX is playing at the park,carefree,xAttr,1
PersonX is playing at the park,active,xAttr,1
PersonX is playing at the park,friendly,xAttr,1
PersonX is playing at the park,unconcerned,xAttr,1
PersonX is playing at the park,swings,xEffect,1
PersonX is playing at the park,falls,xEffect,1
PersonX is playing at the park,takes a shower,xEffect,1
PersonX is playing at the park,goes home,xEffect,1
PersonX is playing at the park,be with friends,xIntent,1
PersonX is playing at the park,to play at the park,xIntent,1
PersonX is playing at the park,to play a game,xIntent,1
PersonX is playing at the park,to get exercise,xIntent,1
PersonX is playing at the park,to go to the park.,xNeed,1
PersonX is playing at the park,to get dressed accordingly to play.,xNeed,1
PersonX is playing at the park,to go to a park,xNeed,1
PersonX is playing at the park,to go there,xNeed,1
PersonX is playing at the park,to have an instrument,xNeed,1
PersonX is playing at the park,to find transportation,xNeed,1
PersonX is playing at the park,energetic,xReact,1
PersonX is playing at the park,alive,xReact,1
PersonX is playing at the park,happy,xReact,1
PersonX is playing at the park,happy and excited,xReact,1
PersonX is playing at the park,to go down the slide,xWant,1
PersonX is playing at the park,to rest.,xWant,1
PersonX is playing at the park,to drink some water.,xWant,1
PersonX is playing at the park,to take a break,xWant,1
PersonX is playing at the park,people to listen to his music,xWant,1
PersonX is playing at the park,to play on the swings,xWant,1
PersonX starts talking,Some times his words may hurt others,oEffect,1
PersonX starts talking,Others may listen to his words.,oEffect,1
PersonX starts talking,curious,oReact,1
PersonX starts talking,talked to,oReact,1
PersonX starts talking,interested,oReact,1
PersonX starts talking,engaged,oReact,1
PersonX starts talking,to listen,oWant,1
PersonX starts talking,to respond,oWant,1
PersonX starts talking,smart,xAttr,1
PersonX starts talking,decisive,xAttr,1
PersonX starts talking,talkative,xAttr,1
PersonX starts talking,social,xAttr,1
PersonX starts talking,PersonX gets a plea deal,xEffect,1
PersonX starts talking,PersonX caves to the pressure,xEffect,1
PersonX starts talking,to make a point,xIntent,1
PersonX starts talking,to be social,xIntent,1
PersonX starts talking,to be heard,xIntent,1
PersonX starts talking,to teach others,xIntent,1
PersonX starts talking,embraced,xReact,1
PersonX starts talking,involved,xReact,1
PersonX starts talking,friendly,xReact,1
PersonX starts talking,honored,xReact,1
PersonX starts talking,heard,xReact,1
PersonX starts talking,to be friendly,xWant,1
PersonX starts talking,to be heard,xWant,1
PersonX starts talking,get a bite to eat,xWant,1
PersonX starts talking,to express their thoughts,xWant,1
PersonX starts talking,to talk about their day,xWant,1
PersonX can go wrong,confused,xAttr,1
PersonX can go wrong,errant,xAttr,1
PersonX can go wrong,cautious,xAttr,1
PersonX can go wrong,exploratory,xAttr,1
PersonX can go wrong,tries to stay safe,xEffect,1
PersonX can go wrong,worries about it,xEffect,1
PersonX can go wrong,barely manages to do it right,xEffect,1
PersonX can go wrong,concentrates to avoid doing so,xEffect,1
PersonX can go wrong,does not take advise,xNeed,1
PersonX can go wrong,does not collaborate,xNeed,1
PersonX can go wrong,disappointed,xReact,1
PersonX can go wrong,to be right,xWant,1
PersonX can go wrong,to get help,xWant,1
PersonX can go wrong,make fatal errors,xWant,1
PersonX can go wrong,get bad review,xWant,1
PersonX is really nervous,anxious,xAttr,1
PersonX is really nervous,antsy,xAttr,1
PersonX is really nervous,nervous,xAttr,1
PersonX is really nervous,exited,xAttr,1
PersonX is really nervous,sweats,xEffect,1
PersonX is really nervous,will react upon others easily and hurt,xEffect,1
PersonX is really nervous,shakes,xEffect,1
PersonX is really nervous,will become unhealthy,xEffect,1
PersonX is really nervous,to lazy,xNeed,1
PersonX is really nervous,to nervous,xNeed,1
PersonX is really nervous,anxious,xReact,1
PersonX is really nervous,calm down,xWant,1
PersonX is really nervous,to have a good interview,xWant,1
PersonX is really nervous,hide,xWant,1
PersonX is really nervous,to pass a test,xWant,1
PersonX spills ___ all over PersonY's shirt,had to change clothes,oEffect,1
PersonX spills ___ all over PersonY's shirt,Got all wet,oEffect,1
PersonX spills ___ all over PersonY's shirt,embarassed,oReact,1
PersonX spills ___ all over PersonY's shirt,irritated,oReact,1
PersonX spills ___ all over PersonY's shirt,shocked,oReact,1
PersonX spills ___ all over PersonY's shirt,upset,oReact,1
PersonX spills ___ all over PersonY's shirt,angry,oReact,1
PersonX spills ___ all over PersonY's shirt,disgusted,oReact,1
PersonX spills ___ all over PersonY's shirt,to clean it,oWant,1
PersonX spills ___ all over PersonY's shirt,to change his shirt,oWant,1
PersonX spills ___ all over PersonY's shirt,to accept person x's apology,oWant,1
PersonX spills ___ all over PersonY's shirt,to get ride of the spill before it stains,oWant,1
PersonX spills ___ all over PersonY's shirt,to wipe themselves off,oWant,1
PersonX spills ___ all over PersonY's shirt,to yell at x,oWant,1
PersonX spills ___ all over PersonY's shirt,to change their clothes,oWant,1
PersonX spills ___ all over PersonY's shirt,filthy,xAttr,1
PersonX spills ___ all over PersonY's shirt,dirty,xAttr,1
PersonX spills ___ all over PersonY's shirt,clumsy,xAttr,1
PersonX spills ___ all over PersonY's shirt,Regretful,xAttr,1
PersonX spills ___ all over PersonY's shirt,Clumsy,xAttr,1
PersonX spills ___ all over PersonY's shirt,inattentive,xAttr,1
PersonX spills ___ all over PersonY's shirt,had to clean up,xEffect,1
PersonX spills ___ all over PersonY's shirt,had to pay for dry cleaning of y's shirt,xEffect,1
PersonX spills ___ all over PersonY's shirt,to have something that can spill,xNeed,1
PersonX spills ___ all over PersonY's shirt,to have a liquid substance,xNeed,1
PersonX spills ___ all over PersonY's shirt,to walk towards person y,xNeed,1
PersonX spills ___ all over PersonY's shirt,to trip on the rug,xNeed,1
PersonX spills ___ all over PersonY's shirt,to pour coffee into a cup,xNeed,1
PersonX spills ___ all over PersonY's shirt,guilty,xReact,1
PersonX spills ___ all over PersonY's shirt,sorry,xReact,1
PersonX spills ___ all over PersonY's shirt,embarrassed,xReact,1
PersonX spills ___ all over PersonY's shirt,embarassed,xReact,1
PersonX spills ___ all over PersonY's shirt,upset,xReact,1
PersonX spills ___ all over PersonY's shirt,sorry for persony,xReact,1
PersonX spills ___ all over PersonY's shirt,upset about clumbsiness,xReact,1
PersonX spills ___ all over PersonY's shirt,to run get a towel,xWant,1
PersonX spills ___ all over PersonY's shirt,to appologize,xWant,1
PersonX spills ___ all over PersonY's shirt,To clean up the mess,xWant,1
PersonX spills ___ all over PersonY's shirt,to apologise for his clumsiness,xWant,1
PersonX spills ___ all over PersonY's shirt,to help clean up the mess,xWant,1
PersonX spills ___ all over PersonY's shirt,To apologize,xWant,1
PersonX regains PersonX's health,healthy,xAttr,1
PersonX regains PersonX's health,stronger,xAttr,1
PersonX regains PersonX's health,responsible,xAttr,1
PersonX regains PersonX's health,strong,xAttr,1
PersonX regains PersonX's health,relieved,xAttr,1
PersonX regains PersonX's health,goes back to work,xEffect,1
PersonX regains PersonX's health,smiles,xEffect,1
PersonX regains PersonX's health,becomes active,xEffect,1
PersonX regains PersonX's health,restores energy,xEffect,1
PersonX regains PersonX's health,to be healthy.,xIntent,1
PersonX regains PersonX's health,to take meds,xNeed,1
PersonX regains PersonX's health,to go to the doctors,xNeed,1
PersonX regains PersonX's health,rest,xNeed,1
PersonX regains PersonX's health,take the medicine,xNeed,1
PersonX regains PersonX's health,in better health.,xReact,1
PersonX regains PersonX's health,good,xReact,1
PersonX regains PersonX's health,to go out and enjoy life again,xWant,1
PersonX regains PersonX's health,avoid what made them sick in the first place,xWant,1
PersonX regains PersonX's health,have a follow up doctor appointment,xWant,1
PersonX regains PersonX's health,to feel better,xWant,1
PersonX makes burgers,DELICIOUS,xAttr,1
PersonX makes burgers,FRESH,xAttr,1
PersonX makes burgers,talented,xAttr,1
PersonX makes burgers,hungry,xAttr,1
PersonX makes burgers,skilled,xAttr,1
PersonX makes burgers,smells like burgers,xEffect,1
PersonX makes burgers,gets excited to eat the burgers,xEffect,1
PersonX makes burgers,no effect,xEffect,1
PersonX makes burgers,sweats while working,xEffect,1
PersonX makes burgers,to eat,xIntent,1
PersonX makes burgers,to bbq on the grill,xIntent,1
PersonX makes burgers,form patties,xNeed,1
PersonX makes burgers,turn on stove or grill,xNeed,1
PersonX makes burgers,gather supplies,xNeed,1
PersonX makes burgers,buy meat,xNeed,1
PersonX makes burgers,to buy buns,xNeed,1
PersonX makes burgers,to start the grill,xNeed,1
PersonX makes burgers,manly,xReact,1
PersonX makes burgers,excited,xReact,1
PersonX makes burgers,eager,xReact,1
PersonX makes burgers,eat a hamburger,xWant,1
PersonX makes burgers,clean up,xWant,1
PersonX makes burgers,add cheese,xWant,1
PersonX makes burgers,to make ketchup,xWant,1
PersonX makes burgers,put on bun,xWant,1
PersonX makes burgers,to eat fries,xWant,1
PersonX gets PersonX's eyes checked,responsible,xAttr,1
PersonX gets PersonX's eyes checked,visual,xAttr,1
PersonX gets PersonX's eyes checked,determined,xAttr,1
PersonX gets PersonX's eyes checked,PersonX receives information about his eyes,xEffect,1
PersonX gets PersonX's eyes checked,PersonX goes for an eye test,xEffect,1
PersonX gets PersonX's eyes checked,to make sure that her eyes are okay.,xIntent,1
PersonX gets PersonX's eyes checked,to get glasses,xIntent,1
PersonX gets PersonX's eyes checked,to apply for a certain job,xIntent,1
PersonX gets PersonX's eyes checked,to see better,xIntent,1
PersonX gets PersonX's eyes checked,to visit the doctor,xNeed,1
PersonX gets PersonX's eyes checked,to have vision problems,xNeed,1
PersonX gets PersonX's eyes checked,to have problem seeing something,xNeed,1
PersonX gets PersonX's eyes checked,to get an appointment,xNeed,1
PersonX gets PersonX's eyes checked,good.,xReact,1
PersonX gets PersonX's eyes checked,curious,xReact,1
PersonX gets PersonX's eyes checked,interested,xReact,1
PersonX gets PersonX's eyes checked,relieved,xReact,1
PersonX gets PersonX's eyes checked,to get glasses,xWant,1
PersonX gets PersonX's eyes checked,to ask for advice,xWant,1
PersonX gets PersonX's eyes checked,to be able to improve eyesight,xWant,1
PersonX gets PersonX's eyes checked,to get surgery,xWant,1
PersonX gets PersonX's eyes checked,to buy glasses,xWant,1
PersonX accomplishes PersonX's purposes,successful,xAttr,1
PersonX accomplishes PersonX's purposes,dedicated,xAttr,1
PersonX accomplishes PersonX's purposes,diligent,xAttr,1
PersonX accomplishes PersonX's purposes,careful,xAttr,1
PersonX accomplishes PersonX's purposes,becomes influential,xEffect,1
PersonX accomplishes PersonX's purposes,PersonX smiles,xEffect,1
PersonX accomplishes PersonX's purposes,PersonX is awarded,xEffect,1
PersonX accomplishes PersonX's purposes,is regarded as a success,xEffect,1
PersonX accomplishes PersonX's purposes,to finish projects,xIntent,1
PersonX accomplishes PersonX's purposes,to complete his purpose.,xIntent,1
PersonX accomplishes PersonX's purposes,to be happy,xIntent,1
PersonX accomplishes PersonX's purposes,to be satisfied,xIntent,1
PersonX accomplishes PersonX's purposes,has an ambition,xNeed,1
PersonX accomplishes PersonX's purposes,to make a plan,xNeed,1
PersonX accomplishes PersonX's purposes,to find out what their purpose is,xNeed,1
PersonX accomplishes PersonX's purposes,to carry out something,xNeed,1
PersonX accomplishes PersonX's purposes,to ask for guidance from someone,xNeed,1
PersonX accomplishes PersonX's purposes,make a plan,xNeed,1
PersonX accomplishes PersonX's purposes,happy.,xReact,1
PersonX accomplishes PersonX's purposes,happiness,xReact,1
PersonX accomplishes PersonX's purposes,accomplished,xReact,1
PersonX accomplishes PersonX's purposes,satisfaction,xReact,1
PersonX accomplishes PersonX's purposes,to set another purpose,xWant,1
PersonX accomplishes PersonX's purposes,honor it to parents,xWant,1
PersonX accomplishes PersonX's purposes,to rest,xWant,1
PersonX accomplishes PersonX's purposes,to accomplish other purposes,xWant,1
PersonX accomplishes PersonX's purposes,share the results with others,xWant,1
PersonX accomplishes PersonX's purposes,to celebrate,xWant,1
PersonX is lucky to be alive,to thank God,oWant,1
PersonX is lucky to be alive,to be with him forever,oWant,1
PersonX is lucky to be alive,fortunate,xAttr,1
PersonX is lucky to be alive,blessed,xAttr,1
PersonX is lucky to be alive,lucky,xAttr,1
PersonX is lucky to be alive,thankful,xAttr,1
PersonX is lucky to be alive,grateful,xAttr,1
PersonX is lucky to be alive,becomes careful with his diet,xEffect,1
PersonX is lucky to be alive,checked for injuries by doctors,xEffect,1
PersonX is lucky to be alive,becomes a gym enthusiast,xEffect,1
PersonX is lucky to be alive,brought to the hospital in an ambulance,xEffect,1
PersonX is lucky to be alive,grateful,xReact,1
PersonX is lucky to be alive,thankful,xReact,1
PersonX is lucky to be alive,relieved,xReact,1
PersonX is lucky to be alive,to not to that agian,xWant,1
PersonX is lucky to be alive,to thank God for it,xWant,1
PersonX is lucky to be alive,to not make same mistakes again,xWant,1
PersonX is lucky to be alive,be careful,xWant,1
PersonX is lucky to be alive,to bask in renewed life,xWant,1
PersonX is lucky to be alive,to serve the poor,xWant,1
PersonX gets off PersonX's high horse,impressed,oReact,1
PersonX gets off PersonX's high horse,equal,oReact,1
PersonX gets off PersonX's high horse,slap back,oWant,1
PersonX gets off PersonX's high horse,to be equals,oWant,1
PersonX gets off PersonX's high horse,x to stop being snobby,oWant,1
PersonX gets off PersonX's high horse,accept apology,oWant,1
PersonX gets off PersonX's high horse,smart,xAttr,1
PersonX gets off PersonX's high horse,not stupied,xAttr,1
PersonX gets off PersonX's high horse,humbled,xAttr,1
PersonX gets off PersonX's high horse,humble,xAttr,1
PersonX gets off PersonX's high horse,embarrassed,xAttr,1
PersonX gets off PersonX's high horse,down to earth,xAttr,1
PersonX gets off PersonX's high horse,gets punished,xEffect,1
PersonX gets off PersonX's high horse,thinks less of himself,xEffect,1
PersonX gets off PersonX's high horse,becomes humbled,xEffect,1
PersonX gets off PersonX's high horse,commit crimes,xEffect,1
PersonX gets off PersonX's high horse,to be humble,xIntent,1
PersonX gets off PersonX's high horse,to get down,xIntent,1
PersonX gets off PersonX's high horse,glad,xReact,1
PersonX gets off PersonX's high horse,humble,xReact,1
PersonX gets off PersonX's high horse,show some grace,xWant,1
PersonX gets off PersonX's high horse,to take his kid for shopping,xWant,1
PersonX gets off PersonX's high horse,to go for a walk,xWant,1
PersonX gets off PersonX's high horse,to apologize,xWant,1
PersonX gets off PersonX's high horse,to slap someone,xWant,1
PersonX gets off PersonX's high horse,to be humble,xWant,1
PersonX wants a pet,inspired,xAttr,1
PersonX wants a pet,isolated,xAttr,1
PersonX wants a pet,Caring,xAttr,1
PersonX wants a pet,Walking,xAttr,1
PersonX wants a pet,nurturing,xAttr,1
PersonX wants a pet,kind,xAttr,1
PersonX wants a pet,nice thought,xEffect,1
PersonX wants a pet,buys a dog,xEffect,1
PersonX wants a pet,buys a cat,xEffect,1
PersonX wants a pet,feeling good,xEffect,1
PersonX wants a pet,to guard the house,xIntent,1
PersonX wants a pet,a companion,xIntent,1
PersonX wants a pet,loved,xReact,1
PersonX wants a pet,happy and curious to raise it,xReact,1
PersonX wants a pet,find one,xWant,1
PersonX wants a pet,to pick out an animal,xWant,1
PersonX wants a pet,buy one,xWant,1
PersonX wants a pet,to bring an animal home,xWant,1
PersonX gets PersonX's fill,greedy,xAttr,1
PersonX gets PersonX's fill,selfish,xAttr,1
PersonX gets PersonX's fill,short tempered,xAttr,1
PersonX gets PersonX's fill,annoyed,xAttr,1
PersonX gets PersonX's fill,satisfied,xAttr,1
PersonX gets PersonX's fill,vomits,xEffect,1
PersonX gets PersonX's fill,loses energy,xEffect,1
PersonX gets PersonX's fill,to have what they want,xIntent,1
PersonX gets PersonX's fill,to be satisfied,xIntent,1
PersonX gets PersonX's fill,to eat,xNeed,1
PersonX gets PersonX's fill,to get food,xNeed,1
PersonX gets PersonX's fill,satisfied,xReact,1
PersonX gets PersonX's fill,satiated,xReact,1
PersonX gets PersonX's fill,to wash dishes,xWant,1
PersonX gets PersonX's fill,to go to sleep,xWant,1
PersonX gets PersonX's fill,to rest,xWant,1
PersonX develops PersonY system,they know they did well,oEffect,1
PersonX develops PersonY system,they help with more things,oEffect,1
PersonX develops PersonY system,Receives system,oEffect,1
PersonX develops PersonY system,Uses system,oEffect,1
PersonX develops PersonY system,satisfied,oReact,1
PersonX develops PersonY system,good about getting help from x,oReact,1
PersonX develops PersonY system,to collaborate with PersonX,oWant,1
PersonX develops PersonY system,to thank PersonX,oWant,1
PersonX develops PersonY system,to thank them,oWant,1
PersonX develops PersonY system,to tell them what they think,oWant,1
PersonX develops PersonY system,helpful,xAttr,1
PersonX develops PersonY system,capable,xAttr,1
PersonX develops PersonY system,friendly,xAttr,1
PersonX develops PersonY system,responsible.,xAttr,1
PersonX develops PersonY system,helpful.,xAttr,1
PersonX develops PersonY system,skilled,xAttr,1
PersonX develops PersonY system,to manage the system oriented,xEffect,1
PersonX develops PersonY system,Deveopls software,xEffect,1
PersonX develops PersonY system,to develops system,xEffect,1
PersonX develops PersonY system,Sits at a desk,xEffect,1
PersonX develops PersonY system,things run well,xEffect,1
PersonX develops PersonY system,they make improvements,xEffect,1
PersonX develops PersonY system,to use the system,xIntent,1
PersonX develops PersonY system,help the persons system to be better,xIntent,1
PersonX develops PersonY system,to do a good job,xIntent,1
PersonX develops PersonY system,be creative,xIntent,1
PersonX develops PersonY system,to collaborate with PersonY,xNeed,1
PersonX develops PersonY system,to think about how to help it,xNeed,1
PersonX develops PersonY system,to learn personY's system,xNeed,1
PersonX develops PersonY system,to make plans,xNeed,1
PersonX develops PersonY system,feel good to help people,xReact,1
