p,q,r,output
PersonX ranges in age to years,person y gets things done.,xNeed,0
PersonX ranges in age to years,Person y doesn't get things done.,xNeed,0
PersonX doesn't range in age to years,Person y doesn't get things done.,xNeed,0
PersonX controls PersonX's temper,intellectual,oWant,0
PersonX controls PersonX's temper,not intellectual,oWant,0
PersonX controls PersonX's temper,not intellectual,oWant,0
PersonX minds PersonY business,to comb through it,xEffect,0
PersonX minds PersonY business,don't comb through it,xEffect,0
PersonX minds PersonY business,don't comb through it,xEffect,0
PersonX buys some new ones,hurts their butt,xWant,0
PersonX buys some new ones,Doesn't hurt their butt,xWant,0
PersonX doesn't buy some new ones,Doesn't hurt their butt,xWant,0
PersonX sees the country,loved,xNeed,0
PersonX sees the country,Didn't love,xNeed,0
PersonX doesn't see the country,Didn't love,xNeed,0
PersonX goes ___ to PersonY's wife,to be near the stage,oReact,0
PersonX goes ___ to PersonY's wife,don't be near the stage,oReact,0
PersonX doesn't go ___ to PersonY's wife,don't be near the stage,oReact,0
PersonX aces the test,silly,xAttr,0
PersonX aces the test,not silly,xAttr,0
PersonX doesn't ace the test,not silly,xAttr,0
PersonX takes PersonY fishing,to make sure everything goes smoothly,oEffect,0
PersonX takes PersonY fishing,don't make sure everything goes smoothly,oEffect,0
PersonX doesn't take PersonY fishing,don't make sure everything goes smoothly,oEffect,0
PersonX puts ___ into PersonX's pocket,to socialize with personX,xEffect,0
PersonX puts ___ into PersonX's pocket,don't socialize with personX,xEffect,0
PersonX doesn't put ___ into PersonX's pocket,don't socialize with personX,xEffect,0
PersonX wears PersonX's seatbelt,like a hero,xEffect,0
PersonX wears PersonX's seatbelt,not like a hero,xEffect,0
PersonX doesn't wear PersonX's seatbelt,not like a hero,xEffect,0
PersonX starts talking,pull the strings,xIntent,0
PersonX starts talking,Don't pull the strings,xIntent,0
PersonX doesn't start talking,Don't pull the strings,xIntent,0
PersonX becomes terrified,clumsy,xWant,0
PersonX becomes terrified,not clumsy,xWant,0
PersonX doesn't become terrified,not clumsy,xWant,0
PersonX runs down PersonY's cheeks,to go rest,xAttr,0
PersonX runs down PersonY's cheeks,don't go rest,xAttr,0
PersonX doesn't run down PersonY's cheeks,don't go rest,xAttr,0
PersonX braves every ___,to advertise,xWant,0
PersonX braves every ___,don't advertise,xWant,0
PersonX braves every ___,don't advertise,xWant,0
PersonX has a job interview coming up,to be looking,xWant,0
PersonX has a job interview coming up,To be look,xWant,0
PersonX doesn't have a job interview coming up,To be look,xWant,0
PersonX wants to take pictures,anxiety and guilty for his activity,xAttr,0
PersonX wants to take pictures,not anxiety and guilty for his activity,xAttr,0
PersonX doesn't want to take pictures,not anxiety and guilty for his activity,xAttr,0
PersonX washes PersonY's hair,"have nice, clean car",xWant,0
PersonX washes PersonY's hair,"Don't have nice, clean car",xWant,0
PersonX doesn't wash PersonY's hair,"Don't have nice, clean car",xWant,0
PersonX makes PersonY attack,to get his wallet out,xWant,0
PersonX makes PersonY attack,don't get his wallet out,xWant,0
PersonX doesn't make PersonY attack,don't get his wallet out,xWant,0
PersonX breaks open,to get a pen and paper,xReact,0
PersonX breaks open,don't get a pen and paper,xReact,0
PersonX breaks don't open,don't get a pen and paper,xReact,0
PersonX signs PersonY name,get permission,oWant,0
PersonX signs PersonY name,Don't get permission,oWant,0
PersonX doesn't sign PersonY name,Don't get permission,oWant,0
PersonX begs and begged,to move on,oReact,0
PersonX begs and begged,don't move on,oReact,0
PersonX doesn't beg and begged,don't move on,oReact,0
PersonX takes the bait,to get everything done,oWant,0
PersonX takes the bait,don't get everything done,oWant,0
PersonX doesn't take the bait,don't get everything done,oWant,0
PersonX puts ___ in PersonY's mouth,is paid,xReact,0
PersonX puts ___ in PersonY's mouth,Isn't paid,xReact,0
PersonX doesn't put ___ in PersonY's mouth,Isn't paid,xReact,0
PersonX hears the noise,to open the door,xEffect,0
PersonX hears the noise,don't open the door,xEffect,0
PersonX doesn't hear the noise,don't open the door,xEffect,0
PersonX gives PersonY the right,afraid,oEffect,0
PersonX gives PersonY the right,not afraid,oEffect,0
PersonX doesn't give PersonY the right,not afraid,oEffect,0
PersonX makes a ham sandwich,to heal their skin,xEffect,0
PersonX makes a ham sandwich,don't heal their skin,xEffect,0
PersonX doesn't make a ham sandwich,don't heal their skin,xEffect,0
PersonX injures PersonX's knee,learns something new,xReact,0
PersonX injures PersonX's knee,Doesn't learn something new,xReact,0
PersonX injures PersonX's knee,Doesn't learn something new,xReact,0
PersonX bites PersonY's lower lip,to watch y succeed,oWant,0
PersonX bites PersonY's lower lip,To watch y don't succeed,oWant,0
PersonX doesn't bite PersonY's lower lip,To watch y don't succeed,oWant,0
PersonX wants to watch tv,lists what is needed,xEffect,0
PersonX wants to watch tv,Doesn't list what is needed,xEffect,0
PersonX doesn't want to watch tv,Doesn't list what is needed,xEffect,0
PersonX eventually came,Regretful,xEffect,0
PersonX eventually came,not Regretful,xEffect,0
PersonX eventually didn't come,not Regretful,xEffect,0
PersonX goes ___ with a friend,to take a shower,xReact,0
PersonX goes ___ with a friend,don't take a shower,xReact,0
PersonX doesn't go ___ with a friend,don't take a shower,xReact,0
PersonX increases PersonY's value,satisfied,xIntent,0
PersonX increases PersonY's value,not satisfied,xIntent,0
PersonX doesn't increase PersonY's value,not satisfied,xIntent,0
PersonX throws ___ around,to shut the windows and doors,xAttr,0
PersonX throws ___ around,don't shut the windows and doors,xAttr,0
PersonX doesn't throw ___ around,don't shut the windows and doors,xAttr,0
PersonX takes ___ together,grateful for receiving it,xWant,0
PersonX takes ___ together,Grateful for receive it,xWant,0
PersonX doesn't take ___ together,Grateful for receive it,xWant,0
PersonX pulls PersonY's pants,compulsive,xReact,0
PersonX pulls PersonY's pants,not compulsive,xReact,0
PersonX doesn't pull PersonY's pants,not compulsive,xReact,0
PersonX decorates PersonX's christmas tree,to not pay attention,xAttr,0
PersonX decorates PersonX's christmas tree,To not don't pay attention,xAttr,0
PersonX doesn't decorate PersonX's christmas tree,To not don't pay attention,xAttr,0
PersonX sees a rat,mean,xReact,0
PersonX sees a rat,Don't mean,xReact,0
PersonX doesn't see a rat,Don't mean,xReact,0
PersonX comes to PersonY's mind,to try to do better,oWant,0
PersonX comes to PersonY's mind,don't try to do better,oWant,0
PersonX doesn't come to PersonY's mind,don't try to do better,oWant,0
PersonX feels accomplished,get out of town,xEffect,0
PersonX feels accomplished,Don't get out of town,xEffect,0
PersonX doesn't feel accomplished,Don't get out of town,xEffect,0
PersonX takes PersonY fishing,to walk into a shop,xWant,0
PersonX takes PersonY fishing,don't walk into a shop,xWant,0
PersonX doesn't take PersonY fishing,don't walk into a shop,xWant,0
PersonX looks right,to deal,xNeed,0
PersonX looks right,don't deal,xNeed,0
PersonX doesn't look right,don't deal,xNeed,0
PersonX buys another,envious,xReact,0
PersonX buys another,not envious,xReact,0
PersonX doesn't buy another,not envious,xReact,0
PersonX calls the school,to exit the house,xNeed,0
PersonX calls the school,don't exit the house,xNeed,0
PersonX doesn't call the school,don't exit the house,xNeed,0
PersonX laughs and talking,to get a consultation from PersonX,xNeed,0
PersonX laughs and talking,don't get a consultation from PersonX,xNeed,0
PersonX doesn't laugh and talking,don't get a consultation from PersonX,xNeed,0
PersonX cleans PersonY's house,IS FILLED UP.,xAttr,0
PersonX cleans PersonY's house,Isn't FILLED UP.,xAttr,0
PersonX doesn't clean PersonY's house,Isn't FILLED UP.,xAttr,0
PersonX does everything together,destroy their old couch,xAttr,0
PersonX does everything together,Don't destroy their old couch,xAttr,0
PersonX doesn't do everything together,Don't destroy their old couch,xAttr,0
PersonX pays a big fine,to start running,xIntent,0
PersonX pays a big fine,don't start running,xIntent,0
PersonX doesn't pay a big fine,don't start running,xIntent,0
PersonX takes the reins,walk home,xIntent,0
PersonX takes the reins,Don't walk home,xIntent,0
PersonX doesn't take the reins,Don't walk home,xIntent,0
PersonX increases PersonY's value,to form a relationship,oEffect,0
PersonX increases PersonY's value,don't form a relationship,oEffect,0
PersonX doesn't increase PersonY's value,don't form a relationship,oEffect,0
PersonX lies behind PersonY,to get away from dogs,xEffect,0
PersonX lies behind PersonY,don't get away from dogs,xEffect,0
PersonX doesn't lie behind PersonY,don't get away from dogs,xEffect,0
PersonX gets there on time,and goes on vacation,xWant,0
PersonX gets there on time,And doesn't go on vacation,xWant,0
PersonX doesn't get there on time,And doesn't go on vacation,xWant,0
PersonX dates for five years,to test the work they did,xNeed,0
PersonX dates for five years,don't test the work they did,xNeed,0
PersonX dates for five years,don't test the work they did,xNeed,0
PersonX locks eyes,prepared,oEffect,0
PersonX locks eyes,Didn't prepare,oEffect,0
PersonX doesn't lock eyes,Didn't prepare,oEffect,0
"PersonX slips , fell",looks in mirror,xAttr,0
"PersonX slips , fell",Doesn't look in mirror,xAttr,0
"PersonX slips , didn't fall",Doesn't look in mirror,xAttr,0
PersonX lies on PersonY's side,sociable,xAttr,0
PersonX lies on PersonY's side,not sociable,xAttr,0
PersonX doesn't lie on PersonY's side,not sociable,xAttr,0
PersonX says things to PersonY,to expand X's horizons,xAttr,0
PersonX says things to PersonY,don't expand X's horizons,xAttr,0
PersonX doesn't say things to PersonY,don't expand X's horizons,xAttr,0
PersonX eats popcorn,retarded,xWant,0
PersonX eats popcorn,Didn't retard,xWant,0
PersonX doesn't eat popcorn,Didn't retard,xWant,0
PersonX hires ___ to help PersonY,go to a river,oReact,0
PersonX hires ___ to help PersonY,Don't go to a river,oReact,0
PersonX doesn't hire ___ to help PersonY,Don't go to a river,oReact,0
PersonX watches netflix,hungry,xAttr,0
PersonX watches netflix,not hungry,xAttr,0
PersonX doesn't watch netflix,not hungry,xAttr,0
PersonX is playing in the yard,to enjoy the outdoors,xWant,0
PersonX is playing in the yard,don't enjoy the outdoors,xWant,0
PersonX isn't playing in the yard,don't enjoy the outdoors,xWant,0
PersonX finds ___ together,gains credability,xNeed,0
PersonX finds ___ together,Gains don't credability,xNeed,0
PersonX doesn't find ___ together,Gains don't credability,xNeed,0
PersonX basically told PersonY,to have a cat,xAttr,0
PersonX basically told PersonY,don't have a cat,xAttr,0
PersonX basically didn't tell PersonY,don't have a cat,xAttr,0
PersonX goes and play,to safe them,xAttr,0
PersonX goes and play,don't safe them,xAttr,0
PersonX doesn't go and play,don't safe them,xAttr,0
PersonX prevents the ___ from passing,finds tools,oReact,0
PersonX prevents the ___ from passing,Doesn't find tools,oReact,0
PersonX doesn't prevent the ___ from passing,Doesn't find tools,oReact,0
PersonX paints PersonY's bedroom walls,conniving,xEffect,0
PersonX paints PersonY's bedroom walls,not Connive,xEffect,0
PersonX doesn't paint PersonY's bedroom walls,not Connive,xEffect,0
PersonX enlightens every ___,loses it all,oWant,0
PersonX enlightens every ___,Doesn't lose it all,oWant,0
PersonX doesn't enlighten every ___,Doesn't lose it all,oWant,0
PersonX gives PersonY nothing,curious,xEffect,0
PersonX gives PersonY nothing,not curious,xEffect,0
PersonX doesn't give PersonY nothing,not curious,xEffect,0
PersonX makes PersonY offering,reads the entire book,xIntent,0
PersonX makes PersonY offering,Doesn't read the entire book,xIntent,0
PersonX doesn't make PersonY offering,Doesn't read the entire book,xIntent,0
PersonX takes the shot,is paid,xIntent,0
PersonX takes the shot,Isn't paid,xIntent,0
PersonX doesn't take the shot,Isn't paid,xIntent,0
PersonX puts this ___ into practice,to ask PersonY for a job,oWant,0
PersonX puts this ___ into practice,don't ask PersonY for a job,oWant,0
PersonX doesn't put this ___ into practice,don't ask PersonY for a job,oWant,0
PersonX goes faster,Learning hard,xAttr,0
PersonX goes faster,Learn hard,xAttr,0
PersonX doesn't go faster,Learn hard,xAttr,0
PersonX wants to hear,to answer questions as well,xEffect,0
PersonX wants to hear,don't answer questions as well,xEffect,0
PersonX doesn't want to hear,don't answer questions as well,xEffect,0
PersonX runs everywhere,exhausted,xNeed,0
PersonX runs everywhere,not Exhaust,xNeed,0
PersonX doesn't run everywhere,not Exhaust,xNeed,0
PersonX makes burgers,sneaky,xIntent,0
PersonX makes burgers,not sneaky,xIntent,0
PersonX doesn't make burgers,not sneaky,xIntent,0
PersonX gets all the ingredients,to turn the keys,xNeed,0
PersonX gets all the ingredients,don't turn the keys,xNeed,0
PersonX doesn't get all the ingredients,don't turn the keys,xNeed,0
PersonX eventually fell,bad,oReact,0
PersonX eventually fell,not bad,oReact,0
PersonX eventually didn't fall,not bad,oReact,0
PersonX develops PersonY system,the neighbors make new friends,oWant,0
PersonX develops PersonY system,The neighbors don't make new friends,oWant,0
PersonX doesn't develop PersonY system,The neighbors don't make new friends,oWant,0
PersonX learns to play the violin,like he knows the information well,xAttr,0
PersonX learns to play the violin,Like he doesn't know the information well,xAttr,0
PersonX doesn't learn to play the violin,Like he doesn't know the information well,xAttr,0
PersonX tries PersonX's hand at baking,step by step improve,xNeed,0
PersonX tries PersonX's hand at baking,Step by step don't improve,xNeed,0
PersonX doesn't try PersonX's hand at baking,Step by step don't improve,xNeed,0
PersonX bakes cookies,happy,xAttr,0
PersonX bakes cookies,not happy,xAttr,0
PersonX bakes cookies,not happy,xAttr,0
PersonX loses PersonX's first tooth,falls down,xAttr,0
PersonX loses PersonX's first tooth,Doesn't fall down,xAttr,0
PersonX doesn't lose PersonX's first tooth,Doesn't fall down,xAttr,0
PersonX spills ___ all over PersonY's shirt,clean up the mess,xWant,0
PersonX spills ___ all over PersonY's shirt,Don't clean up the mess,xWant,0
PersonX doesn't spill ___ all over PersonY's shirt,Don't clean up the mess,xWant,0
PersonX wears PersonX's seatbelt,test it to see if it turns on,xIntent,0
PersonX wears PersonX's seatbelt,Don't test it to see if it turns on,xIntent,0
PersonX doesn't wear PersonX's seatbelt,Don't test it to see if it turns on,xIntent,0
PersonX tells PersonY's family,influential,oWant,0
PersonX tells PersonY's family,not influential,oWant,0
PersonX doesn't tell PersonY's family,not influential,oWant,0
PersonX makes a call,uncaring,oWant,0
PersonX makes a call,not uncaring,oWant,0
PersonX doesn't make a call,not uncaring,oWant,0
PersonX makes PersonY popular,to become more comfortable,oEffect,0
PersonX makes PersonY popular,don't become more comfortable,oEffect,0
PersonX doesn't make PersonY popular,don't become more comfortable,oEffect,0
PersonX gets PersonX's passport,to help,xIntent,0
PersonX gets PersonX's passport,don't help,xIntent,0
PersonX doesn't get PersonX's passport,don't help,xIntent,0
PersonX hears PersonX's name called,happy,xWant,0
PersonX hears PersonX's name called,not happy,xWant,0
PersonX doesn't hear PersonX's name called,not happy,xWant,0
PersonX wants ___ for breakfast,to save the person trapped behind the door,xIntent,0
PersonX wants ___ for breakfast,don't save the person trapped behind the door,xIntent,0
PersonX doesn't want ___ for breakfast,don't save the person trapped behind the door,xIntent,0
PersonX does something wrong,smart,xWant,0
PersonX does something wrong,Don't smart,xWant,0
PersonX doesn't do something wrong,Don't smart,xWant,0
PersonX locks PersonY's keys,coy,xEffect,0
PersonX locks PersonY's keys,Don't coy,xEffect,0
PersonX doesn't lock PersonY's keys,Don't coy,xEffect,0
PersonX sees in PersonY life,to update list of contacts,xEffect,0
PersonX sees in PersonY life,don't update list of contacts,xEffect,0
PersonX doesn't see in PersonY life,don't update list of contacts,xEffect,0
PersonX hears PersonY's talk,determined,oWant,0
PersonX hears PersonY's talk,Didn't determine,oWant,0
PersonX doesn't hear PersonY's talk,Didn't determine,oWant,0
PersonX gives PersonY the feeling,secure,xAttr,0
PersonX gives PersonY the feeling,Don't secure,xAttr,0
PersonX doesn't give PersonY the feeling,Don't secure,xAttr,0
PersonX ranges in age to years,to make sure that her eyes are okay.,xWant,0
PersonX ranges in age to years,don't make sure that her eyes are okay.,xWant,0
PersonX doesn't range in age to years,don't make sure that her eyes are okay.,xWant,0
PersonX cleans PersonY's bathroom,notify someone,xNeed,0
PersonX cleans PersonY's bathroom,Don't notify someone,xNeed,0
PersonX doesn't clean PersonY's bathroom,Don't notify someone,xNeed,0
PersonX is an avid golfer,to tell PersonY not to tell anybody,xEffect,0
PersonX is an avid golfer,To tell PersonY to tell anybody,xEffect,0
PersonX isn't an avid golfer,To tell PersonY to tell anybody,xEffect,0
PersonX gives PersonY value,hugs PersonX,xWant,0
PersonX gives PersonY value,Doesn't hug PersonX,xWant,0
PersonX doesn't give PersonY value,Doesn't hug PersonX,xWant,0
PersonX uses ___ well,to have gotten into trouble because of PersonY,xAttr,0
PersonX uses ___ well,To haven't gotten into trouble because of PersonY,xAttr,0
PersonX doesn't use ___ well,To haven't gotten into trouble because of PersonY,xAttr,0
PersonX tucks ___ behind PersonY's ear,the family members treat person X as the head of the family,xReact,0
PersonX tucks ___ behind PersonY's ear,The family members don't treat person X as the head of the family,xReact,0
PersonX doesn't tuck ___ behind PersonY's ear,The family members don't treat person X as the head of the family,xReact,0
PersonX tells PersonY did not want,Put the trash in the truck.,xWant,0
PersonX tells PersonY did not want,Don't put the trash in the truck.,xWant,0
PersonX tellses PersonY did want,Don't put the trash in the truck.,xWant,0
PersonX keeps ___ away from PersonY,find grandparents number,xAttr,0
PersonX keeps ___ away from PersonY,Don't find grandparents number,xAttr,0
PersonX doesn't keep ___ away from PersonY,Don't find grandparents number,xAttr,0
PersonX signs PersonY name,to reach for PersonY's hands,oEffect,0
PersonX signs PersonY name,don't reach for PersonY's hands,oEffect,0
PersonX doesn't sign PersonY name,don't reach for PersonY's hands,oEffect,0
PersonX runs rampant,careless,xIntent,0
PersonX runs rampant,not careless,xIntent,0
PersonX doesn't run rampant,not careless,xIntent,0
PersonX really wanted a new car,clever,xWant,0
PersonX really wanted a new car,not clever,xWant,0
PersonX really didn't want a new car,not clever,xWant,0
PersonX brings home to PersonY,to be busy again,oWant,0
PersonX brings home to PersonY,don't be busy again,oWant,0
PersonX doesn't bring home to PersonY,don't be busy again,oWant,0
PersonX takes ___ in the process,attentive,xEffect,0
PersonX takes ___ in the process,not attentive,xEffect,0
PersonX doesn't take ___ in the process,not attentive,xEffect,0
PersonX works for an hour,thoughtfull,xAttr,0
PersonX works for an hour,not thoughtfull,xAttr,0
PersonX doesn't work for an hour,not thoughtfull,xAttr,0
PersonX wins big,to come up with a plan,xNeed,0
PersonX wins big,don't come up with a plan,xNeed,0
PersonX doesn't win big,don't come up with a plan,xNeed,0
PersonX offer PersonY's hand,to start cooking,xWant,0
PersonX offer PersonY's hand,don't start cooking,xWant,0
PersonX don't offer PersonY's hand,don't start cooking,xWant,0
PersonX wants to watch tv,boring.,xEffect,0
PersonX wants to watch tv,not boring.,xEffect,0
PersonX doesn't want to watch tv,not boring.,xEffect,0
PersonX begs and begged,obstinent,xEffect,0
PersonX begs and begged,not obstinent,xEffect,0
PersonX doesn't beg and begged,not obstinent,xEffect,0
PersonX makes good money,to get away from the situation,xReact,0
PersonX makes good money,don't get away from the situation,xReact,0
PersonX doesn't make good money,don't get away from the situation,xReact,0
PersonX wins ___ back,to help him,xNeed,0
PersonX wins ___ back,don't help him,xNeed,0
PersonX doesn't win ___ back,don't help him,xNeed,0
PersonX loves art,Start believing anything can happen.,xAttr,0
PersonX loves art,Don't start believing anything can happen.,xAttr,0
PersonX doesn't love art,Don't start believing anything can happen.,xAttr,0
PersonX achieves PersonX's objectives,relax,xNeed,0
PersonX achieves PersonX's objectives,Don't relax,xNeed,0
PersonX doesn't achieve PersonX's objectives,Don't relax,xNeed,0
PersonX talks to PersonY's brother,in pain and drained,xWant,0
PersonX talks to PersonY's brother,In pain and drain,xWant,0
PersonX talks to PersonY's brother,In pain and drain,xWant,0
PersonX eventually asked ___,adventurous,xReact,0
PersonX eventually asked ___,not adventurous,xReact,0
PersonX eventually didn't ask ___,not adventurous,xReact,0
PersonX lets PersonY know,to get on the bed,xNeed,0
PersonX lets PersonY know,don't get on the bed,xNeed,0
PersonX doesn't let PersonY know,don't get on the bed,xNeed,0
PersonX spends ___ online,runs after personx,xNeed,0
PersonX spends ___ online,Doesn't run after personx,xNeed,0
PersonX doesn't spend ___ online,Doesn't run after personx,xNeed,0
PersonX carries ___ to PersonY's car,parks,oWant,0
PersonX carries ___ to PersonY's car,not parks,oWant,0
PersonX doesn't carry ___ to PersonY's car,not parks,oWant,0
PersonX injures PersonX's knee,gains weight,xNeed,0
PersonX injures PersonX's knee,not gains weight,xNeed,0
PersonX injures PersonX's knee,not gains weight,xNeed,0
PersonX catches lots of fish,to have a file,xIntent,0
PersonX catches lots of fish,don't have a file,xIntent,0
PersonX doesn't catch lots of fish,don't have a file,xIntent,0
PersonX takes the reins,aloof,xReact,0
PersonX takes the reins,not aloof,xReact,0
PersonX doesn't take the reins,not aloof,xReact,0
PersonX looks around to see,intrigued,xWant,0
PersonX looks around to see,not Intrigue,xWant,0
PersonX doesn't look around to see,not Intrigue,xWant,0
PersonX comes running,to go outside,xAttr,0
PersonX comes running,don't go outside,xAttr,0
PersonX doesn't come running,don't go outside,xAttr,0
PersonX cuts class,Twists his ankle,xEffect,0
PersonX cuts class,not Twists his ankle,xEffect,0
PersonX doesn't cut class,not Twists his ankle,xEffect,0
PersonX wants to hear,to show off,xNeed,0
PersonX wants to hear,don't show off,xNeed,0
PersonX doesn't want to hear,don't show off,xNeed,0
PersonX takes PersonY's kite,to thank x for their help,xWant,0
PersonX takes PersonY's kite,don't thank x for their help,xWant,0
PersonX doesn't take PersonY's kite,don't thank x for their help,xWant,0
PersonX drives ___ from the bar,They stop to talk to personX,xWant,0
PersonX drives ___ from the bar,They don't stop to talk to personX,xWant,0
PersonX doesn't drive ___ from the bar,They don't stop to talk to personX,xWant,0
PersonX gives PersonY an earful,no effect,oWant,0
PersonX gives PersonY an earful,not no effect,oWant,0
PersonX doesn't give PersonY an earful,not no effect,oWant,0
PersonX puts pen to paper,satiated,xAttr,0
PersonX puts pen to paper,Didn't satiate,xAttr,0
PersonX doesn't put pen to paper,Didn't satiate,xAttr,0
PersonX teaches PersonY's children,bold,xReact,0
PersonX teaches PersonY's children,not bold,xReact,0
PersonX doesn't teach PersonY's children,not bold,xReact,0
PersonX wants to fight PersonY,to of gone out,oEffect,0
PersonX wants to fight PersonY,To of go out,oEffect,0
PersonX doesn't want to fight PersonY,To of go out,oEffect,0
PersonX goes ___ outside,to break ties with PersonX,xEffect,0
PersonX goes ___ outside,don't break ties with PersonX,xEffect,0
PersonX doesn't go ___ outside,don't break ties with PersonX,xEffect,0
PersonX unlocks PersonX's car,Disloyal,xIntent,0
PersonX unlocks PersonX's car,not Disloyal,xIntent,0
PersonX doesn't unlock PersonX's car,not Disloyal,xIntent,0
PersonX safeguards PersonX's interests,frugal,xAttr,0
PersonX safeguards PersonX's interests,not frugal,xAttr,0
PersonX safeguards PersonX's interests,not frugal,xAttr,0
PersonX becomes depressed,to make it clean,xReact,0
PersonX becomes depressed,don't make it clean,xReact,0
PersonX doesn't become depressed,don't make it clean,xReact,0
PersonX finds the door locked,to turn on the engine,oEffect,0
PersonX finds the door locked,don't turn on the engine,oEffect,0
PersonX doesn't find the door locked,don't turn on the engine,oEffect,0
PersonX makes money,to get some sleep,xWant,0
PersonX makes money,don't get some sleep,xWant,0
PersonX doesn't make money,don't get some sleep,xWant,0
PersonX spends ___ online,hire a caterer,xNeed,0
PersonX spends ___ online,Don't hire a caterer,xNeed,0
PersonX doesn't spend ___ online,Don't hire a caterer,xNeed,0
PersonX goes for a walk in the woods,happy,xNeed,0
PersonX goes for a walk in the woods,not happy,xNeed,0
PersonX doesn't go for a walk in the woods,not happy,xNeed,0
PersonX never looked,to avoid this situation from happening again.,xWant,0
PersonX never looked,don't avoid this situation from happening again.,xWant,0
PersonX never didn't look,don't avoid this situation from happening again.,xWant,0
PersonX keeps it up,salary,xWant,0
PersonX keeps it up,not salary,xWant,0
PersonX doesn't keep it up,not salary,xWant,0
PersonX meets PersonY's mom,complementing,xIntent,0
PersonX meets PersonY's mom,not Complement,xIntent,0
PersonX doesn't meet PersonY's mom,not Complement,xIntent,0
PersonX sprays paint,to cover up the wrong doing,oWant,0
PersonX sprays paint,don't cover up the wrong doing,oWant,0
PersonX sprays don't paint,don't cover up the wrong doing,oWant,0
PersonX makes brownies,drinks coffee,xNeed,0
PersonX makes brownies,Doesn't drink coffee,xNeed,0
PersonX doesn't make brownies,Doesn't drink coffee,xNeed,0
PersonX satisfies PersonY's needs,to refuse him,xReact,0
PersonX satisfies PersonY's needs,don't refuse him,xReact,0
PersonX doesn't satisfy PersonY's needs,don't refuse him,xReact,0
PersonX rushes upon PersonY,to ask person Y if it is convenient for him to stay with him,xAttr,0
PersonX rushes upon PersonY,To ask person Y if it isn't convenient for him to stay with him,xAttr,0
PersonX doesn't rush upon PersonY,To ask person Y if it isn't convenient for him to stay with him,xAttr,0
PersonX pays ___ to the emperor,aware,xAttr,0
PersonX pays ___ to the emperor,not aware,xAttr,0
PersonX doesn't pay ___ to the emperor,not aware,xAttr,0
PersonX does a good day's ___,relaxed,xAttr,0
PersonX does a good day's ___,Didn't relax,xAttr,0
PersonX doesn't do a good day's ___,Didn't relax,xAttr,0
PersonX preserves ___ at harvard,mean,xAttr,0
PersonX preserves ___ at harvard,Don't mean,xAttr,0
PersonX doesn't preserve ___ at harvard,Don't mean,xAttr,0
PersonX costs PersonY dollars,watchful,oEffect,0
PersonX costs PersonY dollars,Don't watchful,oEffect,0
PersonX doesn't cost PersonY dollars,Don't watchful,oEffect,0
PersonX starts one ___,impatient,xNeed,0
PersonX starts one ___,not impatient,xNeed,0
PersonX doesn't start one ___,not impatient,xNeed,0
PersonX changes PersonY's views,gets relief,xNeed,0
PersonX changes PersonY's views,Doesn't get relief,xNeed,0
PersonX doesn't change PersonY's views,Doesn't get relief,xNeed,0
PersonX closes it behind PersonY,Becomes absent for work,xNeed,0
PersonX closes it behind PersonY,Doesn't become absent for work,xNeed,0
PersonX doesn't close it behind PersonY,Doesn't become absent for work,xNeed,0
PersonX calls attention to the fact,sure of themselves,xWant,0
PersonX calls attention to the fact,not sure of themselves,xWant,0
PersonX doesn't call attention to the fact,not sure of themselves,xWant,0
PersonX writes songs,bold,xNeed,0
PersonX writes songs,not bold,xNeed,0
PersonX doesn't write songs,not bold,xNeed,0
PersonX sees all of PersonY's friends,to be very calm and calm everybody else,xNeed,0
PersonX sees all of PersonY's friends,don't be very calm and calm everybody else,xNeed,0
PersonX doesn't see all of PersonY's friends,don't be very calm and calm everybody else,xNeed,0
PersonX writes PersonX's memoirs,files leave,xNeed,0
PersonX writes PersonX's memoirs,Files don't leave,xNeed,0
PersonX doesn't write PersonX's memoirs,Files don't leave,xNeed,0
PersonX causes PersonY's death,gets scolded,xWant,0
PersonX causes PersonY's death,Gets scold,xWant,0
PersonX doesn't cause PersonY's death,Gets scold,xWant,0
PersonX moves toward the door,becomes suspicious of person Y,xWant,0
PersonX moves toward the door,Doesn't become suspicious of person Y,xWant,0
PersonX moves toward the door,Doesn't become suspicious of person Y,xWant,0
PersonX moves to new york,gracious,xIntent,0
PersonX moves to new york,not gracious,xIntent,0
PersonX moves to new york,not gracious,xIntent,0
PersonX shaves PersonY's beard,to eat,xEffect,0
PersonX shaves PersonY's beard,don't eat,xEffect,0
PersonX doesn't shave PersonY's beard,don't eat,xEffect,0
PersonX dont like PersonY,injured,oReact,0
PersonX dont like PersonY,not Injure,oReact,0
PersonX like PersonY,not Injure,oReact,0
PersonX plays a ___ in the lives,surprised,xReact,0
PersonX plays a ___ in the lives,not surprised,xReact,0
PersonX doesn't play a ___ in the lives,not surprised,xReact,0
PersonX changes ___ into gold,to get a butter knife,xEffect,0
PersonX changes ___ into gold,don't get a butter knife,xEffect,0
PersonX doesn't change ___ into gold,don't get a butter knife,xEffect,0
PersonX looks ___ straight in the eye,annoyed,xEffect,0
PersonX looks ___ straight in the eye,not Annoy,xEffect,0
PersonX doesn't look ___ straight in the eye,not Annoy,xEffect,0
PersonX kills PersonY's son,to end the party,oEffect,0
PersonX kills PersonY's son,don't end the party,oEffect,0
