p,q,r,output
PersonX maximizes PersonY's profits,thankful.,oReact,1
PersonX maximizes PersonY's profits,happy that personx is an excellent advisor,oReact,1
PersonX maximizes PersonY's profits,happy,oReact,1
PersonX maximizes PersonY's profits,make more money,oWant,1
PersonX maximizes PersonY's profits,pay PersonX,oWant,1
PersonX maximizes PersonY's profits,Intelligent,xAttr,1
PersonX maximizes PersonY's profits,profitable,xAttr,1
PersonX maximizes PersonY's profits,Interesting,xAttr,1
PersonX maximizes PersonY's profits,successful,xAttr,1
PersonX maximizes PersonY's profits,savvy,xAttr,1
PersonX maximizes PersonY's profits,seasoned,xAttr,1
PersonX maximizes PersonY's profits,gets a bonus,xEffect,1
PersonX maximizes PersonY's profits,is rewarded,xEffect,1
PersonX maximizes PersonY's profits,is congratulated,xEffect,1
PersonX maximizes PersonY's profits,gets promoted,xEffect,1
PersonX maximizes PersonY's profits,receive thanks,xEffect,1
PersonX maximizes PersonY's profits,to be nice,xIntent,1
PersonX maximizes PersonY's profits,to help persony,xIntent,1
PersonX maximizes PersonY's profits,to succeed.,xIntent,1
PersonX maximizes PersonY's profits,to be generous,xIntent,1
PersonX maximizes PersonY's profits,financial planning is his career,xIntent,1
PersonX maximizes PersonY's profits,be helpful.,xIntent,1
PersonX maximizes PersonY's profits,to make money.,xIntent,1
PersonX maximizes PersonY's profits,balance the books,xNeed,1
PersonX maximizes PersonY's profits,take accounting classes,xNeed,1
PersonX maximizes PersonY's profits,happy.,xReact,1
PersonX maximizes PersonY's profits,wealthy.,xReact,1
PersonX maximizes PersonY's profits,good about themselves,xReact,1
PersonX maximizes PersonY's profits,satisfied,xReact,1
PersonX maximizes PersonY's profits,productive.,xReact,1
PersonX maximizes PersonY's profits,glad to be able to help persony,xReact,1
PersonX maximizes PersonY's profits,check stocks,xWant,1
PersonX maximizes PersonY's profits,get paid,xWant,1
PersonX loads PersonY's car,smiles,oEffect,1
PersonX loads PersonY's car,watches person load car,oEffect,1
PersonX loads PersonY's car,grateful,oReact,1
PersonX loads PersonY's car,happy,oReact,1
PersonX loads PersonY's car,helped,oReact,1
PersonX loads PersonY's car,grateful.,oReact,1
PersonX loads PersonY's car,thank them,oWant,1
PersonX loads PersonY's car,leave,oWant,1
PersonX loads PersonY's car,to have all items in their car,oWant,1
PersonX loads PersonY's car,to thank PersonX,oWant,1
PersonX loads PersonY's car,Thank personX,oWant,1
PersonX loads PersonY's car,Leave,oWant,1
PersonX loads PersonY's car,organized,xAttr,1
PersonX loads PersonY's car,prepared,xAttr,1
PersonX loads PersonY's car,capable,xAttr,1
PersonX loads PersonY's car,helpful,xAttr,1
PersonX loads PersonY's car,traveling,xAttr,1
PersonX loads PersonY's car,friendly,xAttr,1
PersonX loads PersonY's car,breathes heavy,xEffect,1
PersonX loads PersonY's car,sleeps,xEffect,1
PersonX loads PersonY's car,is tried,xEffect,1
PersonX loads PersonY's car,PersonX can't close the trunk,xEffect,1
PersonX loads PersonY's car,becomes tired,xEffect,1
PersonX loads PersonY's car,PersonX can't close the doors,xEffect,1
PersonX loads PersonY's car,to be  helpful.,xIntent,1
PersonX loads PersonY's car,to help persony.,xIntent,1
PersonX loads PersonY's car,to be helpful,xIntent,1
PersonX loads PersonY's car,Grabs items,xNeed,1
PersonX loads PersonY's car,shoes,xNeed,1
PersonX loads PersonY's car,keys,xNeed,1
PersonX loads PersonY's car,to move items from one location to another,xNeed,1
PersonX loads PersonY's car,to pick up objects,xNeed,1
PersonX loads PersonY's car,carries items to car,xNeed,1
PersonX loads PersonY's car,good.,xReact,1
PersonX loads PersonY's car,happy,xReact,1
PersonX loads PersonY's car,"happy , exhausted.",xReact,1
PersonX loads PersonY's car,to assist personY,xWant,1
PersonX loads PersonY's car,sit down,xWant,1
PersonX loads PersonY's car,to go inside,xWant,1
PersonX loads PersonY's car,to get items to the car,xWant,1
PersonX loads PersonY's car,rest and relax,xWant,1
PersonX loads PersonY's car,shut the trunk,xWant,1
PersonX brings home the bacon,satiated,oReact,1
PersonX brings home the bacon,proud,oReact,1
PersonX brings home the bacon,respectful,oReact,1
PersonX brings home the bacon,grateful,oReact,1
PersonX brings home the bacon,happy,oReact,1
PersonX brings home the bacon,confident,xAttr,1
PersonX brings home the bacon,glutton,xAttr,1
PersonX brings home the bacon,hungry,xAttr,1
PersonX brings home the bacon,steadfast,xAttr,1
PersonX brings home the bacon,keep the extra bacon in refridgerator,xEffect,1
PersonX brings home the bacon,kitchen is mess,xEffect,1
PersonX brings home the bacon,can buy a car,xEffect,1
PersonX brings home the bacon,can by a house,xEffect,1
PersonX brings home the bacon,to be not hungry,xIntent,1
PersonX brings home the bacon,to be proud,xIntent,1
PersonX brings home the bacon,make money,xIntent,1
PersonX brings home the bacon,provide resources for a household,xIntent,1
PersonX brings home the bacon,to feed family,xIntent,1
PersonX brings home the bacon,go to work,xNeed,1
PersonX brings home the bacon,to work the hours,xNeed,1
PersonX brings home the bacon,to find a job,xNeed,1
PersonX brings home the bacon,get a job,xNeed,1
PersonX brings home the bacon,work long enough to earn money,xNeed,1
PersonX brings home the bacon,respected,xReact,1
PersonX brings home the bacon,satiated,xReact,1
PersonX brings home the bacon,proud,xReact,1
PersonX brings home the bacon,tired but accomplished,xReact,1
PersonX brings home the bacon,happy,xReact,1
PersonX brings home the bacon,to feed his son,xWant,1
PersonX brings home the bacon,store it for tomoroow,xWant,1
PersonX brings home the bacon,to cook the bacon,xWant,1
PersonX brings home the bacon,to cook dinner,xWant,1
PersonX brings home the bacon,to cook the bacon.,xWant,1
PersonX brings home the bacon,to eat the bacon.,xWant,1
PersonX is PersonY's first time,became closer with someone.,oEffect,1
PersonX is PersonY's first time,had sex,oEffect,1
PersonX is PersonY's first time,nervous,oReact,1
PersonX is PersonY's first time,to go home,oWant,1
PersonX is PersonY's first time,to understand PersonX,oWant,1
PersonX is PersonY's first time,go out again,oWant,1
PersonX is PersonY's first time,to see where they stand with PersonX,oWant,1
PersonX is PersonY's first time,nervous,xAttr,1
PersonX is PersonY's first time,adventurous,xAttr,1
PersonX is PersonY's first time,frightened,xAttr,1
PersonX is PersonY's first time,inexperienced,xAttr,1
PersonX is PersonY's first time,PersonX is nervous,xEffect,1
PersonX is PersonY's first time,PersonX's hands shake,xEffect,1
PersonX is PersonY's first time,had sex,xEffect,1
PersonX is PersonY's first time,got intimacy,xEffect,1
PersonX is PersonY's first time,a car,xNeed,1
PersonX is PersonY's first time,to make PersonY comfortable,xNeed,1
PersonX is PersonY's first time,to settle PersonY in,xNeed,1
PersonX is PersonY's first time,money,xNeed,1
PersonX is PersonY's first time,nervous,xReact,1
PersonX is PersonY's first time,to go home,xWant,1
PersonX is PersonY's first time,take them home,xWant,1
PersonX is PersonY's first time,to cultivate a relationship with PersonY,xWant,1
PersonX is PersonY's first time,to make PersonY happy,xWant,1
PersonX laughs and talking,likes hanging out with them,oEffect,1
PersonX laughs and talking,smiles and laughs too,oEffect,1
PersonX laughs and talking,glad,oReact,1
PersonX laughs and talking,to smile,oWant,1
PersonX laughs and talking,laugh along,oWant,1
PersonX laughs and talking,to laugh,oWant,1
PersonX laughs and talking,ask questions,oWant,1
PersonX laughs and talking,estatic,xAttr,1
PersonX laughs and talking,funny,xAttr,1
PersonX laughs and talking,secure,xAttr,1
PersonX laughs and talking,social,xAttr,1
PersonX laughs and talking,thought of as nice,xEffect,1
PersonX laughs and talking,smiles,xEffect,1
PersonX laughs and talking,takes a breath,xEffect,1
PersonX laughs and talking,to be jovial,xIntent,1
PersonX laughs and talking,hear something funny,xNeed,1
PersonX laughs and talking,to be talking to them,xNeed,1
PersonX laughs and talking,to know someone,xNeed,1
PersonX laughs and talking,open mouth,xNeed,1
PersonX laughs and talking,outgoing,xReact,1
PersonX laughs and talking,to smile,xWant,1
PersonX laughs and talking,tell a joke,xWant,1
PersonX laughs and talking,to talk more,xWant,1
PersonX laughs and talking,tell a story,xWant,1
PersonX waits eagerly,eager to please,oReact,1
PersonX waits eagerly,Curious,xAttr,1
PersonX waits eagerly,patient,xAttr,1
PersonX waits eagerly,Tense,xAttr,1
PersonX waits eagerly,understanding,xAttr,1
PersonX waits eagerly,eager,xAttr,1
PersonX waits eagerly,jumps for joy,xEffect,1
PersonX waits eagerly,gets a nice surprise,xEffect,1
PersonX waits eagerly,his body shakes with anticipation,xEffect,1
PersonX waits eagerly,his heart races,xEffect,1
PersonX waits eagerly,excited,xEffect,1
PersonX waits eagerly,thinking about the thing,xEffect,1
PersonX waits eagerly,to be surprised,xIntent,1
PersonX waits eagerly,something good to happen,xIntent,1
PersonX waits eagerly,anticipation for something good,xReact,1
PersonX waits eagerly,expectant,xReact,1
PersonX waits eagerly,excited,xReact,1
PersonX waits eagerly,To have a good time,xWant,1
PersonX waits eagerly,to leave,xWant,1
PersonX waits eagerly,get it done,xWant,1
PersonX waits eagerly,To go somewhere,xWant,1
PersonX waits eagerly,to enjoy an outing,xWant,1
PersonX flogs the log,afraid,oReact,1
PersonX flogs the log,energetic,xAttr,1
PersonX flogs the log,violent,xAttr,1
PersonX flogs the log,brave,xAttr,1
PersonX flogs the log,powerful,xAttr,1
PersonX flogs the log,skillful,xAttr,1
PersonX flogs the log,risky,xAttr,1
PersonX flogs the log,strong,xAttr,1
PersonX flogs the log,sweats,xEffect,1
PersonX flogs the log,is able to go to bed,xEffect,1
PersonX flogs the log,is more relaxed,xEffect,1
PersonX flogs the log,relaxes,xEffect,1
PersonX flogs the log,goes to sleep,xEffect,1
PersonX flogs the log,gets exercise,xEffect,1
PersonX flogs the log,to be feared,xIntent,1
PersonX flogs the log,to get comfortable,xNeed,1
PersonX flogs the log,to get lotion,xNeed,1
PersonX flogs the log,angry,xReact,1
PersonX flogs the log,to relax,xWant,1
PersonX flogs the log,To build a house,xWant,1
PersonX flogs the log,To block door,xWant,1
PersonX flogs the log,to ejaculate,xWant,1
PersonX runs through PersonY's mind,gets excited,oEffect,1
PersonX runs through PersonY's mind,falls in love,oEffect,1
PersonX runs through PersonY's mind,overwhelmed,oReact,1
PersonX runs through PersonY's mind,stressed,oReact,1
PersonX runs through PersonY's mind,nostalgic,oReact,1
PersonX runs through PersonY's mind,excited,oReact,1
PersonX runs through PersonY's mind,to send him a text,oWant,1
PersonX runs through PersonY's mind,to call him,oWant,1
PersonX runs through PersonY's mind,to do something special for him,oWant,1
PersonX runs through PersonY's mind,to try to forget,oWant,1
PersonX runs through PersonY's mind,to call PersonX,oWant,1
PersonX runs through PersonY's mind,to understand PersonX,oWant,1
PersonX runs through PersonY's mind,to change their thoughts,oWant,1
PersonX runs through PersonY's mind,dominant,xAttr,1
PersonX runs through PersonY's mind,willful,xAttr,1
PersonX runs through PersonY's mind,crush,xAttr,1
PersonX runs through PersonY's mind,love,xAttr,1
PersonX runs through PersonY's mind,Smiles,xEffect,1
PersonX runs through PersonY's mind,has sudden flashbacks,xEffect,1
PersonX runs through PersonY's mind,Blushes,xEffect,1
PersonX runs through PersonY's mind,cannot focus on work,xEffect,1
PersonX runs through PersonY's mind,to obtain information,xIntent,1
PersonX runs through PersonY's mind,unaware,xReact,1
PersonX runs through PersonY's mind,satisfied,xReact,1
PersonX runs through PersonY's mind,nan,xReact,1
PersonX runs through PersonY's mind,to wonder what PersonY is thinking,xWant,1
PersonX runs through PersonY's mind,to call PersonY,xWant,1
PersonX runs through PersonY's mind,to do something nice for her,xWant,1
PersonX runs through PersonY's mind,to be unaware,xWant,1
PersonX runs through PersonY's mind,to stay the same,xWant,1
PersonX runs through PersonY's mind,to be more friendly,xWant,1
PersonX becomes sick,exhausted,xAttr,1
PersonX becomes sick,ill,xAttr,1
PersonX becomes sick,upset,xAttr,1
PersonX becomes sick,young,xAttr,1
PersonX becomes sick,weak,xAttr,1
PersonX becomes sick,pained,xAttr,1
PersonX becomes sick,takes medicine,xEffect,1
PersonX becomes sick,gets diarrhea,xEffect,1
PersonX becomes sick,They get fever,xEffect,1
PersonX becomes sick,dies,xEffect,1
PersonX becomes sick,They vomit,xEffect,1
PersonX becomes sick,frowns,xEffect,1
PersonX becomes sick,ill,xReact,1
PersonX becomes sick,under the weather,xReact,1
PersonX becomes sick,to rest all day,xWant,1
PersonX becomes sick,to take some medication,xWant,1
PersonX becomes sick,to feel better,xWant,1
PersonX becomes sick,see the doctor,xWant,1
PersonX becomes sick,to see the nurse,xWant,1
PersonX becomes sick,to talk to the doctor,xWant,1
PersonX feels like crying,to console him,oWant,1
PersonX feels like crying,to comfort him,oWant,1
PersonX feels like crying,upset,xAttr,1
PersonX feels like crying,unhappy,xAttr,1
PersonX feels like crying,sad,xAttr,1
PersonX feels like crying,dejected,xReact,1
PersonX feels like crying,upset,xReact,1
PersonX feels like crying,upset and disappointed.,xReact,1
PersonX feels like crying,sad,xReact,1
PersonX feels like crying,to seek solace somewhere,xWant,1
PersonX feels like crying,to calm down,xWant,1
PersonX feels like crying,to get tissues,xWant,1
PersonX feels like crying,to get away from the place,xWant,1
PersonX feels like crying,to lay on the floor,xWant,1
PersonX feels like crying,to start sobbing,xWant,1
PersonX uses ___ to express,PersonY understands PersonX,oEffect,1
PersonX uses ___ to express,no effect,oEffect,1
PersonX uses ___ to express,to listen to them,oWant,1
PersonX uses ___ to express,to get what they are saying,oWant,1
PersonX uses ___ to express,Methodical,xAttr,1
PersonX uses ___ to express,Innovative,xAttr,1
PersonX uses ___ to express,Heard,xAttr,1
PersonX uses ___ to express,Expressive,xAttr,1
PersonX uses ___ to express,gets his point across,xEffect,1
PersonX uses ___ to express,PersonX expresses himself to personY,xEffect,1
PersonX uses ___ to express,becomes expressive,xEffect,1
PersonX uses ___ to express,PersonX explains himself well,xEffect,1
PersonX uses ___ to express,signals,xIntent,1
PersonX uses ___ to express,to put it into context,xNeed,1
PersonX uses ___ to express,to bring tools home,xNeed,1
PersonX uses ___ to express,ideas to share,xNeed,1
PersonX uses ___ to express,to rent tools,xNeed,1
PersonX uses ___ to express,to have something to say,xNeed,1
PersonX uses ___ to express,a voice,xNeed,1
PersonX uses ___ to express,great,xReact,1
PersonX uses ___ to express,to build a dresser,xWant,1
PersonX uses ___ to express,to make a platter,xWant,1
PersonX uses ___ to express,to make sure it's understood,xWant,1
PersonX uses ___ to express,to see what others think,xWant,1
PersonX uses ___ to express,to be heard and understood,xWant,1
PersonX uses ___ to express,for others to listen,xWant,1
PersonX meets PersonY's neighbors,the neighbors make new friends,oEffect,1
PersonX meets PersonY's neighbors,they invite x to their home,oEffect,1
PersonX meets PersonY's neighbors,good.,oReact,1
PersonX meets PersonY's neighbors,very open,oReact,1
PersonX meets PersonY's neighbors,happy,oReact,1
PersonX meets PersonY's neighbors,ask for favors,oWant,1
PersonX meets PersonY's neighbors,mow lawn,oWant,1
PersonX meets PersonY's neighbors,to introduce themself,oWant,1
PersonX meets PersonY's neighbors,to talk about themself,oWant,1
PersonX meets PersonY's neighbors,cordial,xAttr,1
PersonX meets PersonY's neighbors,friendly,xAttr,1
PersonX meets PersonY's neighbors,welcoming,xAttr,1
PersonX meets PersonY's neighbors,hospitable,xAttr,1
PersonX meets PersonY's neighbors,they visit their house,xEffect,1
PersonX meets PersonY's neighbors,they make new friends,xEffect,1
PersonX meets PersonY's neighbors,to be friendly,xIntent,1
PersonX meets PersonY's neighbors,to introduce herself.,xIntent,1
PersonX meets PersonY's neighbors,to show friendliness,xIntent,1
PersonX meets PersonY's neighbors,to knock on their door,xNeed,1
PersonX meets PersonY's neighbors,to have neighbors,xNeed,1
PersonX meets PersonY's neighbors,knock on door,xNeed,1
PersonX meets PersonY's neighbors,wave,xNeed,1
PersonX meets PersonY's neighbors,positive,xReact,1
PersonX meets PersonY's neighbors,friendly,xReact,1
PersonX meets PersonY's neighbors,happy,xReact,1
PersonX meets PersonY's neighbors,good.,xReact,1
PersonX meets PersonY's neighbors,to say hello,xWant,1
PersonX meets PersonY's neighbors,to tell them where they moved from,xWant,1
PersonX meets PersonY's neighbors,make plans,xWant,1
PersonX meets PersonY's neighbors,bring food over,xWant,1
PersonX pursues PersonX's dream,upset,oReact,1
PersonX pursues PersonX's dream,glad that personx is successful,oReact,1
PersonX pursues PersonX's dream,confused,oReact,1
PersonX pursues PersonX's dream,strong,xAttr,1
PersonX pursues PersonX's dream,brave,xAttr,1
PersonX pursues PersonX's dream,driven,xAttr,1
PersonX pursues PersonX's dream,adventurous,xAttr,1
PersonX pursues PersonX's dream,hopeful,xAttr,1
PersonX pursues PersonX's dream,rich,xAttr,1
PersonX pursues PersonX's dream,tries to work hard,xEffect,1
PersonX pursues PersonX's dream,takes action,xEffect,1
PersonX pursues PersonX's dream,makes a plan,xEffect,1
PersonX pursues PersonX's dream,wants to achieve things,xEffect,1
PersonX pursues PersonX's dream,to take something from someone,xIntent,1
PersonX pursues PersonX's dream,to be successful,xIntent,1
PersonX pursues PersonX's dream,to have ambition,xNeed,1
PersonX pursues PersonX's dream,to have a dream,xNeed,1
PersonX pursues PersonX's dream,to be passionate towards something,xNeed,1
PersonX pursues PersonX's dream,greedy,xReact,1
PersonX pursues PersonX's dream,thankful for sticking to his dreams,xReact,1
PersonX pursues PersonX's dream,to enjoy themselves,xWant,1
PersonX pursues PersonX's dream,to buy books for school,xWant,1
PersonX pursues PersonX's dream,gain more money,xWant,1
PersonX pursues PersonX's dream,to achieve fame,xWant,1
PersonX pursues PersonX's dream,to move,xWant,1
PersonX pursues PersonX's dream,to earn a lot of money,xWant,1
PersonX pursues PersonX's dream,to enroll in film school classes,xWant,1
PersonX pursues PersonX's dream,to prove they can do it,xWant,1
PersonX pursues PersonY policy,To be a leader,oWant,1
PersonX pursues PersonY policy,to ask PersonX to make any changes if need be,oWant,1
PersonX pursues PersonY policy,to give PersonX the policy,oWant,1
PersonX pursues PersonY policy,To guide others,oWant,1
PersonX pursues PersonY policy,helpful,xAttr,1
PersonX pursues PersonY policy,dutiful,xAttr,1
PersonX pursues PersonY policy,engaged,xAttr,1
PersonX pursues PersonY policy,keep doing,xEffect,1
PersonX pursues PersonY policy,take it next level,xEffect,1
PersonX pursues PersonY policy,for future purpose,xIntent,1
PersonX pursues PersonY policy,to do everytihng according to the rules.,xIntent,1
PersonX pursues PersonY policy,to have told PersonY they have a deadline,xNeed,1
PersonX pursues PersonY policy,to have spoken to PersonY about the policy,xNeed,1
PersonX pursues PersonY policy,to understand,xNeed,1
PersonX pursues PersonY policy,To be a student,xNeed,1
PersonX pursues PersonY policy,to do research,xNeed,1
PersonX pursues PersonY policy,To be friend with Y,xNeed,1
PersonX pursues PersonY policy,neutral,xReact,1
PersonX pursues PersonY policy,comfortable,xReact,1
PersonX pursues PersonY policy,to sign on all pages of the policy,xWant,1
PersonX pursues PersonY policy,to check the box for consent,xWant,1
PersonX pursues PersonY policy,To create own rules,xWant,1
PersonX pursues PersonY policy,To set a benchmark for himself,xWant,1
PersonX pursues PersonY policy,to read the policy,xWant,1
PersonX pursues PersonY policy,to keep using the website,xWant,1
PersonX pursues PersonY policy,to go ahead and approve the policy,xWant,1
PersonX controls PersonY's actions,cant control their actions,oEffect,1
PersonX controls PersonY's actions,Y is dependent,oEffect,1
PersonX controls PersonY's actions,Y has no control,oEffect,1
PersonX controls PersonY's actions,have no free will,oEffect,1
PersonX controls PersonY's actions,Change,oEffect,1
PersonX controls PersonY's actions,Learns a new skill,oEffect,1
PersonX controls PersonY's actions,dominated,oReact,1
PersonX controls PersonY's actions,scared and inferior.,oReact,1
PersonX controls PersonY's actions,afraid,oReact,1
PersonX controls PersonY's actions,to find someone new,oWant,1
PersonX controls PersonY's actions,to end the relationship,oWant,1
PersonX controls PersonY's actions,controlling,xAttr,1
PersonX controls PersonY's actions,manipulative,xAttr,1
PersonX controls PersonY's actions,leader-like,xAttr,1
PersonX controls PersonY's actions,dominant,xAttr,1
PersonX controls PersonY's actions,mean,xAttr,1
PersonX controls PersonY's actions,Manipulates,xEffect,1
PersonX controls PersonY's actions,makes Y safe,xEffect,1
PersonX controls PersonY's actions,Teaches,xEffect,1
PersonX controls PersonY's actions,makes Y healthy,xEffect,1
PersonX controls PersonY's actions,to be feared,xIntent,1
PersonX controls PersonY's actions,to be controlling,xIntent,1
PersonX controls PersonY's actions,to have authority over persony.,xIntent,1
PersonX controls PersonY's actions,angry,xReact,1
PersonX controls PersonY's actions,superior.,xReact,1
PersonX controls PersonY's actions,powerful,xReact,1
PersonX controls PersonY's actions,to keep PersonY in a relationship,xWant,1
PersonX controls PersonY's actions,to manipulate PersonY,xWant,1
PersonX begins rather the ___,laugh along,oWant,1
PersonX begins rather the ___,to ignore PersonX,oWant,1
PersonX begins rather the ___,ask questions,oWant,1
PersonX begins rather the ___,to politely listen,oWant,1
PersonX begins rather the ___,dependable,xAttr,1
PersonX begins rather the ___,organized,xAttr,1
PersonX begins rather the ___,motivated,xAttr,1
PersonX begins rather the ___,inspired,xAttr,1
PersonX begins rather the ___,prepared,xAttr,1
PersonX begins rather the ___,responsible,xAttr,1
PersonX begins rather the ___,to finish his job soon.,xIntent,1
PersonX begins rather the ___,have a story to tell,xNeed,1
PersonX begins rather the ___,to make a plan,xNeed,1
PersonX begins rather the ___,to muster up courage,xNeed,1
PersonX begins rather the ___,gather an audience,xNeed,1
PersonX begins rather the ___,satisfied that the work has started.,xReact,1
PersonX begins rather the ___,ask peoples opinions,xWant,1
PersonX begins rather the ___,to step down from something,xWant,1
PersonX begins rather the ___,revel in the story,xWant,1
PersonX begins rather the ___,to finish something,xWant,1
PersonX takes part in life,to live a good life,oWant,1
PersonX takes part in life,to work hard,oWant,1
PersonX takes part in life,energetic,xAttr,1
PersonX takes part in life,determined,xAttr,1
PersonX takes part in life,helpful,xAttr,1
PersonX takes part in life,thoughtful,xAttr,1
PersonX takes part in life,adventurous,xAttr,1
PersonX takes part in life,they are born,xEffect,1
PersonX takes part in life,PersonX accepts help from others,xEffect,1
PersonX takes part in life,smiles,xEffect,1
PersonX takes part in life,they smile,xEffect,1
PersonX takes part in life,thinks about their life,xEffect,1
PersonX takes part in life,PersonX is open to change,xEffect,1
PersonX takes part in life,to help,xIntent,1
PersonX takes part in life,to read about experiences,xNeed,1
PersonX takes part in life,to visit sick people in a hospital,xNeed,1
PersonX takes part in life,to appreciate what they have,xNeed,1
PersonX takes part in life,to be motivated,xNeed,1
PersonX takes part in life,to maintain a good attitude,xNeed,1
PersonX takes part in life,good,xReact,1
PersonX takes part in life,lively,xReact,1
PersonX takes part in life,to work hard,xWant,1
PersonX takes part in life,to enjoy life,xWant,1
PersonX takes part in life,to live a good life,xWant,1
PersonX takes part in life,to life life to the fullest,xWant,1
PersonX takes part in life,to do all that they ever wanted,xWant,1
PersonX parties hearty,to get some rest after,oWant,1
PersonX parties hearty,to have fun with them,oWant,1
PersonX parties hearty,take shots,oWant,1
PersonX parties hearty,cheer,oWant,1
PersonX parties hearty,carefree,xAttr,1
PersonX parties hearty,fun loving,xAttr,1
PersonX parties hearty,careless,xAttr,1
PersonX parties hearty,happy-go-lucky,xAttr,1
PersonX parties hearty,PersonX becomes tired,xEffect,1
PersonX parties hearty,PersonX becomes dehydrated,xEffect,1
PersonX parties hearty,to have a good time,xIntent,1
PersonX parties hearty,pay an entrance fee,xNeed,1
PersonX parties hearty,drink alcohol,xNeed,1
PersonX parties hearty,happy,xReact,1
PersonX parties hearty,sleep long,xWant,1
PersonX parties hearty,to sleep in,xWant,1
PersonX parties hearty,eat food,xWant,1
PersonX parties hearty,to go to bed,xWant,1
PersonX feels well enough,energetic,xAttr,1
PersonX feels well enough,able-bodied,xAttr,1
PersonX feels well enough,healthy,xAttr,1
PersonX feels well enough,mild,xAttr,1
PersonX feels well enough,thoughtful,xAttr,1
PersonX feels well enough,recovering,xAttr,1
PersonX feels well enough,Is still sick,xEffect,1
PersonX feels well enough,Heals,xEffect,1
PersonX feels well enough,to take meds,xNeed,1
PersonX feels well enough,to be sick,xNeed,1
PersonX feels well enough,take good rest,xNeed,1
PersonX feels well enough,on a good diet,xNeed,1
PersonX feels well enough,very robust,xReact,1
PersonX feels well enough,like his health is good.,xReact,1
PersonX feels well enough,to walk outside,xWant,1
PersonX feels well enough,to take a stretch,xWant,1
PersonX feels well enough,get things done,xWant,1
PersonX feels well enough,to rest,xWant,1
PersonX feels well enough,to get out and enjoy the day,xWant,1
PersonX feels well enough,get productive,xWant,1
PersonX hears PersonY name,says hello,oEffect,1
PersonX hears PersonY name,walks into room,oEffect,1
PersonX hears PersonY name,surprised if they don't know who it is,oReact,1
PersonX hears PersonY name,happy if they also know persony,oReact,1
PersonX hears PersonY name,to respond to their name,oWant,1
PersonX hears PersonY name,to ignore it,oWant,1
PersonX hears PersonY name,interested,xAttr,1
PersonX hears PersonY name,Listener,xAttr,1
PersonX hears PersonY name,Good,xAttr,1
PersonX hears PersonY name,keen,xAttr,1
PersonX hears PersonY name,alert,xAttr,1
PersonX hears PersonY name,hopeful,xAttr,1
PersonX hears PersonY name,independent,xAttr,1
PersonX hears PersonY name,attentive,xAttr,1
PersonX hears PersonY name,knows that person just showed up,xEffect,1
PersonX hears PersonY name,looks around for that person,xEffect,1
PersonX hears PersonY name,gets excited,xEffect,1
PersonX hears PersonY name,anticipates seeing a friend,xEffect,1
PersonX hears PersonY name,looks around,xEffect,1
PersonX hears PersonY name,happy because they like persony,xReact,1
PersonX hears PersonY name,curious,xReact,1
PersonX hears PersonY name,aware,xReact,1
PersonX hears PersonY name,to check who uttered the name,xWant,1
PersonX hears PersonY name,listens for gossip,xWant,1
PersonX hears PersonY name,to ignore it,xWant,1
PersonX hears PersonY name,close their ears,xWant,1
PersonX hears PersonY name,to say something,xWant,1
PersonX hears PersonY name,keep their mouth shut,xWant,1
PersonX hears PersonY name,to check where person Y is,xWant,1
PersonX hears PersonY name,to tell PersonY,xWant,1
PersonX takes PersonX's lumps,thanks person x,oEffect,1
PersonX takes PersonX's lumps,evades punishment,oEffect,1
PersonX takes PersonX's lumps,to make them work for it,oWant,1
PersonX takes PersonX's lumps,laugh,oWant,1
PersonX takes PersonX's lumps,watchful,xAttr,1
PersonX takes PersonX's lumps,stoic,xAttr,1
PersonX takes PersonX's lumps,protective,xAttr,1
PersonX takes PersonX's lumps,hardy,xAttr,1
PersonX takes PersonX's lumps,gets surgery,xEffect,1
PersonX takes PersonX's lumps,tells person y,xEffect,1
PersonX takes PersonX's lumps,goes to doctor,xEffect,1
PersonX takes PersonX's lumps,gets in trouble,xEffect,1
PersonX takes PersonX's lumps,to have all the junk,xIntent,1
PersonX takes PersonX's lumps,work hard,xNeed,1
PersonX takes PersonX's lumps,examine the lumps,xNeed,1
PersonX takes PersonX's lumps,to prepare,xNeed,1
PersonX takes PersonX's lumps,sanitize the instruments,xNeed,1
PersonX takes PersonX's lumps,lovely,xReact,1
PersonX takes PersonX's lumps,to look good.,xWant,1
PersonX takes PersonX's lumps,to achieve their goal,xWant,1
PersonX takes PersonX's lumps,get it over with,xWant,1
PersonX takes PersonX's lumps,to stop feeling irritated by the lumps.,xWant,1
PersonX gets dinner,dependable,xAttr,1
PersonX gets dinner,helpful,xAttr,1
PersonX gets dinner,starving,xAttr,1
PersonX gets dinner,independent,xAttr,1
PersonX gets dinner,hungry,xAttr,1
PersonX gets dinner,Spends money on food,xEffect,1
PersonX gets dinner,They eat the dinner,xEffect,1
PersonX gets dinner,They pay for the dinner,xEffect,1
PersonX gets dinner,Nourishes their body,xEffect,1
PersonX gets dinner,digests the meal,xEffect,1
PersonX gets dinner,eats food,xEffect,1
PersonX gets dinner,to eat,xIntent,1
PersonX gets dinner,to get in the car,xNeed,1
PersonX gets dinner,to decide what to get,xNeed,1
PersonX gets dinner,to shop,xNeed,1
PersonX gets dinner,to pay for it,xNeed,1
PersonX gets dinner,to have money,xNeed,1
PersonX gets dinner,hungry,xReact,1
PersonX gets dinner,full,xReact,1
