p,q,r,output
PersonX resists seeing eye to eye,shy,xAttr,1
PersonX resists seeing eye to eye,inhibited,xAttr,1
PersonX resists seeing eye to eye,to avoid eye contact,xIntent,1
PersonX resists seeing eye to eye,to avoid confrontation,xIntent,1
PersonX resists seeing eye to eye,get in a conflict,xNeed,1
PersonX resists seeing eye to eye,disagree,xNeed,1
PersonX resists seeing eye to eye,shy,xReact,1
PersonX resists seeing eye to eye,angry,xReact,1
PersonX resists seeing eye to eye,submissive,xReact,1
PersonX resists seeing eye to eye,weak,xReact,1
PersonX resists seeing eye to eye,to stay inside,xWant,1
PersonX resists seeing eye to eye,to avoid people,xWant,1
PersonX resists seeing eye to eye,get fired,xWant,1
PersonX resists seeing eye to eye,look for a new job,xWant,1
PersonX refuses to want PersonY to leave,becomes tired,oEffect,1
PersonX refuses to want PersonY to leave,becomes nervous,oEffect,1
PersonX refuses to want PersonY to leave,becomes enthralled with person x,oEffect,1
PersonX refuses to want PersonY to leave,laughs,oEffect,1
PersonX refuses to want PersonY to leave,annoyed,oReact,1
PersonX refuses to want PersonY to leave,bothered,oReact,1
PersonX refuses to want PersonY to leave,thankful,oReact,1
PersonX refuses to want PersonY to leave,supported,oReact,1
PersonX refuses to want PersonY to leave,to stay with PersonX,oWant,1
PersonX refuses to want PersonY to leave,to forget about leaving,oWant,1
PersonX refuses to want PersonY to leave,stubborn,xAttr,1
PersonX refuses to want PersonY to leave,interested,xAttr,1
PersonX refuses to want PersonY to leave,needy,xAttr,1
PersonX refuses to want PersonY to leave,dependent,xAttr,1
PersonX refuses to want PersonY to leave,heart beat races,xEffect,1
PersonX refuses to want PersonY to leave,gets goosebumps,xEffect,1
PersonX refuses to want PersonY to leave,heart beats faster,xEffect,1
PersonX refuses to want PersonY to leave,reaches out,xEffect,1
PersonX refuses to want PersonY to leave,to have fun,xIntent,1
PersonX refuses to want PersonY to leave,to have a good time with persony,xIntent,1
PersonX refuses to want PersonY to leave,for PersonY to stay,xIntent,1
PersonX refuses to want PersonY to leave,to be more welcoming,xIntent,1
PersonX refuses to want PersonY to leave,to find out that PersonY might leave,xNeed,1
PersonX refuses to want PersonY to leave,to figure out how to make them stay,xNeed,1
PersonX refuses to want PersonY to leave,to have invited person y over,xNeed,1
PersonX refuses to want PersonY to leave,to like person y,xNeed,1
PersonX refuses to want PersonY to leave,relieved,xReact,1
PersonX refuses to want PersonY to leave,fun,xReact,1
PersonX refuses to want PersonY to leave,magnanimous,xReact,1
PersonX refuses to want PersonY to leave,apologetic,xReact,1
PersonX refuses to want PersonY to leave,to make it worthwhile for PersonY to stay,xWant,1
PersonX refuses to want PersonY to leave,to make PersonY want to stay,xWant,1
PersonX refuses to want PersonY to leave,invite person y to stay night,xWant,1
PersonX refuses to want PersonY to leave,hang out with person y more often,xWant,1
PersonX is on no condition angry at PersonY's brother,grateful,oReact,1
PersonX is on no condition angry at PersonY's brother,content,oReact,1
PersonX is on no condition angry at PersonY's brother,to thank persony,oWant,1
PersonX is on no condition angry at PersonY's brother,preach forgiveness,oWant,1
PersonX is on no condition angry at PersonY's brother,apologize,oWant,1
PersonX is on no condition angry at PersonY's brother,receive an explanation,oWant,1
PersonX is on no condition angry at PersonY's brother,resilient,xAttr,1
PersonX is on no condition angry at PersonY's brother,forgiving,xAttr,1
PersonX is on no condition angry at PersonY's brother,permissive,xAttr,1
PersonX is on no condition angry at PersonY's brother,be upset by personY's brother,xNeed,1
PersonX is on no condition angry at PersonY's brother,find something upsetting,xNeed,1
PersonX is on no condition angry at PersonY's brother,happy,xReact,1
PersonX is on no condition angry at PersonY's brother,friendly,xReact,1
PersonX is on no condition angry at PersonY's brother,caring,xReact,1
PersonX is on no condition angry at PersonY's brother,forgiving,xReact,1
PersonX is on no condition angry at PersonY's brother,to be calm,xWant,1
PersonX is on no condition angry at PersonY's brother,not freak out at someone,xWant,1
PersonX is on no condition angry at PersonY's brother,voice their opinion,xWant,1
PersonX is on no condition angry at PersonY's brother,avoid personY's brother,xWant,1
PersonX makes PersonX's mom unhappy,they cry,oEffect,1
PersonX makes PersonX's mom unhappy,upset,oReact,1
PersonX makes PersonX's mom unhappy,let down,oReact,1
PersonX makes PersonX's mom unhappy,make well,oReact,1
PersonX makes PersonX's mom unhappy,to eat,oReact,1
PersonX makes PersonX's mom unhappy,`,oReact,1
PersonX makes PersonX's mom unhappy,to have x know what they did wrong,oWant,1
PersonX makes PersonX's mom unhappy,"to get an ""I'm sorry"" from x",oWant,1
PersonX makes PersonX's mom unhappy,cruel,xAttr,1
PersonX makes PersonX's mom unhappy,difficult,xAttr,1
PersonX makes PersonX's mom unhappy,mean,xAttr,1
PersonX makes PersonX's mom unhappy,uncaring,xAttr,1
PersonX makes PersonX's mom unhappy,gets yelled at,xEffect,1
PersonX makes PersonX's mom unhappy,gets reprimanded,xEffect,1
PersonX makes PersonX's mom unhappy,to be honest,xIntent,1
PersonX makes PersonX's mom unhappy,to put their foot down,xIntent,1
PersonX makes PersonX's mom unhappy,to get a plan,xIntent,1
PersonX makes PersonX's mom unhappy,to say the wrong thing,xNeed,1
PersonX makes PersonX's mom unhappy,to disappoint mom,xNeed,1
PersonX makes PersonX's mom unhappy,to call,xNeed,1
PersonX makes PersonX's mom unhappy,to make a new friend,xNeed,1
PersonX makes PersonX's mom unhappy,inconsiderate,xReact,1
PersonX makes PersonX's mom unhappy,wicked,xReact,1
PersonX makes PersonX's mom unhappy,to get a plan,xReact,1
PersonX makes PersonX's mom unhappy,MAKE HAPPY,xReact,1
PersonX makes PersonX's mom unhappy,to apologize to mom,xWant,1
PersonX makes PersonX's mom unhappy,to get mom to like them again,xWant,1
PersonX makes PersonX's mom unhappy,to be alone,xWant,1
PersonX makes PersonX's mom unhappy,to be mean,xWant,1
PersonX is scarcely in a lot of trouble,careful,xAttr,1
PersonX is scarcely in a lot of trouble,cautious,xAttr,1
PersonX is scarcely in a lot of trouble,obedient,xAttr,1
PersonX is scarcely in a lot of trouble,loyal,xAttr,1
PersonX is scarcely in a lot of trouble,is happy to everyone,xEffect,1
PersonX is scarcely in a lot of trouble,increases their confidence,xEffect,1
PersonX is scarcely in a lot of trouble,is able to go anywhere they want,xEffect,1
PersonX is scarcely in a lot of trouble,is able to drive without worrying,xEffect,1
PersonX is scarcely in a lot of trouble,To not break the law,xNeed,1
PersonX is scarcely in a lot of trouble,To avoid trouble makers,xNeed,1
PersonX is scarcely in a lot of trouble,scared,xReact,1
PersonX is scarcely in a lot of trouble,terrified,xReact,1
PersonX is scarcely in a lot of trouble,proud,xReact,1
PersonX is scarcely in a lot of trouble,thankful,xReact,1
PersonX is scarcely in a lot of trouble,To continue to avoid trouble makers,xWant,1
PersonX is scarcely in a lot of trouble,To continue to not break laws,xWant,1
PersonX is scarcely in a lot of trouble,to behave,xWant,1
PersonX is scarcely in a lot of trouble,to be a good citizen,xWant,1
PersonX is hardly with PersonY's friends,rejected,oReact,1
PersonX is hardly with PersonY's friends,ignored,oReact,1
PersonX is hardly with PersonY's friends,to invite PersonX to a retreat,oWant,1
PersonX is hardly with PersonY's friends,to avoid PersonX,oWant,1
PersonX is hardly with PersonY's friends,distant,xAttr,1
PersonX is hardly with PersonY's friends,solitary,xAttr,1
PersonX is hardly with PersonY's friends,unfeeling,xAttr,1
PersonX is hardly with PersonY's friends,unfriendly,xAttr,1
PersonX is hardly with PersonY's friends,thinks of being with friends,xEffect,1
PersonX is hardly with PersonY's friends,accoplishes a goal,xEffect,1
PersonX is hardly with PersonY's friends,puts on a frown,xEffect,1
PersonX is hardly with PersonY's friends,feels like a failure,xEffect,1
PersonX is hardly with PersonY's friends,to be with their own friends,xIntent,1
PersonX is hardly with PersonY's friends,to watch tv,xIntent,1
PersonX is hardly with PersonY's friends,to meet the friends,xNeed,1
PersonX is hardly with PersonY's friends,to judge the friends,xNeed,1
PersonX is hardly with PersonY's friends,aloof,xReact,1
PersonX is hardly with PersonY's friends,apathetic,xReact,1
PersonX is hardly with PersonY's friends,busy,xReact,1
PersonX is hardly with PersonY's friends,unfriendly,xReact,1
PersonX is hardly with PersonY's friends,to leave the group,xWant,1
PersonX is hardly with PersonY's friends,to find a better group,xWant,1
PersonX is hardly with PersonY's friends,find different friends,xWant,1
PersonX is hardly with PersonY's friends,talk to personY about their friends,xWant,1
PersonX dislikes school,sad,xAttr,1
PersonX dislikes school,joy,xAttr,1
PersonX dislikes school,fun-loving,xAttr,1
PersonX dislikes school,unstudious,xAttr,1
PersonX dislikes school,gets bad grades,xEffect,1
PersonX dislikes school,flunks out,xEffect,1
PersonX dislikes school,discontinues going to class,xEffect,1
PersonX dislikes school,sells books from class,xEffect,1
PersonX dislikes school,rebellious,xReact,1
PersonX dislikes school,bored,xReact,1
PersonX dislikes school,frustrated,xReact,1
PersonX dislikes school,tired,xReact,1
PersonX dislikes school,to hurry and graduate,xWant,1
PersonX dislikes school,to skip class,xWant,1
PersonX dislikes school,to quit,xWant,1
PersonX dislikes school,to figure out a way so that they don't have to go anymore,xWant,1
PersonX barely ever invites everyone,be invited,oWant,1
PersonX barely ever invites everyone,receive an apology,oWant,1
PersonX barely ever invites everyone,rude,xAttr,1
PersonX barely ever invites everyone,boring,xAttr,1
PersonX barely ever invites everyone,cruel,xAttr,1
PersonX barely ever invites everyone,unsociable,xAttr,1
PersonX barely ever invites everyone,loses friend,xEffect,1
PersonX barely ever invites everyone,cries,xEffect,1
PersonX barely ever invites everyone,Scolded by colleagues,xEffect,1
PersonX barely ever invites everyone,Loses lots of friends,xEffect,1
PersonX barely ever invites everyone,to be around a small group,xIntent,1
PersonX barely ever invites everyone,to be around different people,xIntent,1
PersonX barely ever invites everyone,to make a list,xNeed,1
PersonX barely ever invites everyone,to call friends,xNeed,1
PersonX barely ever invites everyone,invite some people,xNeed,1
PersonX barely ever invites everyone,avoid inviting everyone,xNeed,1
PersonX barely ever invites everyone,forgetful,xReact,1
PersonX barely ever invites everyone,sad,xReact,1
PersonX barely ever invites everyone,exacting,xReact,1
PersonX barely ever invites everyone,selective,xReact,1
PersonX barely ever invites everyone,to have a party,xWant,1
PersonX barely ever invites everyone,to go eat,xWant,1
PersonX barely ever invites everyone,explain,xWant,1
PersonX barely ever invites everyone,invite everyone,xWant,1
PersonX undrapes herself across chest,they can breathe,oEffect,1
PersonX undrapes herself across chest,nude,xAttr,1
PersonX undrapes herself across chest,naked,xAttr,1
PersonX undrapes herself across chest,uninhibited,xAttr,1
PersonX undrapes herself across chest,distracted,xAttr,1
PersonX undrapes herself across chest,cooling,xAttr,1
PersonX undrapes herself across chest,gets arrested for exposure,xEffect,1
PersonX undrapes herself across chest,gets sent to jail,xEffect,1
PersonX undrapes herself across chest,to back off,xIntent,1
PersonX undrapes herself across chest,to go home,xIntent,1
PersonX undrapes herself across chest,to appear sexy,xIntent,1
PersonX undrapes herself across chest,to feel free,xIntent,1
PersonX undrapes herself across chest,to take off the shirt,xNeed,1
PersonX undrapes herself across chest,to close the curtains,xNeed,1
PersonX undrapes herself across chest,restless,xReact,1
PersonX undrapes herself across chest,bored,xReact,1
PersonX undrapes herself across chest,comfortable,xReact,1
PersonX undrapes herself across chest,sexy,xReact,1
PersonX undrapes herself across chest,to undress,xWant,1
PersonX undrapes herself across chest,to take a shower,xWant,1
PersonX undrapes herself across chest,to go to bed,xWant,1
PersonX hardly looks for PersonY,neglected,oReact,1
PersonX hardly looks for PersonY,ignored,oReact,1
PersonX hardly looks for PersonY,be found,oWant,1
PersonX hardly looks for PersonY,make contact with personX,oWant,1
PersonX hardly looks for PersonY,careless,xAttr,1
PersonX hardly looks for PersonY,absentminded,xAttr,1
PersonX hardly looks for PersonY,without worry,xAttr,1
PersonX hardly looks for PersonY,preoccupied,xAttr,1
PersonX hardly looks for PersonY,inattentive,xAttr,1
PersonX hardly looks for PersonY,behaves mean to others,xEffect,1
PersonX hardly looks for PersonY,remains unfocused,xEffect,1
PersonX hardly looks for PersonY,not find them,xIntent,1
PersonX hardly looks for PersonY,not talk to them,xIntent,1
PersonX hardly looks for PersonY,to avoid finding them,xIntent,1
PersonX hardly looks for PersonY,to work on something else,xIntent,1
PersonX hardly looks for PersonY,look for personY,xNeed,1
PersonX hardly looks for PersonY,avoid looking very much,xNeed,1
PersonX hardly looks for PersonY,lonely,xReact,1
PersonX hardly looks for PersonY,alone,xReact,1
PersonX hardly looks for PersonY,unsuccessful at finding them,xReact,1
PersonX hardly looks for PersonY,a lack of accomplishment,xReact,1
PersonX hardly looks for PersonY,look more,xWant,1
PersonX hardly looks for PersonY,avoid finding personY,xWant,1
PersonX hardly looks for PersonY,to mind their own business,xWant,1
PersonX hardly looks for PersonY,to end it,xWant,1
PersonX not at all looks PersonY straight in the eye,annoyed,oReact,1
PersonX not at all looks PersonY straight in the eye,worried,oReact,1
PersonX not at all looks PersonY straight in the eye,be looked in the eye,oWant,1
PersonX not at all looks PersonY straight in the eye,make personX more comfortable,oWant,1
PersonX not at all looks PersonY straight in the eye,shy,xAttr,1
PersonX not at all looks PersonY straight in the eye,scared,xAttr,1
PersonX not at all looks PersonY straight in the eye,intimidated,xAttr,1
PersonX not at all looks PersonY straight in the eye,worried,xAttr,1
PersonX not at all looks PersonY straight in the eye,moves head to side,xEffect,1
PersonX not at all looks PersonY straight in the eye,avoids eye contact,xEffect,1
PersonX not at all looks PersonY straight in the eye,to hide,xIntent,1
PersonX not at all looks PersonY straight in the eye,to avoid PersonY,xIntent,1
PersonX not at all looks PersonY straight in the eye,to have known person y,xNeed,1
PersonX not at all looks PersonY straight in the eye,to have done something shady to person y,xNeed,1
PersonX not at all looks PersonY straight in the eye,be near personY,xNeed,1
PersonX not at all looks PersonY straight in the eye,be embarrassed,xNeed,1
PersonX not at all looks PersonY straight in the eye,ashamed,xReact,1
PersonX not at all looks PersonY straight in the eye,shy,xReact,1
PersonX not at all looks PersonY straight in the eye,embarrassed,xReact,1
PersonX not at all looks PersonY straight in the eye,get caught by person y,xWant,1
PersonX not at all looks PersonY straight in the eye,keep stealing from person y,xWant,1
PersonX not at all looks PersonY straight in the eye,avoid person y in the future,xWant,1
PersonX not at all looks PersonY straight in the eye,be more confident,xWant,1
PersonX not at all looks PersonY straight in the eye,look personY in the eye,xWant,1
PersonX resists giving PersonY employment,personY has to look for work somewhere else,oEffect,1
PersonX resists giving PersonY employment,person why is mad at personX,oEffect,1
PersonX resists giving PersonY employment,disappointed,oReact,1
PersonX resists giving PersonY employment,like they aren't good enough,oReact,1
PersonX resists giving PersonY employment,irritated,oReact,1
PersonX resists giving PersonY employment,to beg for the job,oWant,1
PersonX resists giving PersonY employment,to reapply,oWant,1
PersonX resists giving PersonY employment,to get a job somewhere else,oWant,1
PersonX resists giving PersonY employment,resistant,xAttr,1
PersonX resists giving PersonY employment,unimpressed,xAttr,1
PersonX resists giving PersonY employment,conservative,xAttr,1
PersonX resists giving PersonY employment,sociopathic,xAttr,1
PersonX resists giving PersonY employment,angry,xAttr,1
PersonX resists giving PersonY employment,puts on a frown,xEffect,1
PersonX resists giving PersonY employment,feels inadequate,xEffect,1
PersonX resists giving PersonY employment,a better candidate,xIntent,1
PersonX resists giving PersonY employment,to get someone qualified,xIntent,1
PersonX resists giving PersonY employment,to avoid interacting with PersonY,xIntent,1
PersonX resists giving PersonY employment,to give the job to a better candidate,xIntent,1
PersonX resists giving PersonY employment,apply for the job,xNeed,1
PersonX resists giving PersonY employment,to talk to PersonY,xNeed,1
PersonX resists giving PersonY employment,to interview PersonY,xNeed,1
PersonX resists giving PersonY employment,cautious,xReact,1
PersonX resists giving PersonY employment,considered,xReact,1
PersonX resists giving PersonY employment,guilty for refusing PersonY,xReact,1
PersonX resists giving PersonY employment,relieved to have not hired PersonY,xReact,1
PersonX resists giving PersonY employment,find another job,xWant,1
PersonX resists giving PersonY employment,to hire someone else,xWant,1
PersonX resists giving PersonY employment,to let PersonY down,xWant,1
PersonX denies that they tell PersonY's parents,they get disappointed,oEffect,1
PersonX denies that they tell PersonY's parents,they get frustrated,oEffect,1
PersonX denies that they tell PersonY's parents,are uninformed,oEffect,1
PersonX denies that they tell PersonY's parents,are curious,oEffect,1
PersonX denies that they tell PersonY's parents,betrayed,oReact,1
PersonX denies that they tell PersonY's parents,lied to,oReact,1
PersonX denies that they tell PersonY's parents,secretive,xAttr,1
PersonX denies that they tell PersonY's parents,reliable,xAttr,1
PersonX denies that they tell PersonY's parents,dishonest,xAttr,1
PersonX denies that they tell PersonY's parents,fraudulent,xAttr,1
PersonX denies that they tell PersonY's parents,is not believed,xEffect,1
PersonX denies that they tell PersonY's parents,is shunned,xEffect,1
PersonX denies that they tell PersonY's parents,to keep out of trouble,xIntent,1
PersonX denies that they tell PersonY's parents,to not be seen as a snitch,xIntent,1
PersonX denies that they tell PersonY's parents,like a liar,xReact,1
PersonX denies that they tell PersonY's parents,like a rat,xReact,1
PersonX denies that they tell PersonY's parents,guilty,xReact,1
PersonX denies that they tell PersonY's parents,like a snitch,xReact,1
PersonX is rarely PersonY's boyfriend,sad,oReact,1
PersonX is rarely PersonY's boyfriend,upset,oReact,1
PersonX is rarely PersonY's boyfriend,used,oReact,1
PersonX is rarely PersonY's boyfriend,like they have low self esteem,oReact,1
PersonX is rarely PersonY's boyfriend,to go out with others,oWant,1
PersonX is rarely PersonY's boyfriend,to get to know PersonX better,oWant,1
PersonX is rarely PersonY's boyfriend,lonely,xAttr,1
PersonX is rarely PersonY's boyfriend,solitary,xAttr,1
PersonX is rarely PersonY's boyfriend,unreliable,xAttr,1
PersonX is rarely PersonY's boyfriend,thrill-seeking,xAttr,1
PersonX is rarely PersonY's boyfriend,remains unfocused,xEffect,1
PersonX is rarely PersonY's boyfriend,becomes concerned,xEffect,1
PersonX is rarely PersonY's boyfriend,to cheat on Y,xIntent,1
PersonX is rarely PersonY's boyfriend,to date other people,xIntent,1
PersonX is rarely PersonY's boyfriend,to only be friends with benefits,xIntent,1
PersonX is rarely PersonY's boyfriend,to keep their options open,xIntent,1
PersonX is rarely PersonY's boyfriend,to talk to PersonY,xNeed,1
PersonX is rarely PersonY's boyfriend,to go out rarely with PersonY,xNeed,1
PersonX is rarely PersonY's boyfriend,mischevious,xReact,1
PersonX is rarely PersonY's boyfriend,sneaky,xReact,1
PersonX is rarely PersonY's boyfriend,promiscuous,xReact,1
PersonX is rarely PersonY's boyfriend,uncommitted,xReact,1
PersonX is rarely PersonY's boyfriend,to go on more dates,xWant,1
PersonX is rarely PersonY's boyfriend,to find someone else to go out with,xWant,1
PersonX not by any means pushes PersonY's tongue,injured,oReact,1
PersonX not by any means pushes PersonY's tongue,embarassed,oReact,1
PersonX not by any means pushes PersonY's tongue,to scold person x,oWant,1
PersonX not by any means pushes PersonY's tongue,to establish boundaries,oWant,1
PersonX not by any means pushes PersonY's tongue,careful,xAttr,1
PersonX not by any means pushes PersonY's tongue,gentle,xAttr,1
PersonX not by any means pushes PersonY's tongue,respectful,xAttr,1
PersonX not by any means pushes PersonY's tongue,distant,xAttr,1
PersonX not by any means pushes PersonY's tongue,to hurt Y,xIntent,1
PersonX not by any means pushes PersonY's tongue,to avoid Y's tongue,xIntent,1
PersonX not by any means pushes PersonY's tongue,be in relationship with person y,xNeed,1
PersonX not by any means pushes PersonY's tongue,be hestitent about person y,xNeed,1
PersonX not by any means pushes PersonY's tongue,safe,xReact,1
PersonX not by any means pushes PersonY's tongue,clean,xReact,1
PersonX not by any means pushes PersonY's tongue,selfish,xReact,1
PersonX not by any means pushes PersonY's tongue,unkind,xReact,1
PersonX not by any means pushes PersonY's tongue,to be annoying,xWant,1
PersonX not by any means pushes PersonY's tongue,to stir up a fight,xWant,1
PersonX not by any means pushes PersonY's tongue,take things slow,xWant,1
PersonX not by any means pushes PersonY's tongue,break up with person y,xWant,1
PersonX on no condition throws a huge party,bored,xAttr,1
PersonX on no condition throws a huge party,unfriendly,xAttr,1
PersonX on no condition throws a huge party,Introverted,xAttr,1
PersonX on no condition throws a huge party,Worried,xAttr,1
PersonX on no condition throws a huge party,Depressed,xAttr,1
PersonX on no condition throws a huge party,thinks about party,xEffect,1
PersonX on no condition throws a huge party,sighs in relief,xEffect,1
PersonX on no condition throws a huge party,to get a plan,xIntent,1
PersonX on no condition throws a huge party,happy,xReact,1
PersonX on no condition throws a huge party,satisfied,xReact,1
PersonX on no condition throws a huge party,to get a plan,xReact,1
PersonX on no condition throws a huge party,go to someone else's party,xWant,1
PersonX on no condition throws a huge party,find some where to rent to hold a party,xWant,1
PersonX on no condition throws a huge party,a small gathering,xWant,1
PersonX on no condition throws a huge party,to avoid disturbing the neighbors,xWant,1
PersonX under no circumstances raises an eyebrow at PersonY,empowered,oReact,1
PersonX under no circumstances raises an eyebrow at PersonY,strong,oReact,1
PersonX under no circumstances raises an eyebrow at PersonY,calm,oReact,1
PersonX under no circumstances raises an eyebrow at PersonY,unoffended,oReact,1
PersonX under no circumstances raises an eyebrow at PersonY,lenient,xAttr,1
PersonX under no circumstances raises an eyebrow at PersonY,less strict,xAttr,1
PersonX under no circumstances raises an eyebrow at PersonY,stone-faced,xAttr,1
PersonX under no circumstances raises an eyebrow at PersonY,idle,xAttr,1
PersonX under no circumstances raises an eyebrow at PersonY,to remain undercover,xIntent,1
PersonX under no circumstances raises an eyebrow at PersonY,to avoid conflict,xIntent,1
PersonX under no circumstances raises an eyebrow at PersonY,to avoid offending PersonY,xIntent,1
PersonX under no circumstances raises an eyebrow at PersonY,to behave professionally,xIntent,1
PersonX under no circumstances raises an eyebrow at PersonY,reserved,xReact,1
PersonX under no circumstances raises an eyebrow at PersonY,wary,xReact,1
PersonX under no circumstances raises an eyebrow at PersonY,stoic,xReact,1
PersonX under no circumstances raises an eyebrow at PersonY,in control,xReact,1
PersonX under no circumstances raises an eyebrow at PersonY,not show emotion,xWant,1
PersonX under no circumstances raises an eyebrow at PersonY,remain stone faced,xWant,1
PersonX is unkind to PersonX,mean,xAttr,1
PersonX is unkind to PersonX,agressive,xAttr,1
PersonX is unkind to PersonX,self-deprecating,xAttr,1
PersonX is unkind to PersonX,self-disparaging,xAttr,1
PersonX is unkind to PersonX,loses self esteem,xEffect,1
PersonX is unkind to PersonX,gets called crazy,xEffect,1
PersonX is unkind to PersonX,thinks he should be nice to himself,xEffect,1
PersonX is unkind to PersonX,stresses because he is depressed,xEffect,1
PersonX is unkind to PersonX,to have very high standards,xIntent,1
PersonX is unkind to PersonX,to do better in the future,xIntent,1
PersonX is unkind to PersonX,sad,xReact,1
PersonX is unkind to PersonX,afraid,xReact,1
PersonX is unkind to PersonX,motivated,xReact,1
PersonX is unkind to PersonX,an apology,xWant,1
PersonX is unkind to PersonX,to feel better,xWant,1
PersonX is unkind to PersonX,to harm themself,xWant,1
PersonX is unkind to PersonX,to have bad thoughts,xWant,1
PersonX has trouble with doing PersonY's hair,gets a bad hairstyle,oEffect,1
PersonX has trouble with doing PersonY's hair,cries uncontrollably,oEffect,1
PersonX has trouble with doing PersonY's hair,upset,oReact,1
PersonX has trouble with doing PersonY's hair,unsatisfied,oReact,1
PersonX has trouble with doing PersonY's hair,their hair to come out okay,oWant,1
PersonX has trouble with doing PersonY's hair,to be finished with the work on the hair,oWant,1
PersonX has trouble with doing PersonY's hair,to get her hair fixed,oWant,1
PersonX has trouble with doing PersonY's hair,to get a haircut,oWant,1
PersonX has trouble with doing PersonY's hair,unskilled,xAttr,1
PersonX has trouble with doing PersonY's hair,unknowing,xAttr,1
PersonX has trouble with doing PersonY's hair,unable,xAttr,1
PersonX has trouble with doing PersonY's hair,unwilling,xAttr,1
PersonX has trouble with doing PersonY's hair,gets complained to,xEffect,1
PersonX has trouble with doing PersonY's hair,gets scolded,xEffect,1
PersonX has trouble with doing PersonY's hair,asks for help,xEffect,1
PersonX has trouble with doing PersonY's hair,gets a brush,xEffect,1
PersonX has trouble with doing PersonY's hair,to be working on person y's hair,xNeed,1
PersonX has trouble with doing PersonY's hair,to have permission to work on per y's hair,xNeed,1
PersonX has trouble with doing PersonY's hair,to brush PersonY's hair,xNeed,1
PersonX has trouble with doing PersonY's hair,to be close to PersonY,xNeed,1
PersonX has trouble with doing PersonY's hair,incompetent,xReact,1
PersonX has trouble with doing PersonY's hair,frustrated,xReact,1
PersonX has trouble with doing PersonY's hair,tired,xReact,1
PersonX has trouble with doing PersonY's hair,sad,xReact,1
PersonX has trouble with doing PersonY's hair,to finish person y's hair,xWant,1
PersonX has trouble with doing PersonY's hair,to get paid for finishing person y's hair,xWant,1
PersonX has trouble with doing PersonY's hair,to make a braid,xWant,1
PersonX has trouble with doing PersonY's hair,to make a nice updo,xWant,1
PersonX has trouble with ringing PersonY's bell,gets made fun of,oEffect,1
PersonX has trouble with ringing PersonY's bell,gets criticized,oEffect,1
PersonX has trouble with ringing PersonY's bell,person X to succeed,oWant,1
PersonX has trouble with ringing PersonY's bell,to purchase a more user-friendly bell,oWant,1
PersonX has trouble with ringing PersonY's bell,to fix their bell,oWant,1
PersonX has trouble with ringing PersonY's bell,to help personx,oWant,1
PersonX has trouble with ringing PersonY's bell,to laugh at personx,oWant,1
PersonX has trouble with ringing PersonY's bell,frustrated,xAttr,1
PersonX has trouble with ringing PersonY's bell,annoyed,xAttr,1
PersonX has trouble with ringing PersonY's bell,inadequate,xAttr,1
PersonX has trouble with ringing PersonY's bell,small,xAttr,1
PersonX has trouble with ringing PersonY's bell,feels inadequate,xEffect,1
PersonX has trouble with ringing PersonY's bell,feels like a failure,xEffect,1
PersonX has trouble with ringing PersonY's bell,gets pushed,xEffect,1
PersonX has trouble with ringing PersonY's bell,gets teased,xEffect,1
PersonX has trouble with ringing PersonY's bell,to grab person Y's bell,xNeed,1
PersonX has trouble with ringing PersonY's bell,kill the resonance of the bell by clasping too tightly,xNeed,1
PersonX has trouble with ringing PersonY's bell,to struggle with understanding basic acoustic principles,xNeed,1
PersonX has trouble with ringing PersonY's bell,to try to ring persony's bell,xNeed,1
PersonX has trouble with ringing PersonY's bell,to go to persony's house,xNeed,1
PersonX has trouble with ringing PersonY's bell,frustrated,xReact,1
PersonX has trouble with ringing PersonY's bell,annoyed,xReact,1
PersonX has trouble with ringing PersonY's bell,confused,xReact,1
PersonX has trouble with ringing PersonY's bell,irritated,xReact,1
PersonX has trouble with ringing PersonY's bell,to disappear,xWant,1
PersonX has trouble with ringing PersonY's bell,to consult others for assistance,xWant,1
PersonX has trouble with ringing PersonY's bell,invest in a book about ringing bells,xWant,1
PersonX has trouble with ringing PersonY's bell,to learn how to ring persony's bell,xWant,1
PersonX has trouble with ringing PersonY's bell,to tell persony to put an easier bell,xWant,1
PersonX stops enjoying the music,lacking,xAttr,1
PersonX stops enjoying the music,disgusted,xAttr,1
PersonX stops enjoying the music,depressed,xAttr,1
PersonX stops enjoying the music,suicidal,xAttr,1
PersonX stops enjoying the music,turn music on,xNeed,1
PersonX stops enjoying the music,hear some music,xNeed,1
PersonX stops enjoying the music,to turn on music,xNeed,1
PersonX stops enjoying the music,to repeat playing music,xNeed,1
PersonX stops enjoying the music,sad,xReact,1
PersonX stops enjoying the music,disappointed,xReact,1
PersonX stops enjoying the music,bored of the song,xReact,1
PersonX stops enjoying the music,tired of hearing it,xReact,1
PersonX stops enjoying the music,to turn the music off,xWant,1
PersonX stops enjoying the music,to change the song,xWant,1
PersonX stops enjoying the music,to turn off the music,xWant,1
PersonX stops enjoying the music,to turn on different kind of music,xWant,1
PersonX has problem with seeing a concert,blind,xAttr,1
PersonX has problem with seeing a concert,weak,xAttr,1
PersonX has problem with seeing a concert,annoying,xAttr,1
PersonX has problem with seeing a concert,boring,xAttr,1
PersonX has problem with seeing a concert,goes to a doctor,xEffect,1
PersonX has problem with seeing a concert,gets new glasses,xEffect,1
PersonX has problem with seeing a concert,stymied,xReact,1
