p,q,r,output
PersonX stops providing PersonY education,ask PersonX who they are choosing instead of them,xNeed,0
PersonX stops providing PersonY education,Don't ask PersonX who they are choosing instead of them,xNeed,0
PersonX doesn't stop providing PersonY education,Don't ask PersonX who they are choosing instead of them,xNeed,0
PersonX resists serving the food,injured,xNeed,0
PersonX resists serving the food,not Injure,xNeed,0
PersonX doesn't resist serving the food,not Injure,xNeed,0
PersonX avoids releasing PersonY's hand,concerned,xAttr,0
PersonX avoids releasing PersonY's hand,not Concern,xAttr,0
PersonX doesn't avoid releasing PersonY's hand,not Concern,xAttr,0
PersonX opposes winning PersonY over,stingy,xAttr,0
PersonX opposes winning PersonY over,Don't stingy,xAttr,0
PersonX doesn't oppose winning PersonY over,Don't stingy,xAttr,0
PersonX not by any means visits PersonY's sister,to pocket more money themselves,xReact,0
PersonX not by any means visits PersonY's sister,don't pocket more money themselves,xReact,0
PersonX not by any means visits PersonY's sister,don't pocket more money themselves,xReact,0
PersonX ceases increasing PersonY's income,unskilled,xIntent,0
PersonX ceases increasing PersonY's income,not unskilled,xIntent,0
PersonX doesn't cease increasing PersonY's income,not unskilled,xIntent,0
PersonX resists reprimanding PersonY,sad,xIntent,0
PersonX resists reprimanding PersonY,not sad,xIntent,0
PersonX doesn't resist reprimanding PersonY,not sad,xIntent,0
PersonX fails high school,relieved,xAttr,0
PersonX fails high school,Didn't relieve,xAttr,0
PersonX doesn't fail high school,Didn't relieve,xAttr,0
PersonX resists visiting PersonY's parents,gets blacklisted,oReact,0
PersonX resists visiting PersonY's parents,Gets blacklist,oReact,0
PersonX doesn't resist visiting PersonY's parents,Gets blacklist,oReact,0
PersonX is about to get unmarried,appreciative,xNeed,0
PersonX is about to get unmarried,not appreciative,xNeed,0
PersonX isn't about to get unmarried,not appreciative,xNeed,0
PersonX no longer ensures PersonY's survival,watchful,xEffect,0
PersonX no longer ensures PersonY's survival,Don't watchful,xEffect,0
PersonX no longer doesn't ensure PersonY's survival,Don't watchful,xEffect,0
PersonX seldomly finds it for PersonY,unhelpful,xEffect,0
PersonX seldomly finds it for PersonY,not unhelpful,xEffect,0
PersonX seldomly doesn't find it for PersonY,not unhelpful,xEffect,0
PersonX disapproves trying to talk to PersonY,detached,xIntent,0
PersonX disapproves trying to talk to PersonY,not Detach,xIntent,0
PersonX doesn't disapprove trying to talk to PersonY,not Detach,xIntent,0
PersonX is by no means pregnant with twins,depressed,xReact,0
PersonX is by no means pregnant with twins,not depressed,xReact,0
PersonX isn't by no means pregnant with twins,not depressed,xReact,0
PersonX opposes buying the shirt,holds out hand,xEffect,0
PersonX opposes buying the shirt,Doesn't hold out hand,xEffect,0
PersonX doesn't oppose buying the shirt,Doesn't hold out hand,xEffect,0
PersonX refuses to receive treatment,satisfied,xWant,0
PersonX refuses to receive treatment,not satisfied,xWant,0
PersonX doesn't refuse to receive treatment,not satisfied,xWant,0
PersonX rarely races PersonX's friend,to be invisible,xAttr,0
PersonX rarely races PersonX's friend,don't be invisible,xAttr,0
PersonX rarely doesn't race PersonX's friend,don't be invisible,xAttr,0
PersonX not at all swirls around PersonY,bored,xWant,0
PersonX not at all swirls around PersonY,not bored,xWant,0
PersonX not at all swirls around PersonY,not bored,xWant,0
PersonX refuses to touch PersonY.,learns humility,xEffect,0
PersonX refuses to touch PersonY.,Doesn't learn humility,xEffect,0
PersonX doesn't refuse to touch PersonY.,Doesn't learn humility,xEffect,0
PersonX is under no circumstances cleaning PersonY's apartment,to take some things from PersonY's garage,xWant,0
PersonX is under no circumstances cleaning PersonY's apartment,don't take some things from PersonY's garage,xWant,0
PersonX isn't under no circumstances cleaning PersonY's apartment,don't take some things from PersonY's garage,xWant,0
PersonX prevents themselves from carrying out PersonX's purpose,Stubborn,xAttr,0
PersonX prevents themselves from carrying out PersonX's purpose,not Stubborn,xAttr,0
PersonX doesn't prevent themselves from carrying out PersonX's purpose,not Stubborn,xAttr,0
PersonX not by any means sees PersonY's favorite band in concert,alone,xWant,0
PersonX not by any means sees PersonY's favorite band in concert,not alone,xWant,0
PersonX not by any means doesn't see PersonY's favorite band in concert,not alone,xWant,0
PersonX is under no circumstances a really nice guy,alone,xEffect,0
PersonX is under no circumstances a really nice guy,not alone,xEffect,0
PersonX isn't under no circumstances a really nice guy,not alone,xEffect,0
PersonX no longer cups PersonY's face,motiveless,xNeed,0
PersonX no longer cups PersonY's face,not motiveless,xNeed,0
PersonX no longer doesn't cup PersonY's face,not motiveless,xNeed,0
PersonX gives PersonY no tips,happy,xWant,0
PersonX gives PersonY no tips,not happy,xWant,0
PersonX doesn't give PersonY no tips,not happy,xWant,0
PersonX on no condition pats PersonY's shoulder,to settle it between them,oWant,0
PersonX on no condition pats PersonY's shoulder,don't settle it between them,oWant,0
Personx on no condition pats PersonY's shoulder,don't settle it between them,oWant,0
PersonX refuses to cook breakfast for PersonY's family.,ignore the person who needs help,xWant,0
PersonX refuses to cook breakfast for PersonY's family.,Don't ignore the person who needs help,xWant,0
PersonX doesn't refuse to cook breakfast for PersonY's family.,Don't ignore the person who needs help,xWant,0
PersonX refuses to answer PersonY's inquiry.,furrows brow,xIntent,0
PersonX refuses to answer PersonY's inquiry.,Doesn't furrow brow,xIntent,0
PersonX doesn't refuse to answer PersonY's inquiry.,Doesn't furrow brow,xIntent,0
PersonX uncovers PersonY's face,becomes depressed,oEffect,0
PersonX uncovers PersonY's face,Doesn't become depressed,oEffect,0
PersonX doesn't uncover PersonY's face,Doesn't become depressed,oEffect,0
PersonX unclips PersonY's wings,in control,xAttr,0
PersonX unclips PersonY's wings,not in control,xAttr,0
PersonX unclips PersonY's wings,not in control,xAttr,0
PersonX disapproves forgiving PersonY,Nervous,xWant,0
PersonX disapproves forgiving PersonY,not Nervous,xWant,0
PersonX doesn't disapprove forgiving PersonY,not Nervous,xWant,0
PersonX under no circumstances takes PersonY's shot,let down,xReact,0
PersonX under no circumstances takes PersonY's shot,Don't let down,xReact,0
PersonX under no circumstances doesn't take PersonY's shot,Don't let down,xReact,0
PersonX barely settles PersonX's affairs,also shy,xNeed,0
PersonX barely settles PersonX's affairs,Also don't shy,xNeed,0
PersonX barely doesn't settle PersonX's affairs,Also don't shy,xNeed,0
PersonX avoids PersonX's friends,gets hand held high by ref,xReact,0
PersonX avoids PersonX's friends,Doesn't get hand held high by ref,xReact,0
PersonX doesn't avoid PersonX's friends,Doesn't get hand held high by ref,xReact,0
PersonX resists becoming a police officer,guilty,xIntent,0
PersonX resists becoming a police officer,not guilty,xIntent,0
PersonX doesn't resist becoming a police officer,not guilty,xIntent,0
PersonX hardly gives PersonY details,frustrated,xReact,0
PersonX hardly gives PersonY details,not Frustrate,xReact,0
PersonX hardly doesn't give PersonY details,not Frustrate,xReact,0
PersonX gets few friends together,hungry,oEffect,0
PersonX gets few friends together,not hungry,oEffect,0
PersonX doesn't get few friends together,not hungry,oEffect,0
PersonX feels unlike an adult,to do nothing,xReact,0
PersonX feels unlike an adult,don't do nothing,xReact,0
PersonX doesn't feel unlike an adult,don't do nothing,xReact,0
PersonX fails to take any money,Depressed,xReact,0
PersonX fails to take any money,not Depressed,xReact,0
PersonX doesn't fail to take any money,not Depressed,xReact,0
PersonX is rarely PersonY's boyfriend,independent,xAttr,0
PersonX is rarely PersonY's boyfriend,not independent,xAttr,0
PersonX isn't rarely PersonY's boyfriend,not independent,xAttr,0
PersonX feels uninspired,becomes more determined,xEffect,0
PersonX feels uninspired,Doesn't become more determined,xEffect,0
PersonX doesn't feel uninspired,Doesn't become more determined,xEffect,0
PersonX no longer visits PersonY's uncle,relaxed,xAttr,0
PersonX no longer visits PersonY's uncle,Didn't relax,xAttr,0
PersonX no longer doesn't visit PersonY's uncle,Didn't relax,xAttr,0
PersonX avoids seizing PersonY's hand,to get out the door quick,xIntent,0
PersonX avoids seizing PersonY's hand,don't get out the door quick,xIntent,0
PersonX doesn't avoid seizing PersonY's hand,don't get out the door quick,xIntent,0
PersonX disowns PersonY's cousin,to avoid y,oWant,0
PersonX disowns PersonY's cousin,don't avoid y,oWant,0
PersonX doesn't disown PersonY's cousin,don't avoid y,oWant,0
PersonX gives PersonY little time,independent,oWant,0
PersonX gives PersonY little time,not independent,oWant,0
PersonX doesn't give PersonY little time,not independent,oWant,0
PersonX no longer decides to go on vacation,Obstinate,xReact,0
PersonX no longer decides to go on vacation,Don't obstinate,xReact,0
PersonX no longer doesn't decide to go on vacation,Don't obstinate,xReact,0
PersonX barely calls PersonY later,independent,oReact,0
PersonX barely calls PersonY later,not independent,oReact,0
PersonX barely doesn't call PersonY later,not independent,oReact,0
PersonX rarely blesses PersonY soul,join a club,xAttr,0
PersonX rarely blesses PersonY soul,Don't join a club,xAttr,0
PersonX rarely doesn't bless PersonY soul,Don't join a club,xAttr,0
PersonX no longer ties PersonY's shoes,to improve their life,xWant,0
PersonX no longer ties PersonY's shoes,don't improve their life,xWant,0
PersonX no longer doesn't tie PersonY's shoes,don't improve their life,xWant,0
PersonX avoids moving back home,to be safe,xIntent,0
PersonX avoids moving back home,don't be safe,xIntent,0
PersonX doesn't avoid moving back home,don't be safe,xIntent,0
PersonX not by any means kills PersonY's husband,has free time,xNeed,0
PersonX not by any means kills PersonY's husband,Doesn't have free time,xNeed,0
PersonX not by any means doesn't kill PersonY's husband,Doesn't have free time,xNeed,0
PersonX refuses PersonY's help.,to give in,oWant,0
PersonX refuses PersonY's help.,don't give in,oWant,0
PersonX doesn't refuse PersonY's help.,don't give in,oWant,0
PersonX disagrees to PersonY agreement,they fall off a sled,xNeed,0
PersonX disagrees to PersonY agreement,They don't fall off a sled,xNeed,0
PersonX doesn't disagree to PersonY agreement,They don't fall off a sled,xNeed,0
PersonX is not at all laughing at PersonY,to use withholding food as a tactic,xIntent,0
PersonX is not at all laughing at PersonY,don't use withholding food as a tactic,xIntent,0
PersonX is at all laughing at PersonY,don't use withholding food as a tactic,xIntent,0
PersonX hardly ever owns PersonX's own business,betrayed,xWant,0
PersonX hardly ever owns PersonX's own business,not Betray,xWant,0
PersonX hardly ever doesn't own PersonX's own business,not Betray,xWant,0
PersonX ceases becoming very depressed,to be asked a question by Y,xIntent,0
PersonX ceases becoming very depressed,To be ask a question by Y,xIntent,0
PersonX doesn't cease becoming very depressed,To be ask a question by Y,xIntent,0
PersonX under no circumstances calls animal control,retake tests,xWant,0
PersonX under no circumstances calls animal control,Don't retake tests,xWant,0
PersonX under no circumstances doesn't call animal control,Don't retake tests,xWant,0
PersonX refuses to speak to PersonY.,be informed,xAttr,0
PersonX refuses to speak to PersonY.,Be inform,xAttr,0
PersonX doesn't refuse to speak to PersonY.,Be inform,xAttr,0
PersonX keeps unquiet,to be sad towards personx,xNeed,0
PersonX keeps unquiet,don't be sad towards personx,xNeed,0
PersonX doesn't keep unquiet,don't be sad towards personx,xNeed,0
PersonX disestablishes PersonX's authority,are puzzled,xNeed,0
PersonX disestablishes PersonX's authority,Aren't puzzled,xNeed,0
PersonX disestablishes PersonX's authority,Aren't puzzled,xNeed,0
PersonX refuses to become a police officer,to take a sign down,xWant,0
PersonX refuses to become a police officer,don't take a sign down,xWant,0
PersonX doesn't refuse to become a police officer,don't take a sign down,xWant,0
PersonX avoids having the last laugh,Has no clients,xReact,0
PersonX avoids having the last laugh,Doesn't have no clients,xReact,0
PersonX doesn't avoid having the last laugh,Doesn't have no clients,xReact,0
PersonX prevents themselves from spending a week with PersonY,thankful,oReact,0
PersonX prevents themselves from spending a week with PersonY,not thankful,oReact,0
PersonX doesn't prevent themselves from spending a week with PersonY,not thankful,oReact,0
PersonX rarely lets PersonY's stay,stops being friends with person y,xAttr,0
PersonX rarely lets PersonY's stay,Doesn't stop being friends with person y,xAttr,0
PersonX rarely doesn't let PersonY's stay,Doesn't stop being friends with person y,xAttr,0
PersonX has trouble with bleaching PersonY's hair,is not interested in PersonX,xWant,0
PersonX has trouble with bleaching PersonY's hair,Is interested in PersonX,xWant,0
PersonX doesn't have trouble with bleaching PersonY's hair,Is interested in PersonX,xWant,0
PersonX barely buys a new television,nervous that they will get punished for refusing,xAttr,0
PersonX barely buys a new television,Nervous that they won't get punished for refusing,xAttr,0
PersonX barely doesn't buy a new television,Nervous that they won't get punished for refusing,xAttr,0
PersonX disapproves releasing PersonY,watches comedy,xAttr,0
PersonX disapproves releasing PersonY,Doesn't watch comedy,xAttr,0
PersonX doesn't disapprove releasing PersonY,Doesn't watch comedy,xAttr,0
PersonX avoids all contact with PersonY.,to protect themself,xNeed,0
PersonX avoids all contact with PersonY.,don't protect themself,xNeed,0
PersonX doesn't avoid all contact with PersonY.,don't protect themself,xNeed,0
PersonX barely decides to retire,nervous,xReact,0
PersonX barely decides to retire,not nervous,xReact,0
PersonX barely doesn't decide to retire,not nervous,xReact,0
PersonX on no condition plays ping pong,get a gift,xNeed,0
PersonX on no condition plays ping pong,Don't get a gift,xNeed,0
PersonX on no condition doesn't play ping pong,Don't get a gift,xNeed,0
PersonX rarely plays with PersonY's friends,find out what happened,xWant,0
PersonX rarely plays with PersonY's friends,Don't find out what happened,xWant,0
PersonX rarely doesn't play with PersonY's friends,Don't find out what happened,xWant,0
PersonX has problem with seeing what was wrong with PersonY,strong,xWant,0
PersonX has problem with seeing what was wrong with PersonY,not strong,xWant,0
PersonX doesn't have problem with seeing what was wrong with PersonY,not strong,xWant,0
PersonX seldomly paints the room,cries,xNeed,0
PersonX seldomly paints the room,Doesn't cry,xNeed,0
PersonX seldomly doesn't paint the room,Doesn't cry,xNeed,0
PersonX opposes bringing PersonY's lunch,to be invisible,oEffect,0
PersonX opposes bringing PersonY's lunch,don't be invisible,oEffect,0
PersonX doesn't oppose bringing PersonY's lunch,don't be invisible,oEffect,0
PersonX no longer builds PersonY's house,to get a divorce,xIntent,0
PersonX no longer builds PersonY's house,don't get a divorce,xIntent,0
PersonX no longer doesn't build PersonY's house,don't get a divorce,xIntent,0
PersonX rarely races PersonX's friend,gets to relax,xIntent,0
PersonX rarely races PersonX's friend,Doesn't get to relax,xIntent,0
PersonX rarely doesn't race PersonX's friend,Doesn't get to relax,xIntent,0
PersonX lacks a fun night,unlucky,xNeed,0
PersonX lacks a fun night,not unlucky,xNeed,0
PersonX doesn't lack a fun night,not unlucky,xNeed,0
PersonX dissuades PersonY from making,not get paid for two months,xReact,0
PersonX dissuades PersonY from making,Not get pay for two months,xReact,0
PersonX doesn't dissuade PersonY from making,Not get pay for two months,xReact,0
PersonX is deprived of a baby boy,safe,xReact,0
PersonX is deprived of a baby boy,not safe,xReact,0
PersonX isn't deprived of a baby boy,not safe,xReact,0
PersonX under no circumstances finds my dog,joyous,xAttr,0
PersonX under no circumstances finds my dog,not joyous,xAttr,0
PersonX under no circumstances doesn't find my dog,not joyous,xAttr,0
PersonX under no circumstances plays professional basketball,content,xReact,0
PersonX under no circumstances plays professional basketball,not content,xReact,0
PersonX under no circumstances doesn't play professional basketball,not content,xReact,0
PersonX stops publishing PersonY's book,afraid,xReact,0
PersonX stops publishing PersonY's book,not afraid,xReact,0
PersonX doesn't stop publishing PersonY's book,not afraid,xReact,0
PersonX rarely takes PersonY's daughter,to have it for a little bit,xIntent,0
PersonX rarely takes PersonY's daughter,don't have it for a little bit,xIntent,0
PersonX rarely doesn't take PersonY's daughter,don't have it for a little bit,xIntent,0
PersonX forbids themselves from going to a friend's house,to get a new boat,xReact,0
PersonX forbids themselves from going to a friend's house,don't get a new boat,xReact,0
PersonX doesn't forbid themselves from going to a friend's house,don't get a new boat,xReact,0
PersonX hardly ever rewards PersonY,to avoid seeming partial,xWant,0
PersonX hardly ever rewards PersonY,don't avoid seeming partial,xWant,0
PersonX hardly ever doesn't reward PersonY,don't avoid seeming partial,xWant,0
PersonX not at all supports PersonY's family,kind,xIntent,0
PersonX not at all supports PersonY's family,not kind,xIntent,0
PersonX not at all doesn't support PersonY's family,not kind,xIntent,0
PersonX buys little stock,lazy,xWant,0
PersonX buys little stock,not lazy,xWant,0
PersonX doesn't buy little stock,not lazy,xWant,0
PersonX in no way lifts PersonY's hand,to hide their feelings,oWant,0
PersonX in no way lifts PersonY's hand,don't hide their feelings,oWant,0
PersonX in no way doesn't lift PersonY's hand,don't hide their feelings,oWant,0
PersonX refuses to let PersonX's play,lonely,xEffect,0
PersonX refuses to let PersonX's play,not lonely,xEffect,0
PersonX doesn't refuse to let PersonX's play,not lonely,xEffect,0
PersonX has trouble with getting my money back,powerful,oReact,0
PersonX has trouble with getting my money back,not powerful,oReact,0
PersonX doesn't have trouble with getting my money back,not powerful,oReact,0
PersonX resists hitting someone,carefree and unconcerned,xReact,0
PersonX resists hitting someone,not carefree and unconcerned,xReact,0
PersonX doesn't resist hitting someone,not carefree and unconcerned,xReact,0
PersonX feels unafraid,to formulate the questions,xIntent,0
PersonX feels unafraid,don't formulate the questions,xIntent,0
PersonX doesn't feel unafraid,don't formulate the questions,xIntent,0
PersonX opposes dropping PersonY's cell phone,us left standing alone,xNeed,0
PersonX opposes dropping PersonY's cell phone,Us didn't leave standing alone,xNeed,0
PersonX doesn't oppose dropping PersonY's cell phone,Us didn't leave standing alone,xNeed,0
PersonX keeps unquiet,to pay their own way,xIntent,0
PersonX keeps unquiet,don't pay their own way,xIntent,0
PersonX doesn't keep unquiet,don't pay their own way,xIntent,0
PersonX resists giving PersonY another chance,ask someone out,xAttr,0
PersonX resists giving PersonY another chance,Don't ask someone out,xAttr,0
PersonX doesn't resist giving PersonY another chance,Don't ask someone out,xAttr,0
PersonX gets unhealthy,yell at person x,xEffect,0
PersonX gets unhealthy,Don't yell at person x,xEffect,0
PersonX doesn't get unhealthy,Don't yell at person x,xEffect,0
PersonX hardly ever calls customer service,disappointed,xEffect,0
PersonX hardly ever calls customer service,Didn't disappoint,xEffect,0
PersonX hardly ever doesn't call customer service,Didn't disappoint,xEffect,0
PersonX never gives PersonY another chance,stuck,xIntent,0
PersonX never gives PersonY another chance,Don't stick,xIntent,0
PersonX never doesn't give PersonY another chance,Don't stick,xIntent,0
PersonX refuses to drive down the street,lax,xAttr,0
PersonX refuses to drive down the street,Don't lax,xAttr,0
PersonX doesn't refuse to drive down the street,Don't lax,xAttr,0
PersonX under no circumstances calls animal control,distant,xAttr,0
PersonX under no circumstances calls animal control,not distant,xAttr,0
PersonX under no circumstances doesn't call animal control,not distant,xAttr,0
PersonX no longer holds PersonX's baby,suspicious,oWant,0
PersonX no longer holds PersonX's baby,not suspicious,oWant,0
PersonX no longer doesn't hold PersonX's baby,not suspicious,oWant,0
PersonX resists washing PersonY's feet,content,xIntent,0
PersonX resists washing PersonY's feet,not content,xIntent,0
PersonX doesn't resist washing PersonY's feet,not content,xIntent,0
PersonX is deprived of a baby boy,to do their own work,xAttr,0
PersonX is deprived of a baby boy,don't do their own work,xAttr,0
PersonX isn't deprived of a baby boy,don't do their own work,xAttr,0
PersonX persuades PersonY to stop,be around someone else,xAttr,0
PersonX persuades PersonY to stop,Don't be around someone else,xAttr,0
PersonX doesn't persuade PersonY to stop,Don't be around someone else,xAttr,0
PersonX starts exercising less,unsociable,xAttr,0
PersonX starts exercising less,not unsociable,xAttr,0
PersonX doesn't start exercising less,not unsociable,xAttr,0
PersonX helps few people,To save money,xWant,0
PersonX helps few people,don't save money,xWant,0
PersonX doesn't help few people,don't save money,xWant,0
PersonX avoids asking PersonY for a date,uncoordinated,xEffect,0
PersonX avoids asking PersonY for a date,Didn't uncoordinate,xEffect,0
PersonX doesn't avoid asking PersonY for a date,Didn't uncoordinate,xEffect,0
PersonX hardly ever bribes PersonY with candy,they are hugged,xAttr,0
PersonX hardly ever bribes PersonY with candy,They aren't hugged,xAttr,0
PersonX hardly ever bribes PersonY with candy,They aren't hugged,xAttr,0
PersonX resists giving PersonY employment,be found,oReact,0
PersonX resists giving PersonY employment,Be find,oReact,0
PersonX doesn't resist giving PersonY employment,Be find,oReact,0
PersonX disagrees to try it,a moment of silence,xEffect,0
PersonX disagrees to try it,not a moment of silence,xEffect,0
PersonX doesn't disagree to try it,not a moment of silence,xEffect,0
PersonX fails to take first place,dominating,xWant,0
PersonX fails to take first place,not Dominate,xWant,0
PersonX doesn't fail to take first place,not Dominate,xWant,0
PersonX is barely on vacation at the beach,to make them suffer,xNeed,0
PersonX is barely on vacation at the beach,don't make them suffer,xNeed,0
PersonX isn't barely on vacation at the beach,don't make them suffer,xNeed,0
PersonX barely does something nice for PersonY,unfriendly,xReact,0
PersonX barely does something nice for PersonY,not unfriendly,xReact,0
PersonX barely doesn't do something nice for PersonY,not unfriendly,xReact,0
PersonX avoids a fight with PersonY,unhappy,xWant,0
PersonX avoids a fight with PersonY,not unhappy,xWant,0
PersonX doesn't avoid a fight with PersonY,not unhappy,xWant,0
PersonX has problem with doing something special for PersonY,PersonY enjoys a healthy finger,xAttr,0
PersonX has problem with doing something special for PersonY,PersonY doesn't enjoy a healthy finger,xAttr,0
PersonX doesn't have problem with doing something special for PersonY,PersonY doesn't enjoy a healthy finger,xAttr,0
PersonX cries unlike a baby,hurt,xReact,0
PersonX cries unlike a baby,Don't hurt,xReact,0
PersonX doesn't cry unlike a baby,Don't hurt,xReact,0
PersonX under no circumstances rubs PersonY's hands,to calm down PersonX,xIntent,0
PersonX under no circumstances rubs PersonY's hands,don't calm down PersonX,xIntent,0
PersonX under no circumstances doesn't rub PersonY's hands,don't calm down PersonX,xIntent,0
PersonX no longer writes PersonX's history,is helped,xEffect,0
PersonX no longer writes PersonX's history,Isn't helped,xEffect,0
PersonX no longer doesn't write PersonX's history,Isn't helped,xEffect,0
PersonX is in no way camping with PersonX's friends,rude,xReact,0
PersonX is in no way camping with PersonX's friends,not rude,xReact,0
PersonX isn't in no way camping with PersonX's friends,not rude,xReact,0
PersonX spends some time in the absence of PersonY,to know person y,xReact,0
PersonX spends some time in the absence of PersonY,don't know person y,xReact,0
PersonX doesn't spend some time in the absence of PersonY,don't know person y,xReact,0
PersonX discontinues turning PersonY's head,to stay away from person y,xReact,0
PersonX discontinues turning PersonY's head,don't stay away from person y,xReact,0
PersonX doesn't discontinue turning PersonY's head,don't stay away from person y,xReact,0
PersonX unloads all PersonY's things.,kind,xReact,0
PersonX unloads all PersonY's things.,not kind,xReact,0
PersonX unloads all PersonY's things.,not kind,xReact,0
PersonX not by any means gives PersonY a deal,to have bad things happen,oReact,0
PersonX not by any means gives PersonY a deal,To have bad things don't happen,oReact,0
PersonX not by any means doesn't give PersonY a deal,To have bad things don't happen,oReact,0
PersonX disapproves trying to talk to PersonY,look at a map and plan where to go,xEffect,0
PersonX disapproves trying to talk to PersonY,Don't look at a map and plan where to go,xEffect,0
PersonX doesn't disapprove trying to talk to PersonY,Don't look at a map and plan where to go,xEffect,0
PersonX dishonors PersonY,to get a date,oWant,0
PersonX dishonors PersonY,don't get a date,oWant,0
PersonX dishonors PersonY,don't get a date,oWant,0
PersonX displeases PersonY's partner,uncreative,oReact,0
PersonX displeases PersonY's partner,not uncreative,oReact,0
PersonX doesn't displease PersonY's partner,not uncreative,oReact,0
PersonX becomes unpopular,have money,xEffect,0
PersonX becomes unpopular,Don't have money,xEffect,0
PersonX doesn't become unpopular,Don't have money,xEffect,0
PersonX unbends PersonY's head,to keep the car from being dinged,xAttr,0
PersonX unbends PersonY's head,don't keep the car from being dinged,xAttr,0
PersonX unbends PersonY's head,don't keep the car from being dinged,xAttr,0
PersonX hardly decides to go on a road trip,cared for,xReact,0
PersonX hardly decides to go on a road trip,Didn't care for,xReact,0
PersonX hardly doesn't decide to go on a road trip,Didn't care for,xReact,0
PersonX is barely in a car accident,angry,xNeed,0
PersonX is barely in a car accident,not angry,xNeed,0
PersonX isn't barely in a car accident,not angry,xNeed,0
PersonX resists biting PersonY's tongue,upset,oReact,0
PersonX resists biting PersonY's tongue,Don't upset,oReact,0
PersonX doesn't resist biting PersonY's tongue,Don't upset,oReact,0
PersonX dislikes PersonY's friend.,to reprimand person Y,xEffect,0
PersonX dislikes PersonY's friend.,don't reprimand person Y,xEffect,0
PersonX doesn't dislike PersonY's friend.,don't reprimand person Y,xEffect,0
PersonX gets really unexcited,to be single forever,xNeed,0
PersonX gets really unexcited,don't be single forever,xNeed,0
PersonX doesn't get really unexcited,don't be single forever,xNeed,0
PersonX disagrees to the date,to learn on their own,xNeed,0
PersonX disagrees to the date,don't learn on their own,xNeed,0
PersonX doesn't disagree to the date,don't learn on their own,xNeed,0
PersonX refuses to bring PersonY to the hospital,Indolent,xReact,0
PersonX refuses to bring PersonY to the hospital,not Indolent,xReact,0
PersonX doesn't refuse to bring PersonY to the hospital,not Indolent,xReact,0
PersonX refuses to give anything to PersonY.,Spend more time learning the material,xIntent,0
PersonX refuses to give anything to PersonY.,Don't spend more time learning the material,xIntent,0
PersonX doesn't refuse to give anything to PersonY.,Don't spend more time learning the material,xIntent,0
PersonX avoids breaking PersonY's mother's favorite vase,to plug in the cord,xWant,0
PersonX avoids breaking PersonY's mother's favorite vase,don't plug in the cord,xWant,0
PersonX doesn't avoid breaking PersonY's mother's favorite vase,don't plug in the cord,xWant,0
PersonX never purchases tickets,violated,xWant,0
PersonX never purchases tickets,Didn't violate,xWant,0
PersonX never doesn't purchase tickets,Didn't violate,xWant,0
PersonX refuses to get out of PersonY's car,ghood,xWant,0
PersonX refuses to get out of PersonY's car,not ghood,xWant,0
PersonX doesn't refuse to get out of PersonY's car,not ghood,xWant,0
PersonX never gets a girlfriend,to save money,xWant,0
PersonX never gets a girlfriend,don't save money,xWant,0
PersonX never doesn't get a girlfriend,don't save money,xWant,0
PersonX not by any means kisses the top of PersonY's head,to stay in his own space,oReact,0
PersonX not by any means kisses the top of PersonY's head,don't stay in his own space,oReact,0
PersonX not by any means doesn't kiss the top of PersonY's head,don't stay in his own space,oReact,0
PersonX finds the imperfect dress,to talk to personx about persony emotions,xAttr,0
PersonX finds the imperfect dress,don't talk to personx about persony emotions,xAttr,0
PersonX doesn't find the imperfect dress,don't talk to personx about persony emotions,xAttr,0
PersonX avoids moving back home,good,xEffect,0
PersonX avoids moving back home,not good,xEffect,0
PersonX doesn't avoid moving back home,not good,xEffect,0
PersonX avoids dating others,to find something fun instead,xAttr,0
PersonX avoids dating others,don't find something fun instead,xAttr,0
PersonX doesn't avoid dating others,don't find something fun instead,xAttr,0
PersonX fails to have PersonX's hand out,ran out of money,xWant,0
PersonX fails to have PersonX's hand out,Didn't run out of money,xWant,0
PersonX doesn't fail to have PersonX's hand out,Didn't run out of money,xWant,0
PersonX resists visiting PersonY's parents,to avoid persony,xIntent,0
PersonX resists visiting PersonY's parents,don't avoid persony,xIntent,0
PersonX doesn't resist visiting PersonY's parents,don't avoid persony,xIntent,0
PersonX disaffects PersonY's ability,Introverted,xReact,0
PersonX disaffects PersonY's ability,not Introvert,xReact,0
PersonX doesn't disaffect PersonY's ability,not Introvert,xReact,0
PersonX disapproves providing PersonY explanation,to continue good driving behaviors,xAttr,0
PersonX disapproves providing PersonY explanation,don't continue good driving behaviors,xAttr,0
PersonX doesn't disapprove providing PersonY explanation,don't continue good driving behaviors,xAttr,0
PersonX ceases challenging PersonY's brother,avoids hurting arms,xAttr,0
PersonX ceases challenging PersonY's brother,Doesn't avoid hurting arms,xAttr,0
PersonX doesn't cease challenging PersonY's brother,Doesn't avoid hurting arms,xAttr,0
PersonX by no means gets married a year later,forbidding,xIntent,0
PersonX by no means gets married a year later,not Forbid,xIntent,0
PersonX by no means gets marry a year later,not Forbid,xIntent,0
PersonX has trouble with turning things around,avoid person y in future,xWant,0
PersonX has trouble with turning things around,Don't avoid person y in future,xWant,0
PersonX doesn't have trouble with turning things around,Don't avoid person y in future,xWant,0
PersonX disapproves making PersonY's laugh,tricky,xNeed,0
PersonX disapproves making PersonY's laugh,not tricky,xNeed,0
PersonX doesn't disapprove making PersonY's laugh,not tricky,xNeed,0
