p,q,r,output
PersonX does not see PersonY's favorite band in concert,proud,xIntent,0
PersonX does not see PersonY's favorite band in concert,not proud,xIntent,0
PersonX sees PersonY's favorite band in concert,not proud,xIntent,0
PersonX does not get home from school,have a disagreement with personY,xAttr,0
PersonX does not get home from school,Don't have a disagreement with personY,xAttr,0
PersonX gets home from school,Don't have a disagreement with personY,xAttr,0
PersonX does not sit by PersonY,to settle differences,xReact,0
PersonX does not sit by PersonY,don't settle differences,xReact,0
PersonX sits by PersonY,don't settle differences,xReact,0
PersonX does not take good care of PersonY,unmotivated,xNeed,0
PersonX does not take good care of PersonY,not Unmotivate,xNeed,0
PersonX takes good care of PersonY,not Unmotivate,xNeed,0
PersonX does not call animal control,to give up,xWant,0
PersonX does not call animal control,don't give up,xWant,0
PersonX calls animal control,don't give up,xWant,0
PersonX does not have a great idea,to keep PersonY out of the loop,xWant,0
PersonX does not have a great idea,don't keep PersonY out of the loop,xWant,0
PersonX has a great idea,don't keep PersonY out of the loop,xWant,0
PersonX does not shave PersonY's hair,pleased,xWant,0
PersonX does not shave PersonY's hair,Didn't please,xWant,0
PersonX shaves PersonY's hair,Didn't please,xWant,0
PersonX won't treat PersonY,give personal space,xReact,0
PersonX won't treat PersonY,Don't give personal space,xReact,0
PersonX will treat PersonY,Don't give personal space,xReact,0
PersonX doesn't pay PersonY's way,to be nice,xReact,0
PersonX doesn't pay PersonY's way,don't be nice,xReact,0
PersonX pays PersonY's way,don't be nice,xReact,0
PersonX does not kiss PersonY quickly,look for a friend,oWant,0
PersonX does not kiss PersonY quickly,Don't look for a friend,oWant,0
PersonX kisses PersonY quickly,Don't look for a friend,oWant,0
PersonX does not see PersonY times,at peace,oReact,0
PersonX does not see PersonY times,not at peace,oReact,0
PersonX sees PersonY times,not at peace,oReact,0
PersonX does not work the room,to go to bed,xReact,0
PersonX does not work the room,don't go to bed,xReact,0
PersonX works the room,don't go to bed,xReact,0
PersonX does not help the environment,happy,xAttr,0
PersonX does not help the environment,not happy,xAttr,0
PersonX helps the environment,not happy,xAttr,0
PersonX doesn't narrow PersonY's choices,bring son instead,xAttr,0
PersonX doesn't narrow PersonY's choices,Don't bring son instead,xAttr,0
PersonX narrows PersonY's choices,Don't bring son instead,xAttr,0
PersonX does not give PersonY indication,pleased,xIntent,0
PersonX does not give PersonY indication,Didn't please,xIntent,0
PersonX gives PersonY indication,Didn't please,xIntent,0
PersonX does not check PersonY's phone,go to sleep,xWant,0
PersonX does not check PersonY's phone,Don't go to sleep,xWant,0
PersonX checks PersonY's phone,Don't go to sleep,xWant,0
PersonX does not give PersonY's directions,to practice the lines,xIntent,0
PersonX does not give PersonY's directions,don't practice the lines,xIntent,0
PersonX gives PersonY's directions,don't practice the lines,xIntent,0
PersonX does not get PersonY a new one,to avoid conflict,oWant,0
PersonX does not get PersonY a new one,don't avoid conflict,oWant,0
PersonX gets PersonY a new one,don't avoid conflict,oWant,0
PersonX does not check PersonY's phone,dissed,xAttr,0
PersonX does not check PersonY's phone,Didn't dis,xAttr,0
PersonX checks PersonY's phone,Didn't dis,xAttr,0
PersonX does not like PersonY,fearful,xWant,0
PersonX does not like PersonY,not fearful,xWant,0
PersonX likes PersonY,not fearful,xWant,0
PersonX does not use the internet,angry,xReact,0
PersonX does not use the internet,not angry,xReact,0
PersonX uses the internet,not angry,xReact,0
PersonX does not try to talk PersonY out of it,affectionate,xReact,0
PersonX does not try to talk PersonY out of it,Don't affectionate,xReact,0
PersonX does try to talk PersonY out of it,Don't affectionate,xReact,0
PersonX does not take PersonX's two kids,secretive,xWant,0
PersonX does not take PersonX's two kids,not secretive,xWant,0
PersonX takes PersonX's two kids,not secretive,xWant,0
PersonX does not fit PersonY well,disappointed,xEffect,0
PersonX does not fit PersonY well,Didn't disappoint,xEffect,0
PersonX fits PersonY well,Didn't disappoint,xEffect,0
PersonX does not derive PersonY benefit,they become malnourished,xWant,0
PersonX does not derive PersonY benefit,They don't become malnourished,xWant,0
PersonX derives PersonY benefit,They don't become malnourished,xWant,0
PersonX doesn't give PersonY any other options,unhelpful,xIntent,0
PersonX doesn't give PersonY any other options,not unhelpful,xIntent,0
PersonX gives PersonY any other options,not unhelpful,xIntent,0
PersonX does not kill PersonY's husband,to find someone other than PersonX who will help ease thier mind,oWant,0
PersonX does not kill PersonY's husband,don't find someone other than PersonX who will help ease thier mind,oWant,0
PersonX kills PersonY's husband,don't find someone other than PersonX who will help ease thier mind,oWant,0
PersonX does not work nights,to keep to himself,xWant,0
PersonX does not work nights,don't keep to himself,xWant,0
PersonX works nights,don't keep to himself,xWant,0
PersonX does not change PersonY's attitude,to stay home,oEffect,0
PersonX does not change PersonY's attitude,don't stay home,oEffect,0
PersonX changes PersonY's attitude,don't stay home,oEffect,0
PersonX does not raise PersonY's hand,betrayed,xWant,0
PersonX does not raise PersonY's hand,not Betray,xWant,0
PersonX raises PersonY's hand,not Betray,xWant,0
PersonX does not agree with PersonY,thankful,oWant,0
PersonX does not agree with PersonY,not thankful,oWant,0
PersonX agrees with PersonY,not thankful,oWant,0
PersonX doesn't listen to PersonY,to go inside,xNeed,0
PersonX doesn't listen to PersonY,don't go inside,xNeed,0
PersonX listens to PersonY,don't go inside,xNeed,0
PersonX does not invite PersonY to a party,to play with them,oEffect,0
PersonX does not invite PersonY to a party,don't play with them,oEffect,0
PersonX invites PersonY to a party,don't play with them,oEffect,0
PersonX does not call PersonY back,regretful,xWant,0
PersonX does not call PersonY back,not regretful,xWant,0
PersonX calls PersonY back,not regretful,xWant,0
PersonX does not step on PersonY's toes,good about person Y,xAttr,0
PersonX does not step on PersonY's toes,not good about person Y,xAttr,0
PersonX steps on PersonY's toes,not good about person Y,xAttr,0
PersonX does not cut PersonY's hair very short,Thrown in jail,oReact,0
PersonX does not cut PersonY's hair very short,Throw in jail,oReact,0
PersonX cuts PersonY's hair very short,Throw in jail,oReact,0
PersonX does not take care of PersonX's children,to have a different friend,oReact,0
PersonX does not take care of PersonX's children,don't have a different friend,oReact,0
PersonX takes care of PersonX's children,don't have a different friend,oReact,0
PersonX does not see a concert,forgetful,xIntent,0
PersonX does not see a concert,Don't forgetful,xIntent,0
PersonX sees a concert,Don't forgetful,xIntent,0
PersonX does not see PersonY play,kindness,xAttr,0
PersonX does not see PersonY play,not kindness,xAttr,0
PersonX sees PersonY play,not kindness,xAttr,0
PersonX does not make breakfast for PersonY's family,to thank PersonX,xIntent,0
PersonX does not make breakfast for PersonY's family,don't thank PersonX,xIntent,0
PersonX makes breakfast for PersonY's family,don't thank PersonX,xIntent,0
PersonX does not grind PersonY's hips,Ashamed of self,xReact,0
PersonX does not grind PersonY's hips,not Ashamed of self,xReact,0
PersonX grinds PersonY's hips,not Ashamed of self,xReact,0
PersonX does not surprise PersonX's mom,unwell,xIntent,0
PersonX does not surprise PersonX's mom,not unwell,xIntent,0
PersonX surprises PersonX's mom,not unwell,xIntent,0
PersonX does not influence PersonY.,healthy,xEffect,0
PersonX does not influence PersonY.,not healthy,xEffect,0
PersonX influences PersonY.,not healthy,xEffect,0
PersonX remains silent and doesn't share with PersonY.,showcase his expertise,xReact,0
PersonX remains silent and doesn't share with PersonY.,Don't showcase his expertise,xReact,0
PersonX remainses silent and doesshare with PersonY.,Don't showcase his expertise,xReact,0
PersonX does not stop working,to explain to personY why they can't take them to the doctor,xNeed,0
PersonX does not stop working,To explain to personY why they catake them to the doctor,xNeed,0
PersonX stops working,To explain to personY why they catake them to the doctor,xNeed,0
PersonX does not gather PersonY's friends,to skip this part,xAttr,0
PersonX does not gather PersonY's friends,don't skip this part,xAttr,0
PersonX gathers PersonY's friends,don't skip this part,xAttr,0
PersonX is not having a yard sale,selfish,xAttr,0
PersonX is not having a yard sale,not selfish,xAttr,0
PersonX is having a yard sale,not selfish,xAttr,0
PersonX does not marry soon,to tell personX that they are still cold,xWant,0
PersonX does not marry soon,To tell personX that they aren't still cold,xWant,0
PersonX marries soon,To tell personX that they aren't still cold,xWant,0
PersonX does not play basketball with PersonX's friends after school,to see PersonY is in trouble,xIntent,0
PersonX does not play basketball with PersonX's friends after school,To see PersonY isn't in trouble,xIntent,0
PersonX plays basketball with PersonX's friends after school,To see PersonY isn't in trouble,xIntent,0
PersonX is not playing catch,to make money another way,xEffect,0
PersonX is not playing catch,don't make money another way,xEffect,0
PersonX is playing catch,don't make money another way,xEffect,0
PersonX does not open presents,to avoid annoying others,oWant,0
PersonX does not open presents,don't avoid annoying others,oWant,0
PersonX opens presents,don't avoid annoying others,oWant,0
PersonX is not very proud of PersonY,to keep silence,xReact,0
PersonX is not very proud of PersonY,don't keep silence,xReact,0
PersonX is very proud of PersonY,don't keep silence,xReact,0
PersonX does not break PersonX's lance,be envious of literates,xWant,0
PersonX does not break PersonX's lance,Don't be envious of literates,xWant,0
PersonX breaks PersonX's lance,Don't be envious of literates,xWant,0
PersonX does not ask PersonY's help,to avoid the task,xReact,0
PersonX does not ask PersonY's help,don't avoid the task,xReact,0
PersonX asks PersonY's help,don't avoid the task,xReact,0
PersonX does not take PersonY's kite,helpless,xReact,0
PersonX does not take PersonY's kite,not helpless,xReact,0
PersonX takes PersonY's kite,not helpless,xReact,0
PersonX does not support PersonX's wife,conventional,xWant,0
PersonX does not support PersonX's wife,not conventional,xWant,0
PersonX supports PersonX's wife,not conventional,xWant,0
PersonX does not listen to PersonY's music,frustrated,xWant,0
PersonX does not listen to PersonY's music,not Frustrate,xWant,0
PersonX listens to PersonY's music,not Frustrate,xWant,0
PersonX does not show PersonY sign,to hide from the predator,oReact,0
PersonX does not show PersonY sign,don't hide from the predator,oReact,0
PersonX shows PersonY sign,don't hide from the predator,oReact,0
PersonX does not bring PersonY fame,balanced,oReact,0
PersonX does not bring PersonY fame,Didn't balance,oReact,0
PersonX brings PersonY fame,Didn't balance,oReact,0
PersonX does not lead PersonX's team to victory,to go to the police,xWant,0
PersonX does not lead PersonX's team to victory,don't go to the police,xWant,0
PersonX leads PersonX's team to victory,don't go to the police,xWant,0
PersonX does not issue PersonY edict,keep their baby,xWant,0
PersonX does not issue PersonY edict,Don't keep their baby,xWant,0
PersonX issues PersonY edict,Don't keep their baby,xWant,0
PersonX does not kiss the top of PersonY's head,curious,xAttr,0
PersonX does not kiss the top of PersonY's head,not curious,xAttr,0
PersonX kisses the top of PersonY's head,not curious,xAttr,0
PersonX does not go a long way,to save their money,xReact,0
PersonX does not go a long way,don't save their money,xReact,0
PersonX goes a long way,don't save their money,xReact,0
PersonX does not make a living,PersonX's boyfriend is deprived of the truth,xReact,0
PersonX does not make a living,PersonX's boyfriend isn't deprived of the truth,xReact,0
PersonX makes a living,PersonX's boyfriend isn't deprived of the truth,xReact,0
PersonX does not agree with PersonY,excited,oWant,0
PersonX does not agree with PersonY,not Excite,oWant,0
PersonX agrees with PersonY,not Excite,oWant,0
PersonX does not decide to not be friends with PersonY,ignored,oWant,0
PersonX does not decide to not be friends with PersonY,not Ignore,oWant,0
PersonX decides to not be friends with PersonY,not Ignore,oWant,0
PersonX does not change PersonX's hair color,competent,xWant,0
PersonX does not change PersonX's hair color,not competent,xWant,0
PersonX changes PersonX's hair color,not competent,xWant,0
PersonX does not make calls,scared,xIntent,0
PersonX does not make calls,Didn't scare,xIntent,0
PersonX makes calls,Didn't scare,xIntent,0
PersonX can't play with PersonX,held up,xNeed,0
PersonX can't play with PersonX,Hold up,xNeed,0
PersonX can play with PersonX,Hold up,xNeed,0
PersonX does not raise PersonY from the dead,to show their dissatisfaction,xWant,0
PersonX does not raise PersonY from the dead,don't show their dissatisfaction,xWant,0
PersonX raises PersonY from the dead,don't show their dissatisfaction,xWant,0
PersonX does not return to PersonY's home,respected,xIntent,0
PersonX does not return to PersonY's home,not Respect,xIntent,0
PersonX returns to PersonY's home,not Respect,xIntent,0
PersonX does not live with PersonX's mother,to get together,xWant,0
PersonX does not live with PersonX's mother,don't get together,xWant,0
PersonX lives with PersonX's mother,don't get together,xWant,0
PersonX does not listen to PersonX's music,to arrange the shelter,xReact,0
PersonX does not listen to PersonX's music,don't arrange the shelter,xReact,0
PersonX listens to PersonX's music,don't arrange the shelter,xReact,0
PersonX does not let PersonX's play,to be respectful,xWant,0
PersonX does not let PersonX's play,don't be respectful,xWant,0
PersonX lets PersonX's play,don't be respectful,xWant,0
PersonX does not get PersonY a new one,ask for person Y's permission,oReact,0
PersonX does not get PersonY a new one,Don't ask for person Y's permission,oReact,0
PersonX gets PersonY a new one,Don't ask for person Y's permission,oReact,0
PersonX does not give PersonY notice,to be respectful,oEffect,0
PersonX does not give PersonY notice,don't be respectful,oEffect,0
PersonX gives PersonY notice,don't be respectful,oEffect,0
PersonX decides not to call PersonY,to write them an email,xAttr,0
PersonX decides not to call PersonY,don't write them an email,xAttr,0
PersonX decideses to call PersonY,don't write them an email,xAttr,0
PersonX does not owe PersonY,exclusive,xAttr,0
PersonX does not owe PersonY,not exclusive,xAttr,0
PersonX owes PersonY,not exclusive,xAttr,0
PersonX does not place PersonY in a position,annoyed,xReact,0
PersonX does not place PersonY in a position,not Annoy,xReact,0
PersonX places PersonY in a position,not Annoy,xReact,0
PersonX does not call on PersonY,a new life phase starting,oWant,0
PersonX does not call on PersonY,A new life phase start,oWant,0
PersonX calls on PersonY,A new life phase start,oWant,0
PersonX does not buy some bread,to be lazy,xAttr,0
PersonX does not buy some bread,don't be lazy,xAttr,0
PersonX buys some bread,don't be lazy,xAttr,0
PersonX does not say something,timid,xIntent,0
PersonX does not say something,not timid,xIntent,0
PersonX does say something,not timid,xIntent,0
PersonX doesn't provide PersonY's assessment,to forget about it,xReact,0
PersonX doesn't provide PersonY's assessment,don't forget about it,xReact,0
PersonX provides PersonY's assessment,don't forget about it,xReact,0
PersonX does not drag PersonY,giving,oWant,0
PersonX does not drag PersonY,not Give,oWant,0
PersonX drags PersonY,not Give,oWant,0
PersonX does not get another job,indifferent,xWant,0
PersonX does not get another job,not indifferent,xWant,0
PersonX gets another job,not indifferent,xWant,0
PersonX does not urge PersonY forward,well,oWant,0
PersonX does not urge PersonY forward,not well,oWant,0
PersonX urges PersonY forward,not well,oWant,0
PersonX does not deprive PersonY of the power,unattached,oWant,0
PersonX does not deprive PersonY of the power,not unattached,oWant,0
PersonX deprives PersonY of the power,not unattached,oWant,0
PersonX does not call PersonY's back,to be calm,xReact,0
PersonX does not call PersonY's back,don't be calm,xReact,0
PersonX calls PersonY's back,don't be calm,xReact,0
PersonX does not lift PersonY's chin,ashamed,oWant,0
PersonX does not lift PersonY's chin,Didn't ashame,oWant,0
PersonX lifts PersonY's chin,Didn't ashame,oWant,0
PersonX does not borrow the money,go home and sleep,xReact,0
PersonX does not borrow the money,Don't go home and sleep,xReact,0
PersonX borrows the money,Don't go home and sleep,xReact,0
PersonX does not return to PersonY's home,to avoid placing PersonY in a wrong environment for them,xNeed,0
PersonX does not return to PersonY's home,don't avoid placing PersonY in a wrong environment for them,xNeed,0
PersonX returns to PersonY's home,don't avoid placing PersonY in a wrong environment for them,xNeed,0
PersonX does not take away from PersonY,to find PersonY's family,xAttr,0
PersonX does not take away from PersonY,don't find PersonY's family,xAttr,0
PersonX takes away from PersonY,don't find PersonY's family,xAttr,0
PersonX does not sue PersonX's boss,rude,oEffect,0
PersonX does not sue PersonX's boss,not rude,oEffect,0
PersonX sues PersonX's boss,not rude,oEffect,0
PersonX does not satisfy PersonY curiosity,oblivious,xWant,0
PersonX does not satisfy PersonY curiosity,not oblivious,xWant,0
PersonX satisfies PersonY curiosity,not oblivious,xWant,0
PersonX does not slam PersonY's hand,unreliable,xReact,0
PersonX does not slam PersonY's hand,not unreliable,xReact,0
PersonX slams PersonY's hand,not unreliable,xReact,0
PersonX does not meet PersonY's boyfriend's parents,was busy,xWant,0
PersonX does not meet PersonY's boyfriend's parents,Wasn't busy,xWant,0
PersonX meets PersonY's boyfriend's parents,Wasn't busy,xWant,0
PersonX does not talk with PersonY,argued with,xAttr,0
PersonX does not talk with PersonY,Didn't argue with,xAttr,0
PersonX talks with PersonY,Didn't argue with,xAttr,0
PersonX does not spend time with PersonX's friends,hard work never fails,xAttr,0
PersonX does not spend time with PersonX's friends,Hard work never doesn't fail,xAttr,0
PersonX spends time with PersonX's friends,Hard work never doesn't fail,xAttr,0
PersonX does not lay PersonY down,to attend a party,xWant,0
PersonX does not lay PersonY down,don't attend a party,xWant,0
PersonX lays PersonY down,don't attend a party,xWant,0
PersonX does not sit down beside PersonY,to make more money,xIntent,0
PersonX does not sit down beside PersonY,don't make more money,xIntent,0
PersonX sits down beside PersonY,don't make more money,xIntent,0
PersonX does not make PersonY money,Unloved,xReact,0
PersonX does not make PersonY money,not Unloved,xReact,0
PersonX makes PersonY money,not Unloved,xReact,0
PersonX does not get home from school,has to keep working,xWant,0
PersonX does not get home from school,Doesn't have to keep working,xWant,0
PersonX gets home from school,Doesn't have to keep working,xWant,0
PersonX does not call PersonY later,unneeded,xReact,0
PersonX does not call PersonY later,not unneeded,xReact,0
PersonX calls PersonY later,not unneeded,xReact,0
PersonX does not smell PersonY,upset,xReact,0
PersonX does not smell PersonY,Don't upset,xReact,0
PersonX smells PersonY,Don't upset,xReact,0
PersonX does not give PersonY a book,relieved,xReact,0
PersonX does not give PersonY a book,Didn't relieve,xReact,0
PersonX gives PersonY a book,Didn't relieve,xReact,0
PersonX does not run faster,cheated on,xAttr,0
PersonX does not run faster,Cheat on,xAttr,0
PersonX runs faster,Cheat on,xAttr,0
PersonX does not cook PersonY a cake,abandoned,oEffect,0
PersonX does not cook PersonY a cake,not Abandon,oEffect,0
PersonX cooks PersonY a cake,not Abandon,oEffect,0
PersonX cannot connect with PersonY,be respectful,xReact,0
PersonX cannot connect with PersonY,Don't be respectful,xReact,0
PersonX can connect with PersonY,Don't be respectful,xReact,0
PersonX does not keep PersonY happy,His wife is not impressed,xIntent,0
PersonX does not keep PersonY happy,His wife is impressed,xIntent,0
PersonX keeps PersonY happy,His wife is impressed,xIntent,0
PersonX does not take good care of PersonY,will have to get something else to eat,xEffect,0
PersonX does not take good care of PersonY,Won't have to get something else to eat,xEffect,0
PersonX takes good care of PersonY,Won't have to get something else to eat,xEffect,0
PersonX does not meet PersonY wife,keep their hands to themselves,xIntent,0
PersonX does not meet PersonY wife,Don't keep their hands to themselves,xIntent,0
PersonX meets PersonY wife,Don't keep their hands to themselves,xIntent,0
PersonX does not place PersonY in a position,impervious,oReact,0
PersonX does not place PersonY in a position,not impervious,oReact,0
PersonX places PersonY in a position,not impervious,oReact,0
PersonX does not wash PersonY,scared,xWant,0
PersonX does not wash PersonY,Didn't scare,xWant,0
PersonX washes PersonY,Didn't scare,xWant,0
PersonX does not go near deep end,to hear something from PersonY,xIntent,0
PersonX does not go near deep end,don't hear something from PersonY,xIntent,0
PersonX goes near deep end,don't hear something from PersonY,xIntent,0
PersonX does not serve time,get in the car,xAttr,0
PersonX does not serve time,Don't get in the car,xAttr,0
PersonX serves time,Don't get in the car,xAttr,0
PersonX does not look up at PersonY,See people,xEffect,0
PersonX does not look up at PersonY,Don't see people,xEffect,0
PersonX looks up at PersonY,Don't see people,xEffect,0
PersonX does not turn PersonY's face,unmagical,oWant,0
PersonX does not turn PersonY's face,not unmagical,oWant,0
PersonX turns PersonY's face,not unmagical,oWant,0
PersonX does not drive PersonY there,unhelpful,xWant,0
PersonX does not drive PersonY there,not unhelpful,xWant,0
PersonX drives PersonY there,not unhelpful,xWant,0
PersonX does not give PersonY order,buy a gift instead,xIntent,0
PersonX does not give PersonY order,Don't buy a gift instead,xIntent,0
PersonX gives PersonY order,Don't buy a gift instead,xIntent,0
PersonX does not snuggle PersonY,to gather thoughts,xEffect,0
PersonX does not snuggle PersonY,don't gather thoughts,xEffect,0
PersonX snuggles PersonY,don't gather thoughts,xEffect,0
PersonX does not believe what PersonY saw,independent,xReact,0
PersonX does not believe what PersonY saw,not independent,xReact,0
PersonX does believe what PersonY saw,not independent,xReact,0
PersonX does not inspire PersonY,worried,oWant,0
PersonX does not inspire PersonY,Didn't worry,oWant,0
PersonX inspires PersonY,Didn't worry,oWant,0
PersonX does not bring a gift to the party for PersonY,cruel,xEffect,0
PersonX does not bring a gift to the party for PersonY,not cruel,xEffect,0
PersonX brings a gift to the party for PersonY,not cruel,xEffect,0
PersonX does not take PersonY to work,unhappy,xReact,0
PersonX does not take PersonY to work,not unhappy,xReact,0
PersonX takes PersonY to work,not unhappy,xReact,0
PersonX does not bring PersonY's umbrella,to avoid political discussions,oWant,0
PersonX does not bring PersonY's umbrella,don't avoid political discussions,oWant,0
PersonX brings PersonY's umbrella,don't avoid political discussions,oWant,0
PersonX does not take another wife,to be independent,xWant,0
PersonX does not take another wife,don't be independent,xWant,0
PersonX takes another wife,don't be independent,xWant,0
PersonX does not make PersonX's rounds,to meet PersonY's family,xReact,0
PersonX does not make PersonX's rounds,don't meet PersonY's family,xReact,0
PersonX makes PersonX's rounds,don't meet PersonY's family,xReact,0
PersonX does not pay PersonY's electric bill,uncaring,oWant,0
PersonX does not pay PersonY's electric bill,not uncaring,oWant,0
PersonX pays PersonY's electric bill,not uncaring,oWant,0
PersonX doesn't make PersonY's offer,forgiving,xIntent,0
PersonX doesn't make PersonY's offer,not Forgive,xIntent,0
PersonX makes PersonY's offer,not Forgive,xIntent,0
Person X decides not to see Y,passive,oWant,0
Person X decides not to see Y,not passive,oWant,0
Person X decideses to see Y,not passive,oWant,0
PersonX does not safeguard PersonY's interests,normal,oReact,0
PersonX does not safeguard PersonY's interests,not normal,oReact,0
PersonX safeguards PersonY's interests,not normal,oReact,0
PersonX does not give PersonY the best,free,xReact,0
PersonX does not give PersonY the best,not free,xReact,0
PersonX gives PersonY the best,not free,xReact,0
PersonX does not add insult to injury,relieved,xWant,0
PersonX does not add insult to injury,Didn't relieve,xWant,0
PersonX adds insult to injury,Didn't relieve,xWant,0
PersonX can't afford PersonY opportunity,Nods slowly,xWant,0
PersonX can't afford PersonY opportunity,not Nods slowly,xWant,0
PersonX can afford PersonY opportunity,not Nods slowly,xWant,0
PersonX does not join PersonX's friends,thinks it is morally wrong,xIntent,0
PersonX does not join PersonX's friends,Thinks it isn't morally wrong,xIntent,0
PersonX joins PersonX's friends,Thinks it isn't morally wrong,xIntent,0
PersonX does not tell PersonY made,to not trust PersonX,xReact,0
PersonX does not tell PersonY made,To not don't trust PersonX,xReact,0
PersonX tells PersonY made,To not don't trust PersonX,xReact,0
PersonX does not refuse to talk to PersonY,to plant more,xAttr,0
PersonX does not refuse to talk to PersonY,don't plant more,xAttr,0
PersonX refuses to talk to PersonY,don't plant more,xAttr,0
PersonX does not tell PersonY to sit,mean,xIntent,0
PersonX does not tell PersonY to sit,Don't mean,xIntent,0
PersonX tells PersonY to sit,Don't mean,xIntent,0
PersonX is not having a yard sale,to know PersonY,xIntent,0
PersonX is not having a yard sale,don't know PersonY,xIntent,0
PersonX is having a yard sale,don't know PersonY,xIntent,0
PersonX does not pull PersonY's fingers out,polite,xWant,0
PersonX does not pull PersonY's fingers out,not polite,xWant,0
PersonX pulls PersonY's fingers out,not polite,xWant,0
PersonX does not blow PersonY's cover,to find a new home,oWant,0
PersonX does not blow PersonY's cover,don't find a new home,oWant,0
PersonX blows PersonY's cover,don't find a new home,oWant,0
PersonX does not brings PersonY's family,to text personY,xAttr,0
PersonX does not brings PersonY's family,don't text personY,xAttr,0
PersonX bringses PersonY's family,don't text personY,xAttr,0
PersonX does not call security,proud,xWant,0
PersonX does not call security,not proud,xWant,0
PersonX calls security,not proud,xWant,0
PersonX does not call PersonX's sister,to learn how to play,xNeed,0
PersonX does not call PersonX's sister,don't learn how to play,xNeed,0
PersonX calls PersonX's sister,don't learn how to play,xNeed,0
PersonX does not visit PersonX's mom,peaceful,oWant,0
PersonX does not visit PersonX's mom,not peaceful,oWant,0
PersonX visits PersonX's mom,not peaceful,oWant,0
PersonX does not ask PersonY's wife,to be sure Y can perform,xReact,0
PersonX does not ask PersonY's wife,don't be sure Y can perform,xReact,0
PersonX asks PersonY's wife,don't be sure Y can perform,xReact,0
PersonX does not do n't want to see PersonY again,to try to shortchange PersonY on quality,xWant,0
PersonX does not do n't want to see PersonY again,don't try to shortchange PersonY on quality,xWant,0
PersonX do n't wants to see PersonY again,don't try to shortchange PersonY on quality,xWant,0
PersonX does not cook dinner for PersonY's family,loving,oWant,0
PersonX does not cook dinner for PersonY's family,not Love,oWant,0
PersonX cooks dinner for PersonY's family,not Love,oWant,0
PersonX does not drive very fast,to arrange all the things,xNeed,0
PersonX does not drive very fast,don't arrange all the things,xNeed,0
PersonX drives very fast,don't arrange all the things,xNeed,0
PersonX does not make breakfast for PersonY's family,stronger,xEffect,0
PersonX does not make breakfast for PersonY's family,not stronger,xEffect,0
PersonX makes breakfast for PersonY's family,not stronger,xEffect,0
PersonX does not turn PersonY loose,hateful,oReact,0
PersonX does not turn PersonY loose,not hateful,oReact,0
PersonX turns PersonY loose,not hateful,oReact,0
PersonX does not thank PersonX's mom,bad,xIntent,0
PersonX does not thank PersonX's mom,not bad,xIntent,0
PersonX thanks PersonX's mom,not bad,xIntent,0
PersonX does not move around,to see a family member,xWant,0
PersonX does not move around,don't see a family member,xWant,0
PersonX moves around,don't see a family member,xWant,0
PersonX does not say anything to PersonY,forgiving,xAttr,0
PersonX does not say anything to PersonY,not Forgive,xAttr,0
PersonX does say anything to PersonY,not Forgive,xAttr,0
PersonX does not keep PersonY's counsel,practice to get better,xIntent,0
PersonX does not keep PersonY's counsel,Practice to don't get better,xIntent,0
PersonX keeps PersonY's counsel,Practice to don't get better,xIntent,0
PersonX does not protect PersonY,unconcerned,oEffect,0
PersonX does not protect PersonY,not unconcerned,oEffect,0
PersonX protects PersonY,not unconcerned,oEffect,0
PersonX does not fight for PersonX's life,respectful,xReact,0
PersonX does not fight for PersonX's life,not respectful,xReact,0
PersonX fights for PersonX's life,not respectful,xReact,0
PersonX does not get some friends together,relaxed,xEffect,0
PersonX does not get some friends together,Didn't relax,xEffect,0
PersonX gets some friends together,Didn't relax,xEffect,0
PersonX does not take PersonY back,staunch,oReact,0
PersonX does not take PersonY back,not staunch,oReact,0
PersonX takes PersonY back,not staunch,oReact,0
PersonX does not meet PersonY there,smart,xReact,0
PersonX does not meet PersonY there,Don't smart,xReact,0
PersonX meets PersonY there,Don't smart,xReact,0
PersonX does not make PersonY incision,to be passed by another runner,oWant,0
PersonX does not make PersonY incision,To be pass by another runner,oWant,0
PersonX makes PersonY incision,To be pass by another runner,oWant,0
PersonX does not take the gilt off the gingerbread,to continue having a good working relationship with personY,xWant,0
PersonX does not take the gilt off the gingerbread,don't continue having a good working relationship with personY,xWant,0
PersonX takes the gilt off the gingerbread,don't continue having a good working relationship with personY,xWant,0
PersonX does not give PersonY tips,supportive,xWant,0
PersonX does not give PersonY tips,not supportive,xWant,0
PersonX gives PersonY tips,not supportive,xWant,0
PersonX does not join PersonX's friends,conflicted,xAttr,0
PersonX does not join PersonX's friends,Didn't conflict,xAttr,0
PersonX joins PersonX's friends,Didn't conflict,xAttr,0
PersonX does not lock PersonY's keys in PersonX's car,to ask PersonX to get to work,xAttr,0
PersonX does not lock PersonY's keys in PersonX's car,don't ask PersonX to get to work,xAttr,0
PersonX locks PersonY's keys in PersonX's car,don't ask PersonX to get to work,xAttr,0
PersonX does not tell a story,spend an extra cost,xEffect,0
PersonX does not tell a story,Don't spend an extra cost,xEffect,0
PersonX tells a story,Don't spend an extra cost,xEffect,0
PersonX does not get PersonY's mail,careless,xReact,0
PersonX does not get PersonY's mail,not careless,xReact,0
PersonX gets PersonY's mail,not careless,xReact,0
PersonX does not become a lifeguard,unhappy,xReact,0
PersonX does not become a lifeguard,not unhappy,xReact,0
PersonX becomes a lifeguard,not unhappy,xReact,0
PersonX does not order for PersonY,defiant,oEffect,0
